Time,Hour,0x00,0x01,0x02
37,2020-10-30T12:13:17-07:00,12000,12000,12000
38,2020-10-30T12:13:18-07:00,12000,12000,12000
39,2020-10-30T12:13:19-07:00,12000,12000,12000
40,2020-10-30T12:13:20-07:00,12000,12000,12000
41,2020-10-30T12:13:21-07:00,12000,12000,12000
42,2020-10-30T12:13:22-07:00,12000,12000,12000
43,2020-10-30T12:13:23-07:00,12000,12000,12000
44,2020-10-30T12:13:24-07:00,12000,12000,12000
45,2020-10-30T12:13:25-07:00,12000,12000,12000
46,2020-10-30T12:13:26-07:00,12000,12000,12000
47,2020-10-30T12:13:27-07:00,12000,12000,12000
48,2020-10-30T12:13:28-07:00,12000,12000,12000
49,2020-10-30T12:13:29-07:00,12000,12000,12000
50,2020-10-30T12:13:30-07:00,12000,12000,12000
51,2020-10-30T12:13:31-07:00,12000,12000,12000
52,2020-10-30T12:13:32-07:00,12000,12000,12000
53,2020-10-30T12:13:33-07:00,12000,12000,12000
54,2020-10-30T12:13:34-07:00,12000,12000,12000
55,2020-10-30T12:13:35-07:00,12000,12000,12000
56,2020-10-30T12:13:36-07:00,12000,12000,12000
57,2020-10-30T12:13:37-07:00,12000,12000,12000
58,2020-10-30T12:13:38-07:00,12000,12000,12000
59,2020-10-30T12:13:39-07:00,12000,12000,12000
60,2020-10-30T12:13:40-07:00,12000,12000,12000
61,2020-10-30T12:13:41-07:00,12000,12000,12000
62,2020-10-30T12:13:42-07:00,12000,12000,12000
63,2020-10-30T12:13:43-07:00,12000,12000,12000
64,2020-10-30T12:13:44-07:00,12000,12000,12000
65,2020-10-30T12:13:45-07:00,12000,12000,12000
66,2020-10-30T12:13:46-07:00,12000,12000,12000
67,2020-10-30T12:13:47-07:00,12000,12000,12000
68,2020-10-30T12:13:48-07:00,12000,12000,12000
69,2020-10-30T12:13:49-07:00,12000,12000,12000
70,2020-10-30T12:13:50-07:00,12000,12000,12000
71,2020-10-30T12:13:51-07:00,12000,12000,12000
72,2020-10-30T12:13:52-07:00,12000,12000,12000
73,2020-10-30T12:13:53-07:00,12000,12000,12000
74,2020-10-30T12:13:54-07:00,12000,12000,12000
75,2020-10-30T12:13:55-07:00,12000,12000,12000
76,2020-10-30T12:13:56-07:00,12000,12000,12000
77,2020-10-30T12:13:57-07:00,12000,12000,12000
78,2020-10-30T12:13:58-07:00,12000,1200,12000
79,2020-10-30T12:13:59-07:00,12000,1200,12000
80,2020-10-30T12:14:00-07:00,12000,1200,12000
81,2020-10-30T12:14:01-07:00,12000,1200,12000
82,2020-10-30T12:14:02-07:00,12000,1200,12000
83,2020-10-30T12:14:03-07:00,12000,120,12000
84,2020-10-30T12:14:04-07:00,12000,120,12000
85,2020-10-30T12:14:05-07:00,12000,120,12000
86,2020-10-30T12:14:06-07:00,12000,120,12000
87,2020-10-30T12:14:07-07:00,12000,120,12000
88,2020-10-30T12:14:08-07:00,12000,132,12000
89,2020-10-30T12:14:09-07:00,12000,132,12000
90,2020-10-30T12:14:10-07:00,12000,132,12000
91,2020-10-30T12:14:11-07:00,12000,132,12000
92,2020-10-30T12:14:12-07:00,12000,132,12000
93,2020-10-30T12:14:13-07:00,12000,145,12000
94,2020-10-30T12:14:14-07:00,12000,145,12000
95,2020-10-30T12:14:15-07:00,12000,145,12000
96,2020-10-30T12:14:16-07:00,12000,145,12000
97,2020-10-30T12:14:17-07:00,12000,145,12000
98,2020-10-30T12:14:18-07:00,12000,159,12000
99,2020-10-30T12:14:19-07:00,12000,159,12000
100,2020-10-30T12:14:20-07:00,12000,159,12000
101,2020-10-30T12:14:21-07:00,12000,159,12000
102,2020-10-30T12:14:22-07:00,12000,159,12000
103,2020-10-30T12:14:23-07:00,12000,174,12000
104,2020-10-30T12:14:24-07:00,12000,174,12000
105,2020-10-30T12:14:25-07:00,12000,174,12000
106,2020-10-30T12:14:26-07:00,12000,174,12000
107,2020-10-30T12:14:27-07:00,12000,174,12000
108,2020-10-30T12:14:28-07:00,12000,191,12000
109,2020-10-30T12:14:29-07:00,12000,191,12000
110,2020-10-30T12:14:30-07:00,12000,191,12000
111,2020-10-30T12:14:31-07:00,12000,191,12000
112,2020-10-30T12:14:32-07:00,12000,191,12000
113,2020-10-30T12:14:33-07:00,12000,210,12000
114,2020-10-30T12:14:34-07:00,12000,210,12000
115,2020-10-30T12:14:35-07:00,12000,210,12000
116,2020-10-30T12:14:36-07:00,12000,210,12000
117,2020-10-30T12:14:37-07:00,12000,210,12000
118,2020-10-30T12:14:38-07:00,12000,231,12000
119,2020-10-30T12:14:39-07:00,12000,231,12000
120,2020-10-30T12:14:40-07:00,12000,231,12000
121,2020-10-30T12:14:41-07:00,12000,231,12000
122,2020-10-30T12:14:42-07:00,12000,231,12000
123,2020-10-30T12:14:43-07:00,12000,254,12000
124,2020-10-30T12:14:44-07:00,12000,254,12000
125,2020-10-30T12:14:45-07:00,12000,254,12000
126,2020-10-30T12:14:46-07:00,12000,254,12000
127,2020-10-30T12:14:47-07:00,12000,254,12000
128,2020-10-30T12:14:48-07:00,12000,279,12000
129,2020-10-30T12:14:49-07:00,12000,279,12000
130,2020-10-30T12:14:50-07:00,12000,279,12000
131,2020-10-30T12:14:51-07:00,12000,279,12000
132,2020-10-30T12:14:52-07:00,12000,279,12000
133,2020-10-30T12:14:53-07:00,12000,306,12000
134,2020-10-30T12:14:54-07:00,12000,306,12000
135,2020-10-30T12:14:55-07:00,12000,306,12000
136,2020-10-30T12:14:56-07:00,12000,306,12000
137,2020-10-30T12:14:57-07:00,12000,306,12000
138,2020-10-30T12:14:58-07:00,12000,336,12000
139,2020-10-30T12:14:59-07:00,12000,336,12000
140,2020-10-30T12:15:00-07:00,12000,336,12000
141,2020-10-30T12:15:01-07:00,12000,336,12000
142,2020-10-30T12:15:02-07:00,12000,336,12000
143,2020-10-30T12:15:03-07:00,12000,369,12000
144,2020-10-30T12:15:04-07:00,12000,369,12000
145,2020-10-30T12:15:05-07:00,12000,369,12000
146,2020-10-30T12:15:06-07:00,12000,369,12000
147,2020-10-30T12:15:07-07:00,12000,369,12000
148,2020-10-30T12:15:08-07:00,12000,405,12000
149,2020-10-30T12:15:09-07:00,12000,405,12000
150,2020-10-30T12:15:10-07:00,12000,405,12000
151,2020-10-30T12:15:11-07:00,12000,405,12000
152,2020-10-30T12:15:12-07:00,12000,405,12000
153,2020-10-30T12:15:13-07:00,12000,445,12000
154,2020-10-30T12:15:14-07:00,12000,445,12000
155,2020-10-30T12:15:15-07:00,12000,445,12000
156,2020-10-30T12:15:16-07:00,12000,445,12000
157,2020-10-30T12:15:17-07:00,12000,445,12000
158,2020-10-30T12:15:18-07:00,12000,489,12000
159,2020-10-30T12:15:19-07:00,12000,489,12000
160,2020-10-30T12:15:20-07:00,12000,489,12000
161,2020-10-30T12:15:21-07:00,12000,489,12000
162,2020-10-30T12:15:22-07:00,12000,489,12000
163,2020-10-30T12:15:23-07:00,12000,537,12000
164,2020-10-30T12:15:24-07:00,12000,537,12000
165,2020-10-30T12:15:25-07:00,12000,537,12000
166,2020-10-30T12:15:26-07:00,12000,537,12000
167,2020-10-30T12:15:27-07:00,12000,537,12000
168,2020-10-30T12:15:28-07:00,12000,590,12000
169,2020-10-30T12:15:29-07:00,12000,590,12000
170,2020-10-30T12:15:30-07:00,12000,590,12000
171,2020-10-30T12:15:31-07:00,12000,590,12000
172,2020-10-30T12:15:32-07:00,12000,590,12000
173,2020-10-30T12:15:33-07:00,12000,649,12000
174,2020-10-30T12:15:34-07:00,12000,649,12000
175,2020-10-30T12:15:35-07:00,12000,649,12000
176,2020-10-30T12:15:36-07:00,12000,649,12000
177,2020-10-30T12:15:37-07:00,12000,649,12000
178,2020-10-30T12:15:38-07:00,12000,713,12000
179,2020-10-30T12:15:39-07:00,12000,713,12000
180,2020-10-30T12:15:40-07:00,12000,713,12000
181,2020-10-30T12:15:41-07:00,12000,713,12000
182,2020-10-30T12:15:42-07:00,12000,713,12000
183,2020-10-30T12:15:43-07:00,12000,784,12000
184,2020-10-30T12:15:44-07:00,12000,784,12000
185,2020-10-30T12:15:45-07:00,12000,784,12000
186,2020-10-30T12:15:46-07:00,12000,784,12000
187,2020-10-30T12:15:47-07:00,12000,784,12000
188,2020-10-30T12:15:48-07:00,12000,862,12000
189,2020-10-30T12:15:49-07:00,12000,862,12000
190,2020-10-30T12:15:50-07:00,12000,862,12000
191,2020-10-30T12:15:51-07:00,12000,862,12000
192,2020-10-30T12:15:52-07:00,12000,862,12000
193,2020-10-30T12:15:53-07:00,12000,948,12000
194,2020-10-30T12:15:54-07:00,12000,948,12000
195,2020-10-30T12:15:55-07:00,12000,948,12000
196,2020-10-30T12:15:56-07:00,12000,948,12000
197,2020-10-30T12:15:57-07:00,12000,948,12000
198,2020-10-30T12:15:58-07:00,12000,1042,12000
199,2020-10-30T12:15:59-07:00,12000,1042,12000
200,2020-10-30T12:16:00-07:00,12000,1042,12000
201,2020-10-30T12:16:01-07:00,12000,1042,12000
202,2020-10-30T12:16:02-07:00,12000,1042,12000
203,2020-10-30T12:16:03-07:00,12000,1146,12000
204,2020-10-30T12:16:04-07:00,12000,1146,12000
205,2020-10-30T12:16:05-07:00,12000,1146,12000
206,2020-10-30T12:16:06-07:00,12000,1146,12000
207,2020-10-30T12:16:07-07:00,12000,1146,12000
208,2020-10-30T12:16:08-07:00,12000,1260,12000
209,2020-10-30T12:16:09-07:00,12000,1260,12000
210,2020-10-30T12:16:10-07:00,12000,1260,12000
211,2020-10-30T12:16:11-07:00,12000,1260,12000
212,2020-10-30T12:16:12-07:00,12000,1260,12000
213,2020-10-30T12:16:13-07:00,12000,1386,12000
214,2020-10-30T12:16:14-07:00,12000,1386,12000
215,2020-10-30T12:16:15-07:00,12000,1386,12000
216,2020-10-30T12:16:16-07:00,12000,1386,12000
217,2020-10-30T12:16:17-07:00,12000,1386,12000
218,2020-10-30T12:16:18-07:00,12000,1524,12000
219,2020-10-30T12:16:19-07:00,12000,1524,12000
220,2020-10-30T12:16:20-07:00,12000,1524,12000
221,2020-10-30T12:16:21-07:00,12000,1524,12000
222,2020-10-30T12:16:22-07:00,12000,1524,12000
223,2020-10-30T12:16:23-07:00,12000,152,12000
224,2020-10-30T12:16:24-07:00,12000,152,12000
225,2020-10-30T12:16:25-07:00,12000,152,12000
226,2020-10-30T12:16:26-07:00,12000,152,12000
227,2020-10-30T12:16:27-07:00,12000,152,12000
228,2020-10-30T12:16:28-07:00,12000,167,12000
229,2020-10-30T12:16:29-07:00,12000,167,12000
230,2020-10-30T12:16:30-07:00,12000,167,12000
231,2020-10-30T12:16:31-07:00,12000,167,12000
232,2020-10-30T12:16:32-07:00,12000,167,12000
233,2020-10-30T12:16:33-07:00,12000,183,12000
234,2020-10-30T12:16:34-07:00,12000,183,12000
235,2020-10-30T12:16:35-07:00,12000,183,12000
236,2020-10-30T12:16:36-07:00,12000,183,12000
237,2020-10-30T12:16:37-07:00,12000,183,12000
238,2020-10-30T12:16:38-07:00,12000,201,12000
239,2020-10-30T12:16:39-07:00,12000,201,12000
240,2020-10-30T12:16:40-07:00,12000,201,12000
241,2020-10-30T12:16:41-07:00,12000,201,12000
242,2020-10-30T12:16:42-07:00,12000,201,12000
243,2020-10-30T12:16:43-07:00,12000,221,12000
244,2020-10-30T12:16:44-07:00,12000,221,12000
245,2020-10-30T12:16:45-07:00,12000,221,12000
246,2020-10-30T12:16:46-07:00,12000,221,12000
247,2020-10-30T12:16:47-07:00,12000,221,12000
248,2020-10-30T12:16:48-07:00,12000,243,12000
249,2020-10-30T12:16:49-07:00,12000,243,12000
250,2020-10-30T12:16:50-07:00,12000,243,12000
251,2020-10-30T12:16:51-07:00,12000,243,12000
252,2020-10-30T12:16:52-07:00,12000,243,12000
253,2020-10-30T12:16:53-07:00,12000,267,12000
254,2020-10-30T12:16:54-07:00,12000,267,12000
255,2020-10-30T12:16:55-07:00,12000,267,12000
256,2020-10-30T12:16:56-07:00,12000,267,12000
257,2020-10-30T12:16:57-07:00,12000,267,12000
258,2020-10-30T12:16:58-07:00,12000,293,12000
259,2020-10-30T12:16:59-07:00,12000,293,12000
260,2020-10-30T12:17:00-07:00,12000,293,12000
261,2020-10-30T12:17:01-07:00,12000,293,12000
262,2020-10-30T12:17:02-07:00,12000,293,12000
263,2020-10-30T12:17:03-07:00,12000,322,12000
264,2020-10-30T12:17:04-07:00,12000,322,12000
265,2020-10-30T12:17:05-07:00,12000,322,12000
266,2020-10-30T12:17:06-07:00,12000,322,12000
267,2020-10-30T12:17:07-07:00,12000,322,12000
268,2020-10-30T12:17:08-07:00,12000,354,12000
269,2020-10-30T12:17:09-07:00,12000,354,12000
270,2020-10-30T12:17:10-07:00,12000,354,12000
271,2020-10-30T12:17:11-07:00,12000,354,12000
272,2020-10-30T12:17:12-07:00,12000,354,12000
273,2020-10-30T12:17:13-07:00,12000,389,12000
274,2020-10-30T12:17:14-07:00,12000,389,12000
275,2020-10-30T12:17:15-07:00,12000,389,12000
276,2020-10-30T12:17:16-07:00,12000,389,12000
277,2020-10-30T12:17:17-07:00,12000,389,12000
278,2020-10-30T12:17:18-07:00,12000,427,12000
279,2020-10-30T12:17:19-07:00,12000,427,12000
280,2020-10-30T12:17:20-07:00,12000,427,12000
281,2020-10-30T12:17:21-07:00,12000,427,12000
282,2020-10-30T12:17:22-07:00,12000,427,12000
283,2020-10-30T12:17:23-07:00,12000,469,12000
284,2020-10-30T12:17:24-07:00,12000,469,12000
285,2020-10-30T12:17:25-07:00,12000,469,12000
286,2020-10-30T12:17:26-07:00,12000,469,12000
287,2020-10-30T12:17:27-07:00,12000,469,12000
288,2020-10-30T12:17:28-07:00,12000,515,12000
289,2020-10-30T12:17:29-07:00,12000,515,12000
290,2020-10-30T12:17:30-07:00,12000,515,12000
291,2020-10-30T12:17:31-07:00,12000,515,12000
292,2020-10-30T12:17:32-07:00,12000,515,12000
293,2020-10-30T12:17:33-07:00,12000,566,12000
294,2020-10-30T12:17:34-07:00,12000,566,12000
295,2020-10-30T12:17:35-07:00,12000,566,12000
296,2020-10-30T12:17:36-07:00,12000,566,12000
297,2020-10-30T12:17:37-07:00,12000,566,12000
298,2020-10-30T12:17:38-07:00,12000,622,12000
299,2020-10-30T12:17:39-07:00,12000,622,12000
300,2020-10-30T12:17:40-07:00,12000,622,12000
301,2020-10-30T12:17:41-07:00,12000,622,12000
302,2020-10-30T12:17:42-07:00,12000,622,12000
303,2020-10-30T12:17:43-07:00,12000,684,12000
304,2020-10-30T12:17:44-07:00,12000,684,12000
305,2020-10-30T12:17:45-07:00,12000,684,12000
306,2020-10-30T12:17:46-07:00,12000,684,12000
307,2020-10-30T12:17:47-07:00,12000,684,12000
308,2020-10-30T12:17:48-07:00,12000,752,12000
309,2020-10-30T12:17:49-07:00,12000,752,12000
310,2020-10-30T12:17:50-07:00,12000,752,12000
311,2020-10-30T12:17:51-07:00,12000,752,12000
312,2020-10-30T12:17:52-07:00,12000,752,12000
313,2020-10-30T12:17:53-07:00,12000,827,12000
314,2020-10-30T12:17:54-07:00,12000,827,12000
315,2020-10-30T12:17:55-07:00,12000,827,12000
316,2020-10-30T12:17:56-07:00,12000,827,12000
317,2020-10-30T12:17:57-07:00,12000,827,12000
318,2020-10-30T12:17:58-07:00,12000,909,12000
319,2020-10-30T12:17:59-07:00,12000,909,12000
320,2020-10-30T12:18:00-07:00,12000,909,12000
321,2020-10-30T12:18:01-07:00,12000,909,12000
322,2020-10-30T12:18:02-07:00,12000,909,12000
323,2020-10-30T12:18:03-07:00,12000,999,12000
324,2020-10-30T12:18:04-07:00,12000,999,12000
325,2020-10-30T12:18:05-07:00,12000,999,12000
326,2020-10-30T12:18:06-07:00,12000,999,12000
327,2020-10-30T12:18:07-07:00,12000,999,12000
328,2020-10-30T12:18:08-07:00,12000,1098,12000
329,2020-10-30T12:18:09-07:00,12000,1098,12000
330,2020-10-30T12:18:10-07:00,12000,1098,12000
331,2020-10-30T12:18:11-07:00,12000,1098,12000
332,2020-10-30T12:18:12-07:00,12000,1098,12000
333,2020-10-30T12:18:13-07:00,12000,1207,12000
334,2020-10-30T12:18:14-07:00,12000,1207,12000
335,2020-10-30T12:18:15-07:00,12000,1207,12000
336,2020-10-30T12:18:16-07:00,12000,1207,12000
337,2020-10-30T12:18:17-07:00,12000,1207,12000
338,2020-10-30T12:18:18-07:00,12000,1327,12000
339,2020-10-30T12:18:19-07:00,12000,1327,12000
340,2020-10-30T12:18:20-07:00,12000,1327,12000
341,2020-10-30T12:18:21-07:00,12000,1327,12000
342,2020-10-30T12:18:22-07:00,12000,1327,12000
343,2020-10-30T12:18:23-07:00,12000,132,12000
344,2020-10-30T12:18:24-07:00,12000,132,12000
345,2020-10-30T12:18:25-07:00,12000,132,12000
346,2020-10-30T12:18:26-07:00,12000,132,12000
347,2020-10-30T12:18:27-07:00,12000,132,12000
348,2020-10-30T12:18:28-07:00,12000,145,12000
349,2020-10-30T12:18:29-07:00,12000,145,12000
350,2020-10-30T12:18:30-07:00,12000,145,12000
351,2020-10-30T12:18:31-07:00,12000,145,12000
352,2020-10-30T12:18:32-07:00,12000,145,12000
353,2020-10-30T12:18:33-07:00,12000,159,12000
354,2020-10-30T12:18:34-07:00,12000,159,12000
355,2020-10-30T12:18:35-07:00,12000,159,12000
356,2020-10-30T12:18:36-07:00,12000,159,12000
357,2020-10-30T12:18:37-07:00,12000,159,12000
358,2020-10-30T12:18:38-07:00,12000,174,12000
359,2020-10-30T12:18:39-07:00,12000,174,12000
360,2020-10-30T12:18:40-07:00,12000,174,12000
361,2020-10-30T12:18:41-07:00,12000,174,12000
362,2020-10-30T12:18:42-07:00,12000,174,12000
363,2020-10-30T12:18:43-07:00,12000,191,12000
364,2020-10-30T12:18:44-07:00,12000,191,12000
365,2020-10-30T12:18:45-07:00,12000,191,12000
366,2020-10-30T12:18:46-07:00,12000,191,12000
367,2020-10-30T12:18:47-07:00,12000,191,12000
368,2020-10-30T12:18:48-07:00,12000,210,12000
369,2020-10-30T12:18:49-07:00,12000,210,12000
370,2020-10-30T12:18:50-07:00,12000,210,12000
371,2020-10-30T12:18:51-07:00,12000,210,12000
372,2020-10-30T12:18:52-07:00,12000,210,12000
373,2020-10-30T12:18:53-07:00,12000,231,12000
374,2020-10-30T12:18:54-07:00,12000,231,12000
375,2020-10-30T12:18:55-07:00,12000,231,12000
376,2020-10-30T12:18:56-07:00,12000,231,12000
377,2020-10-30T12:18:57-07:00,12000,231,12000
378,2020-10-30T12:18:58-07:00,12000,254,12000
379,2020-10-30T12:18:59-07:00,12000,254,12000
380,2020-10-30T12:19:00-07:00,12000,254,12000
381,2020-10-30T12:19:01-07:00,12000,254,12000
382,2020-10-30T12:19:02-07:00,12000,254,12000
383,2020-10-30T12:19:03-07:00,12000,279,12000
384,2020-10-30T12:19:04-07:00,12000,279,12000
385,2020-10-30T12:19:05-07:00,12000,279,12000
386,2020-10-30T12:19:06-07:00,12000,279,12000
387,2020-10-30T12:19:07-07:00,12000,279,12000
388,2020-10-30T12:19:08-07:00,12000,306,12000
389,2020-10-30T12:19:09-07:00,12000,306,12000
390,2020-10-30T12:19:10-07:00,12000,306,12000
391,2020-10-30T12:19:11-07:00,12000,306,12000
392,2020-10-30T12:19:12-07:00,12000,306,12000
393,2020-10-30T12:19:13-07:00,12000,336,12000
394,2020-10-30T12:19:14-07:00,12000,336,12000
395,2020-10-30T12:19:15-07:00,12000,336,12000
396,2020-10-30T12:19:16-07:00,12000,336,12000
397,2020-10-30T12:19:17-07:00,12000,336,12000
398,2020-10-30T12:19:18-07:00,12000,369,12000
399,2020-10-30T12:19:19-07:00,12000,369,12000
400,2020-10-30T12:19:20-07:00,12000,369,12000
401,2020-10-30T12:19:21-07:00,12000,369,12000
402,2020-10-30T12:19:22-07:00,12000,369,12000
403,2020-10-30T12:19:23-07:00,12000,405,12000
404,2020-10-30T12:19:24-07:00,12000,405,12000
405,2020-10-30T12:19:25-07:00,12000,405,12000
406,2020-10-30T12:19:26-07:00,12000,405,12000
407,2020-10-30T12:19:27-07:00,12000,405,12000
408,2020-10-30T12:19:28-07:00,12000,445,12000
409,2020-10-30T12:19:29-07:00,12000,445,12000
410,2020-10-30T12:19:30-07:00,12000,445,12000
411,2020-10-30T12:19:31-07:00,12000,445,12000
412,2020-10-30T12:19:32-07:00,12000,445,12000
413,2020-10-30T12:19:33-07:00,12000,489,12000
414,2020-10-30T12:19:34-07:00,12000,489,12000
415,2020-10-30T12:19:35-07:00,12000,489,12000
416,2020-10-30T12:19:36-07:00,12000,489,12000
417,2020-10-30T12:19:37-07:00,12000,489,12000
418,2020-10-30T12:19:38-07:00,12000,537,12000
419,2020-10-30T12:19:39-07:00,12000,537,12000
420,2020-10-30T12:19:40-07:00,12000,537,12000
421,2020-10-30T12:19:41-07:00,12000,537,12000
422,2020-10-30T12:19:42-07:00,12000,537,12000
423,2020-10-30T12:19:43-07:00,12000,590,12000
424,2020-10-30T12:19:44-07:00,12000,590,12000
425,2020-10-30T12:19:45-07:00,12000,590,12000
426,2020-10-30T12:19:46-07:00,12000,590,12000
427,2020-10-30T12:19:47-07:00,12000,590,12000
428,2020-10-30T12:19:48-07:00,12000,649,12000
429,2020-10-30T12:19:49-07:00,12000,649,12000
430,2020-10-30T12:19:50-07:00,12000,649,12000
431,2020-10-30T12:19:51-07:00,12000,649,12000
432,2020-10-30T12:19:52-07:00,12000,649,12000
433,2020-10-30T12:19:53-07:00,12000,713,12000
434,2020-10-30T12:19:54-07:00,12000,713,12000
435,2020-10-30T12:19:55-07:00,12000,713,12000
436,2020-10-30T12:19:56-07:00,12000,713,12000
437,2020-10-30T12:19:57-07:00,12000,713,12000
438,2020-10-30T12:19:58-07:00,12000,784,12000
439,2020-10-30T12:19:59-07:00,12000,784,12000
440,2020-10-30T12:20:00-07:00,12000,784,12000
441,2020-10-30T12:20:01-07:00,12000,784,12000
442,2020-10-30T12:20:02-07:00,12000,784,12000
443,2020-10-30T12:20:03-07:00,12000,862,12000
444,2020-10-30T12:20:04-07:00,12000,862,12000
445,2020-10-30T12:20:05-07:00,12000,862,12000
446,2020-10-30T12:20:06-07:00,12000,862,12000
447,2020-10-30T12:20:07-07:00,12000,862,12000
448,2020-10-30T12:20:08-07:00,12000,948,12000
449,2020-10-30T12:20:09-07:00,12000,948,12000
450,2020-10-30T12:20:10-07:00,12000,948,12000
451,2020-10-30T12:20:11-07:00,12000,948,12000
452,2020-10-30T12:20:12-07:00,12000,948,12000
453,2020-10-30T12:20:13-07:00,12000,1042,12000
454,2020-10-30T12:20:14-07:00,12000,1042,12000
455,2020-10-30T12:20:15-07:00,12000,1042,12000
456,2020-10-30T12:20:16-07:00,12000,1042,12000
457,2020-10-30T12:20:17-07:00,12000,1042,12000
458,2020-10-30T12:20:18-07:00,12000,1146,12000
459,2020-10-30T12:20:19-07:00,12000,1146,12000
460,2020-10-30T12:20:20-07:00,12000,1146,12000
461,2020-10-30T12:20:21-07:00,12000,1146,12000
462,2020-10-30T12:20:22-07:00,12000,1146,12000
