Time;Hour;STA 6;STA 5;STA 4;STA 3;STA 2;STA 1
217;2021-01-06T17:52:46+01:00;1;1;0;0;0;0
218;2021-01-06T17:52:47+01:00;1;1;0;0;0;0
219;2021-01-06T17:52:48+01:00;1;1;0;0;0;0
220;2021-01-06T17:52:49+01:00;1;1;0;0;0;0
221;2021-01-06T17:52:50+01:00;1;1;0;0;0;0
222;2021-01-06T17:52:51+01:00;1;1;0;0;0;0
223;2021-01-06T17:52:52+01:00;1;1;0;0;0;0
224;2021-01-06T17:52:53+01:00;1;1;0;0;0;0
225;2021-01-06T17:52:54+01:00;1;1;0;0;0;0
226;2021-01-06T17:52:55+01:00;1;1;0;0;0;0
227;2021-01-06T17:52:56+01:00;1;1;0;0;0;0
228;2021-01-06T17:52:57+01:00;1;1;0;0;0;0
229;2021-01-06T17:52:58+01:00;1;1;0;0;0;0
230;2021-01-06T17:52:59+01:00;1;1;0;0;0;0
231;2021-01-06T17:53:00+01:00;1;1;0;0;0;0
232;2021-01-06T17:53:01+01:00;1;1;0;0;0;0
233;2021-01-06T17:53:02+01:00;1;1;0;0;0;0
234;2021-01-06T17:53:03+01:00;1;1;0;0;0;0
235;2021-01-06T17:53:04+01:00;0;1;0;0;0;0
236;2021-01-06T17:53:05+01:00;0;1;0;0;0;0
237;2021-01-06T17:53:06+01:00;0;1;0;0;0;0
238;2021-01-06T17:53:07+01:00;0;1;0;0;0;0
239;2021-01-06T17:53:08+01:00;0;1;0;0;0;0
240;2021-01-06T17:53:09+01:00;0;1;0;0;0;0
241;2021-01-06T17:53:10+01:00;0;1;0;0;0;0
242;2021-01-06T17:53:11+01:00;0;1;0;0;0;0
243;2021-01-06T17:53:12+01:00;0;1;0;0;0;0
244;2021-01-06T17:53:13+01:00;0;1;0;0;0;0
245;2021-01-06T17:53:14+01:00;0;1;0;0;0;0
246;2021-01-06T17:53:15+01:00;0;1;0;0;0;0
247;2021-01-06T17:53:16+01:00;0;1;0;0;0;0
248;2021-01-06T17:53:17+01:00;0;1;0;0;0;0
249;2021-01-06T17:53:18+01:00;0;1;0;0;0;0
250;2021-01-06T17:53:19+01:00;0;1;0;0;0;0
251;2021-01-06T17:53:20+01:00;0;1;0;0;0;0
252;2021-01-06T17:53:21+01:00;0;1;0;0;0;0
253;2021-01-06T17:53:22+01:00;0;1;0;0;0;0
254;2021-01-06T17:53:23+01:00;0;1;0;0;0;0
255;2021-01-06T17:53:24+01:00;0;1;0;0;0;0
256;2021-01-06T17:53:25+01:00;0;1;0;0;0;0
257;2021-01-06T17:53:26+01:00;0;1;0;0;0;0
258;2021-01-06T17:53:27+01:00;0;1;0;0;0;0
259;2021-01-06T17:53:28+01:00;0;1;0;0;0;0
260;2021-01-06T17:53:29+01:00;0;1;0;0;0;0
261;2021-01-06T17:53:30+01:00;0;1;0;0;0;0
262;2021-01-06T17:53:31+01:00;0;1;0;0;0;0
263;2021-01-06T17:53:32+01:00;0;1;0;0;0;0
264;2021-01-06T17:53:33+01:00;0;1;0;0;0;0
265;2021-01-06T17:53:34+01:00;0;1;0;0;0;0
266;2021-01-06T17:53:35+01:00;0;1;0;0;0;0
267;2021-01-06T17:53:36+01:00;0;1;0;0;0;0
268;2021-01-06T17:53:37+01:00;0;1;0;0;0;0
269;2021-01-06T17:53:38+01:00;0;1;0;0;0;0
270;2021-01-06T17:53:39+01:00;0;1;0;0;0;0
271;2021-01-06T17:53:40+01:00;0;1;0;0;0;0
272;2021-01-06T17:53:41+01:00;0;1;0;0;0;0
273;2021-01-06T17:53:42+01:00;0;1;0;0;0;0
274;2021-01-06T17:53:43+01:00;0;1;0;0;0;0
275;2021-01-06T17:53:44+01:00;1;1;0;0;0;0
276;2021-01-06T17:53:45+01:00;1;1;0;0;0;0
277;2021-01-06T17:53:46+01:00;1;1;0;0;0;0
278;2021-01-06T17:53:47+01:00;1;1;0;0;0;0
279;2021-01-06T17:53:48+01:00;1;1;0;0;0;0
280;2021-01-06T17:53:49+01:00;1;1;0;0;0;0
281;2021-01-06T17:53:50+01:00;1;1;0;0;0;0
282;2021-01-06T17:53:51+01:00;1;1;0;0;0;0
283;2021-01-06T17:53:52+01:00;1;1;0;0;0;0
284;2021-01-06T17:53:53+01:00;1;1;0;0;0;0
285;2021-01-06T17:53:54+01:00;1;1;0;0;0;0
286;2021-01-06T17:53:55+01:00;1;1;0;0;0;0
287;2021-01-06T17:53:56+01:00;1;1;0;0;0;0
288;2021-01-06T17:53:57+01:00;1;1;0;0;0;0
289;2021-01-06T17:53:58+01:00;1;1;0;0;0;0
290;2021-01-06T17:53:59+01:00;1;1;0;0;0;0
291;2021-01-06T17:54:00+01:00;1;1;0;0;0;0
292;2021-01-06T17:54:01+01:00;1;1;0;0;0;0
293;2021-01-06T17:54:02+01:00;1;1;0;0;0;0
294;2021-01-06T17:54:03+01:00;1;1;0;0;0;0
295;2021-01-06T17:54:04+01:00;1;1;0;1;1;0
296;2021-01-06T17:54:05+01:00;1;1;0;1;1;0
297;2021-01-06T17:54:06+01:00;1;1;0;1;1;0
298;2021-01-06T17:54:07+01:00;1;1;0;1;1;0
299;2021-01-06T17:54:08+01:00;1;1;0;1;1;0
300;2021-01-06T17:54:09+01:00;1;1;0;1;1;0
301;2021-01-06T17:54:10+01:00;1;1;0;1;1;0
302;2021-01-06T17:54:11+01:00;1;1;0;1;1;0
303;2021-01-06T17:54:12+01:00;1;1;0;1;1;0
304;2021-01-06T17:54:13+01:00;1;1;0;1;1;0
305;2021-01-06T17:54:14+01:00;1;1;0;1;1;0
306;2021-01-06T17:54:15+01:00;1;1;0;1;1;0
307;2021-01-06T17:54:16+01:00;1;1;0;1;1;0
308;2021-01-06T17:54:17+01:00;1;1;0;1;1;0
309;2021-01-06T17:54:18+01:00;1;1;0;1;1;0
310;2021-01-06T17:54:19+01:00;1;1;0;1;1;0
311;2021-01-06T17:54:20+01:00;1;1;0;1;1;0
312;2021-01-06T17:54:21+01:00;1;1;0;1;1;0
313;2021-01-06T17:54:22+01:00;1;1;0;1;1;0
314;2021-01-06T17:54:23+01:00;1;1;0;1;1;0
315;2021-01-06T17:54:24+01:00;0;1;0;0;0;0
316;2021-01-06T17:54:25+01:00;0;1;0;0;0;0
317;2021-01-06T17:54:26+01:00;0;1;0;0;0;0
318;2021-01-06T17:54:27+01:00;0;1;0;0;0;0
319;2021-01-06T17:54:28+01:00;0;1;0;0;0;0
320;2021-01-06T17:54:29+01:00;0;1;0;0;0;0
321;2021-01-06T17:54:30+01:00;0;1;0;0;0;0
322;2021-01-06T17:54:31+01:00;0;1;0;0;0;0
323;2021-01-06T17:54:32+01:00;0;1;0;0;0;0
324;2021-01-06T17:54:33+01:00;0;1;0;0;0;0
325;2021-01-06T17:54:34+01:00;0;1;0;0;0;0
326;2021-01-06T17:54:35+01:00;0;1;0;0;0;0
327;2021-01-06T17:54:36+01:00;0;1;0;0;0;0
328;2021-01-06T17:54:37+01:00;0;1;0;0;0;0
329;2021-01-06T17:54:38+01:00;0;1;0;0;0;0
330;2021-01-06T17:54:39+01:00;0;1;0;0;0;0
331;2021-01-06T17:54:40+01:00;0;1;0;0;0;0
332;2021-01-06T17:54:41+01:00;0;1;0;0;0;0
333;2021-01-06T17:54:42+01:00;0;1;0;0;0;0
334;2021-01-06T17:54:43+01:00;0;1;0;0;0;0
335;2021-01-06T17:54:44+01:00;1;1;0;0;0;0
336;2021-01-06T17:54:45+01:00;1;1;0;0;0;0
337;2021-01-06T17:54:46+01:00;1;1;0;0;0;0
338;2021-01-06T17:54:47+01:00;1;1;0;0;0;0
339;2021-01-06T17:54:48+01:00;1;1;0;0;0;0
340;2021-01-06T17:54:49+01:00;1;1;0;0;0;0
341;2021-01-06T17:54:50+01:00;1;1;0;0;0;0
342;2021-01-06T17:54:51+01:00;1;1;0;0;0;0
343;2021-01-06T17:54:52+01:00;1;1;0;0;0;0
344;2021-01-06T17:54:53+01:00;1;1;0;0;0;0
345;2021-01-06T17:54:54+01:00;1;1;0;0;0;0
346;2021-01-06T17:54:55+01:00;1;1;0;0;0;0
347;2021-01-06T17:54:56+01:00;1;1;0;0;0;0
348;2021-01-06T17:54:57+01:00;1;1;0;0;0;0
349;2021-01-06T17:54:58+01:00;1;1;0;0;0;0
350;2021-01-06T17:54:59+01:00;1;1;0;0;0;0
351;2021-01-06T17:55:00+01:00;1;1;0;0;0;0
352;2021-01-06T17:55:01+01:00;1;1;0;0;0;0
353;2021-01-06T17:55:02+01:00;1;1;0;0;0;0
354;2021-01-06T17:55:03+01:00;1;1;0;0;0;0
355;2021-01-06T17:55:04+01:00;0;1;0;0;0;0
356;2021-01-06T17:55:05+01:00;0;1;0;0;0;0
357;2021-01-06T17:55:06+01:00;0;1;0;0;0;0
358;2021-01-06T17:55:07+01:00;0;1;0;0;0;0
359;2021-01-06T17:55:08+01:00;0;1;0;0;0;0
360;2021-01-06T17:55:09+01:00;0;1;0;0;0;0
361;2021-01-06T17:55:10+01:00;0;1;0;0;0;0
362;2021-01-06T17:55:11+01:00;0;1;0;0;0;0
363;2021-01-06T17:55:12+01:00;0;1;0;0;0;0
364;2021-01-06T17:55:13+01:00;0;1;0;0;0;0
365;2021-01-06T17:55:14+01:00;0;1;0;0;0;0
366;2021-01-06T17:55:15+01:00;0;1;0;0;0;0
367;2021-01-06T17:55:16+01:00;0;1;0;0;0;0
368;2021-01-06T17:55:17+01:00;0;1;0;0;0;0
369;2021-01-06T17:55:18+01:00;0;1;0;0;0;0
370;2021-01-06T17:55:19+01:00;0;1;0;0;0;0
371;2021-01-06T17:55:20+01:00;0;1;0;0;0;0
372;2021-01-06T17:55:21+01:00;0;1;0;0;0;0
373;2021-01-06T17:55:22+01:00;0;1;0;0;0;0
374;2021-01-06T17:55:23+01:00;0;1;0;0;0;0
375;2021-01-06T17:55:24+01:00;0;1;0;0;0;0
376;2021-01-06T17:55:25+01:00;0;1;0;0;0;0
377;2021-01-06T17:55:26+01:00;0;1;0;0;0;0
378;2021-01-06T17:55:27+01:00;0;1;0;0;0;0
379;2021-01-06T17:55:28+01:00;0;1;0;0;0;0
380;2021-01-06T17:55:29+01:00;0;1;0;0;0;0
381;2021-01-06T17:55:30+01:00;0;1;0;0;0;0
382;2021-01-06T17:55:31+01:00;0;1;0;0;0;0
383;2021-01-06T17:55:32+01:00;0;1;0;0;0;0
384;2021-01-06T17:55:33+01:00;0;1;0;0;0;0
385;2021-01-06T17:55:34+01:00;0;1;0;0;0;0
386;2021-01-06T17:55:35+01:00;0;1;0;0;0;0
387;2021-01-06T17:55:36+01:00;0;1;0;0;0;0
388;2021-01-06T17:55:37+01:00;0;1;0;0;0;0
389;2021-01-06T17:55:38+01:00;0;1;0;0;0;0
390;2021-01-06T17:55:39+01:00;0;1;0;0;0;0
391;2021-01-06T17:55:40+01:00;0;1;0;0;0;0
392;2021-01-06T17:55:41+01:00;0;1;0;0;0;0
393;2021-01-06T17:55:42+01:00;0;1;0;0;0;0
394;2021-01-06T17:55:43+01:00;0;1;0;0;0;0
395;2021-01-06T17:55:44+01:00;0;1;0;0;0;0
396;2021-01-06T17:55:45+01:00;0;1;0;0;0;0
397;2021-01-06T17:55:46+01:00;0;1;0;0;0;0
398;2021-01-06T17:55:47+01:00;0;1;0;0;0;0
399;2021-01-06T17:55:48+01:00;0;1;0;0;0;0
400;2021-01-06T17:55:49+01:00;0;1;0;0;0;0
401;2021-01-06T17:55:50+01:00;0;1;0;0;0;0
402;2021-01-06T17:55:51+01:00;0;1;0;0;0;0
403;2021-01-06T17:55:52+01:00;0;1;0;0;0;0
404;2021-01-06T17:55:53+01:00;0;1;0;0;0;0
405;2021-01-06T17:55:54+01:00;0;1;0;0;0;0
406;2021-01-06T17:55:55+01:00;0;1;0;0;0;0
407;2021-01-06T17:55:56+01:00;0;1;0;0;0;0
408;2021-01-06T17:55:57+01:00;0;1;0;0;0;0
409;2021-01-06T17:55:58+01:00;0;1;0;0;0;0
410;2021-01-06T17:55:59+01:00;0;1;0;0;0;0
411;2021-01-06T17:56:00+01:00;0;1;0;0;0;0
412;2021-01-06T17:56:01+01:00;0;1;0;0;0;0
413;2021-01-06T17:56:02+01:00;0;1;0;0;0;0
414;2021-01-06T17:56:03+01:00;0;1;0;0;0;0
415;2021-01-06T17:56:04+01:00;0;1;0;0;0;0
416;2021-01-06T17:56:05+01:00;0;1;0;0;0;0
417;2021-01-06T17:56:06+01:00;0;1;0;0;0;0
418;2021-01-06T17:56:07+01:00;0;1;0;0;0;0
419;2021-01-06T17:56:08+01:00;0;1;0;0;0;0
420;2021-01-06T17:56:09+01:00;0;1;0;0;0;0
421;2021-01-06T17:56:10+01:00;0;1;0;0;0;0
422;2021-01-06T17:56:11+01:00;0;1;0;0;0;0
423;2021-01-06T17:56:12+01:00;0;1;0;0;0;0
424;2021-01-06T17:56:13+01:00;0;1;0;0;0;0
425;2021-01-06T17:56:14+01:00;0;1;0;0;0;0
426;2021-01-06T17:56:15+01:00;0;1;0;0;0;0
427;2021-01-06T17:56:16+01:00;0;1;0;0;0;0
428;2021-01-06T17:56:17+01:00;0;1;0;0;0;0
429;2021-01-06T17:56:18+01:00;0;1;0;0;0;0
430;2021-01-06T17:56:19+01:00;0;1;0;0;0;0
431;2021-01-06T17:56:20+01:00;0;1;0;0;0;0
432;2021-01-06T17:56:21+01:00;0;1;0;0;0;0
433;2021-01-06T17:56:22+01:00;0;1;0;0;0;0
434;2021-01-06T17:56:23+01:00;0;1;0;0;0;0
435;2021-01-06T17:56:24+01:00;0;1;0;0;0;0
436;2021-01-06T17:56:25+01:00;0;1;0;0;0;0
437;2021-01-06T17:56:26+01:00;0;1;0;0;0;0
438;2021-01-06T17:56:27+01:00;0;1;0;0;0;0
439;2021-01-06T17:56:28+01:00;0;1;0;0;0;0
440;2021-01-06T17:56:29+01:00;0;1;0;0;0;0
441;2021-01-06T17:56:30+01:00;0;1;0;0;0;0
442;2021-01-06T17:56:31+01:00;0;1;0;0;0;0
443;2021-01-06T17:56:32+01:00;0;1;0;0;0;0
444;2021-01-06T17:56:33+01:00;0;1;0;0;0;0
445;2021-01-06T17:56:34+01:00;0;1;0;0;0;0
446;2021-01-06T17:56:35+01:00;0;1;0;0;0;0
447;2021-01-06T17:56:36+01:00;0;1;0;0;0;0
448;2021-01-06T17:56:37+01:00;0;1;0;0;0;0
449;2021-01-06T17:56:38+01:00;0;1;0;0;0;0
