Datetime;STA 6;STA 3;STA 4;STA 1;STA 2;STA 5
2021-01-06T17:52:03+01:00;null;null;null;null;null;-59
2021-01-06T17:52:04+01:00;null;null;null;null;null;-59
2021-01-06T17:52:05+01:00;null;null;null;null;null;-59
2021-01-06T17:52:06+01:00;null;null;null;null;null;-60
2021-01-06T17:52:07+01:00;null;null;null;null;null;-59
2021-01-06T17:52:08+01:00;null;null;null;null;null;-59
2021-01-06T17:52:09+01:00;null;null;null;null;null;-59
2021-01-06T17:52:10+01:00;null;-49;null;null;null;-59
2021-01-06T17:52:11+01:00;-59;-49;null;null;null;-59
2021-01-06T17:52:12+01:00;-59;-49;null;null;null;-59
2021-01-06T17:52:13+01:00;-59;-49;null;null;null;-59
2021-01-06T17:52:14+01:00;-59;-49;null;null;null;-59
2021-01-06T17:52:15+01:00;-59;-49;null;null;null;-59
2021-01-06T17:52:16+01:00;-59;null;null;null;null;-59
2021-01-06T17:52:17+01:00;null;null;null;null;null;-59
2021-01-06T17:52:18+01:00;null;null;null;null;null;-59
2021-01-06T17:52:19+01:00;null;null;null;null;null;-59
2021-01-06T17:52:20+01:00;null;null;null;null;null;-59
2021-01-06T17:52:21+01:00;null;null;null;null;null;-59
2021-01-06T17:52:22+01:00;null;null;null;null;null;-59
2021-01-06T17:52:23+01:00;null;null;null;null;null;-59
2021-01-06T17:52:24+01:00;null;null;null;null;null;-59
2021-01-06T17:52:25+01:00;null;null;null;null;null;-59
2021-01-06T17:52:26+01:00;null;null;null;null;null;-59
2021-01-06T17:52:27+01:00;null;null;null;null;null;-59
2021-01-06T17:52:28+01:00;null;null;null;null;null;-59
2021-01-06T17:52:29+01:00;null;null;null;null;null;-59
2021-01-06T17:52:30+01:00;null;null;null;null;null;-59
2021-01-06T17:52:31+01:00;null;null;null;null;null;-59
2021-01-06T17:52:32+01:00;null;null;-56;null;null;-59
2021-01-06T17:52:33+01:00;null;null;-56;null;null;-59
2021-01-06T17:52:34+01:00;null;null;-56;null;null;-59
2021-01-06T17:52:35+01:00;null;null;-56;null;null;-59
2021-01-06T17:52:36+01:00;null;null;-56;null;null;-59
2021-01-06T17:52:37+01:00;null;null;-56;null;null;-59
2021-01-06T17:52:38+01:00;null;null;null;-59;null;-59
2021-01-06T17:52:39+01:00;null;null;null;-60;-47;-59
2021-01-06T17:52:40+01:00;null;null;null;-60;-47;-59
2021-01-06T17:52:41+01:00;null;null;null;-60;-47;-59
2021-01-06T17:52:42+01:00;null;null;null;-60;-47;-59
2021-01-06T17:52:43+01:00;null;null;null;-60;-47;-59
2021-01-06T17:52:44+01:00;null;null;null;null;-47;-59
2021-01-06T17:52:45+01:00;null;null;null;null;null;-59
2021-01-06T17:52:46+01:00;null;null;null;null;null;-60
2021-01-06T17:52:47+01:00;0;null;null;null;null;-60
2021-01-06T17:52:48+01:00;-63;null;null;null;null;-59
2021-01-06T17:52:49+01:00;-63;null;null;null;null;-60
2021-01-06T17:52:50+01:00;-63;null;null;null;null;-59
2021-01-06T17:52:51+01:00;-63;null;null;null;null;-59
2021-01-06T17:52:52+01:00;-63;null;null;null;null;-59
2021-01-06T17:52:53+01:00;null;null;null;null;null;-59
2021-01-06T17:52:54+01:00;null;null;null;null;null;-59
2021-01-06T17:52:55+01:00;null;null;null;null;null;-59
2021-01-06T17:52:56+01:00;null;null;null;null;null;-59
2021-01-06T17:52:57+01:00;null;null;null;null;null;-59
2021-01-06T17:52:58+01:00;null;null;null;null;null;-59
2021-01-06T17:52:59+01:00;null;null;null;null;null;-59
2021-01-06T17:53:00+01:00;null;null;null;null;null;-59
2021-01-06T17:53:01+01:00;null;null;null;null;null;-59
2021-01-06T17:53:02+01:00;null;null;null;null;null;-59
2021-01-06T17:53:03+01:00;null;null;null;null;null;-59
2021-01-06T17:53:04+01:00;null;null;null;null;null;-59
2021-01-06T17:53:05+01:00;null;null;null;null;null;-59
2021-01-06T17:53:06+01:00;null;null;null;null;null;-59
2021-01-06T17:53:07+01:00;null;null;null;null;null;-60
2021-01-06T17:53:08+01:00;null;null;null;null;null;-60
2021-01-06T17:53:09+01:00;0;null;null;null;null;-60
2021-01-06T17:53:10+01:00;-57;-50;null;null;null;-59
2021-01-06T17:53:11+01:00;-58;-50;null;null;null;-59
2021-01-06T17:53:12+01:00;-58;-50;null;null;null;-59
2021-01-06T17:53:13+01:00;-58;-50;null;null;null;-59
2021-01-06T17:53:14+01:00;-58;-50;null;null;null;-59
2021-01-06T17:53:15+01:00;-58;-50;null;null;null;-59
2021-01-06T17:53:16+01:00;-58;null;null;null;null;-59
2021-01-06T17:53:17+01:00;null;null;null;null;null;-59
2021-01-06T17:53:18+01:00;null;null;null;null;null;-59
2021-01-06T17:53:19+01:00;-60;null;null;null;null;-59
2021-01-06T17:53:20+01:00;-60;null;null;null;null;-59
2021-01-06T17:53:21+01:00;-60;null;null;null;null;-59
2021-01-06T17:53:22+01:00;-60;null;null;null;null;-59
2021-01-06T17:53:23+01:00;-60;null;null;null;null;-59
2021-01-06T17:53:24+01:00;-60;null;null;null;null;-59
2021-01-06T17:53:25+01:00;null;null;null;null;null;-59
2021-01-06T17:53:26+01:00;-57;null;null;null;null;-60
2021-01-06T17:53:27+01:00;-59;null;null;null;null;-60
2021-01-06T17:53:28+01:00;-59;null;null;null;null;-60
2021-01-06T17:53:29+01:00;-59;null;null;null;null;-60
2021-01-06T17:53:30+01:00;-59;null;null;null;null;-60
2021-01-06T17:53:31+01:00;-59;null;null;null;null;-60
2021-01-06T17:53:32+01:00;null;null;-53;null;null;-60
2021-01-06T17:53:33+01:00;null;null;-53;null;null;-60
2021-01-06T17:53:34+01:00;-59;null;-53;null;null;-60
2021-01-06T17:53:35+01:00;-59;null;-53;null;null;-60
2021-01-06T17:53:36+01:00;-59;null;-53;null;null;-60
2021-01-06T17:53:37+01:00;-59;null;-53;null;null;-60
2021-01-06T17:53:38+01:00;-59;null;null;-56;null;-60
2021-01-06T17:53:39+01:00;-59;null;null;-57;-44;-60
2021-01-06T17:53:40+01:00;null;null;null;-57;-44;-60
2021-01-06T17:53:41+01:00;0;null;null;-57;-44;-60
2021-01-06T17:53:42+01:00;-61;null;null;-57;-44;-60
2021-01-06T17:53:43+01:00;-61;null;null;-57;-44;-60
2021-01-06T17:53:44+01:00;-61;null;null;null;-44;-60
2021-01-06T17:53:45+01:00;-61;null;null;null;null;-60
2021-01-06T17:53:46+01:00;-61;null;null;null;null;-60
2021-01-06T17:53:47+01:00;null;null;null;null;null;-60
2021-01-06T17:53:48+01:00;null;null;null;null;null;-60
2021-01-06T17:53:49+01:00;-62;null;null;null;null;-60
2021-01-06T17:53:50+01:00;-62;null;null;null;null;-60
2021-01-06T17:53:51+01:00;-62;null;null;null;null;-60
2021-01-06T17:53:52+01:00;-62;null;null;null;null;-60
2021-01-06T17:53:53+01:00;-62;null;null;null;null;-60
2021-01-06T17:53:54+01:00;-61;null;null;null;null;-60
2021-01-06T17:53:55+01:00;-62;null;null;null;null;-60
2021-01-06T17:53:56+01:00;-62;null;null;null;null;-60
2021-01-06T17:53:57+01:00;-61;null;null;null;null;-60
2021-01-06T17:53:58+01:00;-61;null;null;null;null;-60
2021-01-06T17:53:59+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:00+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:01+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:02+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:03+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:04+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:05+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:06+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:07+01:00;-62;0;null;null;-51;-60
2021-01-06T17:54:08+01:00;-62;-49;null;null;-49;-60
2021-01-06T17:54:09+01:00;-62;-49;null;null;-49;-59
2021-01-06T17:54:10+01:00;-63;-50;null;null;-49;-59
2021-01-06T17:54:11+01:00;-62;-50;null;null;-49;-59
2021-01-06T17:54:12+01:00;-61;-50;null;null;-49;-59
2021-01-06T17:54:13+01:00;-61;-50;null;null;-49;-59
2021-01-06T17:54:14+01:00;-60;-50;null;null;-49;-59
2021-01-06T17:54:15+01:00;-60;-50;null;null;-49;-59
2021-01-06T17:54:16+01:00;-60;-50;null;null;-49;-59
2021-01-06T17:54:17+01:00;-60;-50;null;null;-49;-59
2021-01-06T17:54:18+01:00;-60;null;null;null;-49;-59
2021-01-06T17:54:19+01:00;-61;null;null;null;-49;-59
2021-01-06T17:54:20+01:00;-61;null;null;null;null;-59
2021-01-06T17:54:21+01:00;-61;null;null;null;null;-59
2021-01-06T17:54:22+01:00;-61;null;null;null;null;-59
2021-01-06T17:54:23+01:00;-61;null;null;null;null;-59
2021-01-06T17:54:24+01:00;-61;null;null;null;null;-59
2021-01-06T17:54:25+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:26+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:27+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:28+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:29+01:00;-61;null;null;null;null;-59
2021-01-06T17:54:30+01:00;-61;null;null;null;null;-59
2021-01-06T17:54:31+01:00;-61;null;0;null;null;-60
2021-01-06T17:54:32+01:00;null;null;-58;null;null;-60
2021-01-06T17:54:33+01:00;null;null;-58;null;null;-60
2021-01-06T17:54:34+01:00;null;null;-58;null;null;-60
2021-01-06T17:54:35+01:00;null;null;-58;null;null;-60
2021-01-06T17:54:36+01:00;null;null;-58;null;null;-60
2021-01-06T17:54:37+01:00;null;null;-58;null;null;-60
2021-01-06T17:54:38+01:00;null;null;null;-55;null;-60
2021-01-06T17:54:39+01:00;null;null;null;-55;-47;-60
2021-01-06T17:54:40+01:00;null;null;null;-55;-47;-60
2021-01-06T17:54:41+01:00;null;null;null;-55;-47;-60
2021-01-06T17:54:42+01:00;null;null;null;-55;-47;-60
2021-01-06T17:54:43+01:00;null;null;null;-55;-47;-60
2021-01-06T17:54:44+01:00;null;null;null;null;-47;-60
2021-01-06T17:54:45+01:00;null;null;null;null;null;-60
2021-01-06T17:54:46+01:00;0;null;null;null;null;-60
2021-01-06T17:54:47+01:00;-60;null;null;null;null;-60
2021-01-06T17:54:48+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:49+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:50+01:00;-61;null;null;null;null;-60
2021-01-06T17:54:51+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:52+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:53+01:00;-62;null;null;null;null;-60
2021-01-06T17:54:54+01:00;-62;null;null;null;null;-59
2021-01-06T17:54:55+01:00;-62;null;null;null;null;-59
2021-01-06T17:54:56+01:00;-62;null;null;null;null;-59
2021-01-06T17:54:57+01:00;-62;null;null;null;null;-59
2021-01-06T17:54:58+01:00;-62;null;null;null;null;-59
2021-01-06T17:54:59+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:00+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:01+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:02+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:03+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:04+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:05+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:06+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:07+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:08+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:09+01:00;-62;null;null;null;null;-59
2021-01-06T17:55:10+01:00;-62;-50;null;null;null;-60
2021-01-06T17:55:11+01:00;-61;-50;null;null;null;-60
2021-01-06T17:55:12+01:00;-61;-50;null;null;null;-60
2021-01-06T17:55:13+01:00;-61;-50;null;null;null;-60
2021-01-06T17:55:14+01:00;-61;-50;null;null;null;-60
2021-01-06T17:55:15+01:00;-61;-50;null;null;null;-60
2021-01-06T17:55:16+01:00;-61;null;null;null;null;-60
2021-01-06T17:55:17+01:00;null;null;null;null;null;-60
2021-01-06T17:55:18+01:00;null;null;null;null;null;-60
2021-01-06T17:55:19+01:00;null;null;null;null;null;-59
2021-01-06T17:55:20+01:00;null;null;null;null;null;-59
2021-01-06T17:55:21+01:00;null;null;null;null;null;-60
2021-01-06T17:55:22+01:00;null;null;null;null;null;-59
2021-01-06T17:55:23+01:00;null;null;null;null;null;-59
2021-01-06T17:55:24+01:00;null;null;null;null;null;-59
2021-01-06T17:55:25+01:00;null;null;null;null;null;-59
2021-01-06T17:55:26+01:00;null;null;null;null;null;-59
2021-01-06T17:55:27+01:00;null;null;null;null;null;-59
2021-01-06T17:55:28+01:00;null;null;null;null;null;-59
2021-01-06T17:55:29+01:00;null;null;null;null;null;-59
2021-01-06T17:55:30+01:00;null;-52;null;null;null;-59
2021-01-06T17:55:31+01:00;null;-52;null;null;null;-59
2021-01-06T17:55:32+01:00;null;-52;-54;null;null;-59
2021-01-06T17:55:33+01:00;null;-52;-54;null;null;-59
2021-01-06T17:55:34+01:00;null;-52;-54;null;null;-59
2021-01-06T17:55:35+01:00;null;-52;-54;null;null;-59
2021-01-06T17:55:36+01:00;null;null;-54;null;null;-59
2021-01-06T17:55:37+01:00;null;null;-54;null;null;-59
2021-01-06T17:55:38+01:00;null;null;null;-61;null;-62
2021-01-06T17:55:39+01:00;null;null;null;-61;-49;-62
2021-01-06T17:55:40+01:00;null;null;null;-61;-49;-62
2021-01-06T17:55:41+01:00;null;null;null;-61;-49;-62
2021-01-06T17:55:42+01:00;null;null;null;-61;-49;-62
2021-01-06T17:55:43+01:00;null;null;null;-61;-49;-62
2021-01-06T17:55:44+01:00;null;null;null;null;-49;-62
2021-01-06T17:55:45+01:00;null;null;null;null;null;-62
2021-01-06T17:55:46+01:00;null;null;null;null;null;-62
2021-01-06T17:55:47+01:00;null;null;null;null;null;-62
2021-01-06T17:55:48+01:00;null;null;null;null;null;-62
2021-01-06T17:55:49+01:00;null;null;null;null;null;-62
2021-01-06T17:55:50+01:00;null;null;null;null;null;-62
2021-01-06T17:55:51+01:00;null;null;null;null;null;-60
2021-01-06T17:55:52+01:00;null;null;null;null;null;-60
2021-01-06T17:55:53+01:00;null;null;null;null;null;-60
2021-01-06T17:55:54+01:00;null;null;null;null;null;-60
2021-01-06T17:55:55+01:00;null;null;null;null;null;-60
2021-01-06T17:55:56+01:00;null;null;null;null;null;-60
2021-01-06T17:55:57+01:00;null;null;null;null;null;-60
2021-01-06T17:55:58+01:00;null;null;null;null;null;-60
2021-01-06T17:55:59+01:00;null;null;null;null;null;-60
2021-01-06T17:56:00+01:00;null;null;null;null;null;-60
2021-01-06T17:56:01+01:00;null;null;null;null;null;-60
2021-01-06T17:56:02+01:00;null;null;null;null;null;-60
2021-01-06T17:56:03+01:00;null;null;null;null;null;-60
2021-01-06T17:56:04+01:00;null;null;null;null;null;-60
2021-01-06T17:56:05+01:00;null;null;null;null;null;-60
2021-01-06T17:56:06+01:00;null;null;null;null;null;-60
2021-01-06T17:56:07+01:00;null;null;null;null;null;-60
2021-01-06T17:56:08+01:00;null;null;null;null;null;-60
2021-01-06T17:56:09+01:00;null;null;null;null;null;-60
2021-01-06T17:56:10+01:00;null;-51;null;null;null;-60
2021-01-06T17:56:11+01:00;-56;-51;null;null;null;-60
2021-01-06T17:56:12+01:00;-56;-51;null;null;null;-59
2021-01-06T17:56:13+01:00;-56;-51;null;null;null;-59
2021-01-06T17:56:14+01:00;-56;-51;null;null;null;-59
2021-01-06T17:56:15+01:00;-56;-51;null;null;null;-59
2021-01-06T17:56:16+01:00;-56;null;null;null;null;-59
2021-01-06T17:56:17+01:00;null;null;null;null;null;-59
2021-01-06T17:56:18+01:00;null;null;null;null;null;-59
2021-01-06T17:56:19+01:00;null;null;null;null;null;-59
2021-01-06T17:56:20+01:00;null;null;null;null;null;-59
2021-01-06T17:56:21+01:00;null;null;null;null;null;-59
2021-01-06T17:56:22+01:00;null;null;null;null;null;-59
2021-01-06T17:56:23+01:00;null;null;null;null;null;-59
2021-01-06T17:56:24+01:00;null;null;null;null;null;-59
2021-01-06T17:56:25+01:00;null;null;null;null;null;-59
2021-01-06T17:56:26+01:00;null;null;null;null;null;-59
2021-01-06T17:56:27+01:00;null;null;null;null;null;-59
2021-01-06T17:56:28+01:00;null;null;null;null;null;-59
2021-01-06T17:56:29+01:00;null;null;null;null;null;-59
2021-01-06T17:56:30+01:00;null;null;null;null;null;-59
2021-01-06T17:56:31+01:00;null;null;null;null;null;-59
2021-01-06T17:56:32+01:00;null;null;-54;null;null;-59
2021-01-06T17:56:33+01:00;null;null;-54;null;null;-59
2021-01-06T17:56:34+01:00;null;null;-54;null;null;-59
2021-01-06T17:56:35+01:00;null;null;-54;null;null;-59
2021-01-06T17:56:36+01:00;null;null;-54;null;null;-59
2021-01-06T17:56:37+01:00;null;null;-54;null;null;-59
2021-01-06T17:56:38+01:00;null;null;null;-56;null;-59
2021-01-06T17:56:39+01:00;null;null;null;-56;-47;-59
2021-01-06T17:56:40+01:00;null;null;null;-56;-47;-59
2021-01-06T17:56:41+01:00;null;null;null;-56;-47;-59
2021-01-06T17:56:42+01:00;null;null;null;-56;-47;-59
2021-01-06T17:56:43+01:00;null;null;null;-56;-47;-59
2021-01-06T17:56:44+01:00;null;null;null;null;-47;-59
2021-01-06T17:56:45+01:00;null;null;null;null;null;-59
2021-01-06T17:56:46+01:00;null;null;null;null;null;-59
2021-01-06T17:56:47+01:00;0;null;null;null;null;-59
2021-01-06T17:56:48+01:00;-62;null;null;null;null;-59
2021-01-06T17:56:49+01:00;-62;null;null;null;null;-59
2021-01-06T17:56:50+01:00;-62;null;null;null;null;-59
2021-01-06T17:56:51+01:00;-62;null;null;null;null;-59
2021-01-06T17:56:52+01:00;-62;null;null;null;null;-59
2021-01-06T17:56:53+01:00;null;null;null;null;null;-59
2021-01-06T17:56:54+01:00;null;null;null;null;null;-59
2021-01-06T17:56:55+01:00;null;null;null;null;null;-59
2021-01-06T17:56:56+01:00;null;null;null;null;null;-59
2021-01-06T17:56:57+01:00;null;null;null;null;null;-59
2021-01-06T17:56:58+01:00;null;null;null;null;null;-59
2021-01-06T17:56:59+01:00;null;null;null;null;null;-59
2021-01-06T17:57:00+01:00;null;null;null;null;null;-59
2021-01-06T17:57:01+01:00;null;null;null;null;null;-59
2021-01-06T17:57:02+01:00;null;null;null;null;null;-59
2021-01-06T17:57:03+01:00;null;null;null;null;null;-59
2021-01-06T17:57:04+01:00;null;null;null;null;null;-59
2021-01-06T17:57:05+01:00;null;null;null;null;null;-59
2021-01-06T17:57:06+01:00;null;null;null;null;null;-59
2021-01-06T17:57:07+01:00;null;null;null;null;null;-59
2021-01-06T17:57:08+01:00;null;null;null;null;null;-59
2021-01-06T17:57:09+01:00;null;null;null;null;null;-59
2021-01-06T17:57:10+01:00;null;-51;null;null;null;-60
2021-01-06T17:57:11+01:00;-56;-51;null;null;null;-60
