Datetime;STA 6;STA 3;STA 4;STA 1;STA 2;STA 5
2021-01-06T17:50:38+01:00;null;null;null;-77;-74;null
2021-01-06T17:50:39+01:00;null;null;null;-77;-74;null
2021-01-06T17:50:40+01:00;null;null;null;-77;-74;null
2021-01-06T17:50:41+01:00;null;null;null;-77;-74;null
2021-01-06T17:50:42+01:00;null;null;null;-77;-74;null
2021-01-06T17:50:43+01:00;null;null;null;null;-74;null
2021-01-06T17:51:09+01:00;null;-63;null;null;null;null
2021-01-06T17:51:11+01:00;-84;-63;null;null;null;null
2021-01-06T17:51:13+01:00;-84;-63;null;null;null;null
2021-01-06T17:51:14+01:00;-84;-63;null;null;null;null
2021-01-06T17:51:15+01:00;-84;-63;null;null;null;null
2021-01-06T17:51:16+01:00;-84;-63;null;null;null;null
2021-01-06T17:51:17+01:00;-84;-63;null;null;null;null
2021-01-06T17:51:18+01:00;-84;null;null;null;null;null
2021-01-06T17:51:20+01:00;-83;null;null;null;null;null
2021-01-06T17:51:21+01:00;-83;null;null;null;null;null
2021-01-06T17:51:23+01:00;-83;null;null;null;null;null
2021-01-06T17:51:24+01:00;-83;0;null;null;null;null
2021-01-06T17:51:25+01:00;-83;-65;null;null;null;null
2021-01-06T17:51:26+01:00;0;-65;null;null;null;null
2021-01-06T17:51:27+01:00;-89;-65;null;null;null;null
2021-01-06T17:51:28+01:00;-89;-65;null;null;null;null
2021-01-06T17:51:29+01:00;-85;-65;null;null;null;null
2021-01-06T17:51:30+01:00;-85;null;null;null;null;null
2021-01-06T17:51:31+01:00;-85;null;-63;null;null;null
2021-01-06T17:51:32+01:00;-85;null;-63;null;null;null
2021-01-06T17:51:33+01:00;-85;null;-63;null;null;null
2021-01-06T17:51:34+01:00;-85;null;-63;null;null;null
2021-01-06T17:51:35+01:00;-84;null;-63;null;null;null
2021-01-06T17:51:36+01:00;-84;null;-63;null;null;null
2021-01-06T17:51:37+01:00;-84;null;null;0;null;null
2021-01-06T17:51:38+01:00;-84;null;null;-79;-72;null
2021-01-06T17:51:39+01:00;-84;null;null;-79;-72;null
2021-01-06T17:51:40+01:00;-84;null;null;-79;-72;null
2021-01-06T17:51:41+01:00;-84;null;null;-79;-72;null
2021-01-06T17:51:42+01:00;-84;null;null;-79;-72;null
2021-01-06T17:51:43+01:00;-84;null;null;null;-72;null
2021-01-06T17:51:44+01:00;-84;null;null;null;null;null
2021-01-06T17:51:45+01:00;-84;null;null;null;null;null
2021-01-06T17:51:53+01:00;-85;null;null;null;null;null
2021-01-06T17:51:54+01:00;-85;null;null;null;null;null
2021-01-06T17:51:56+01:00;-85;null;null;null;null;null
2021-01-06T17:51:57+01:00;-85;null;null;null;null;null
2021-01-06T17:51:58+01:00;-85;null;null;null;null;null
2021-01-06T17:52:09+01:00;null;-65;null;null;null;null
2021-01-06T17:52:10+01:00;-81;-80;null;null;null;null
2021-01-06T17:52:11+01:00;-81;-80;null;null;null;null
2021-01-06T17:52:12+01:00;-81;-80;null;null;null;null
2021-01-06T17:52:13+01:00;-81;-80;null;null;null;null
2021-01-06T17:52:14+01:00;-81;-80;null;null;null;null
2021-01-06T17:52:15+01:00;-81;null;null;null;null;null
2021-01-06T17:52:31+01:00;null;null;-62;null;null;null
2021-01-06T17:52:33+01:00;null;null;-62;null;null;null
2021-01-06T17:52:34+01:00;null;null;-62;null;null;null
2021-01-06T17:52:35+01:00;null;null;-62;null;null;null
2021-01-06T17:52:36+01:00;null;null;-62;null;null;null
2021-01-06T17:52:37+01:00;null;null;null;0;null;null
2021-01-06T17:52:38+01:00;null;null;null;-80;-77;null
2021-01-06T17:52:39+01:00;null;null;null;-80;-77;null
2021-01-06T17:52:41+01:00;null;null;null;-80;-77;null
2021-01-06T17:52:42+01:00;null;null;null;-80;-77;null
2021-01-06T17:52:43+01:00;null;null;null;null;-77;null
2021-01-06T17:53:10+01:00;-86;-62;null;null;null;null
2021-01-06T17:53:11+01:00;-85;-63;null;null;null;null
2021-01-06T17:53:12+01:00;-85;-63;null;null;null;null
2021-01-06T17:53:14+01:00;-85;-66;null;null;null;null
2021-01-06T17:53:15+01:00;-85;-66;null;null;null;null
2021-01-06T17:53:16+01:00;-85;-66;null;null;null;null
2021-01-06T17:53:17+01:00;-85;-66;null;null;null;null
2021-01-06T17:53:18+01:00;-85;null;null;null;null;null
2021-01-06T17:53:20+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:22+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:23+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:24+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:25+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:26+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:27+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:29+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:30+01:00;null;null;null;-79;-75;null
2021-01-06T17:53:31+01:00;null;null;-61;null;null;null
2021-01-06T17:53:32+01:00;null;null;-61;null;null;null
2021-01-06T17:53:33+01:00;null;null;-61;null;null;null
2021-01-06T17:53:34+01:00;null;null;-61;null;null;null
2021-01-06T17:53:36+01:00;null;null;-61;null;null;null
2021-01-06T17:53:37+01:00;null;null;-61;0;null;null
2021-01-06T17:53:38+01:00;null;null;null;-77;-72;null
2021-01-06T17:53:39+01:00;null;null;null;-77;-72;null
2021-01-06T17:53:40+01:00;null;null;null;-77;-72;null
2021-01-06T17:53:41+01:00;null;null;null;-77;-72;null
2021-01-06T17:53:42+01:00;null;null;null;-77;-72;null
2021-01-06T17:53:43+01:00;null;null;null;null;-72;null
2021-01-06T17:54:09+01:00;null;-63;null;null;null;null
2021-01-06T17:54:10+01:00;-82;-73;null;null;null;null
2021-01-06T17:54:12+01:00;-82;-73;null;null;null;null
2021-01-06T17:54:14+01:00;-82;-73;null;null;null;null
2021-01-06T17:54:16+01:00;-82;null;null;null;null;null
2021-01-06T17:54:20+01:00;null;null;null;0;null;null
2021-01-06T17:54:21+01:00;null;null;null;-79;null;null
2021-01-06T17:54:22+01:00;null;null;null;-79;null;null
2021-01-06T17:54:23+01:00;null;null;null;-79;null;null
2021-01-06T17:54:24+01:00;null;null;null;-79;null;null
2021-01-06T17:54:25+01:00;null;null;null;-79;null;null
2021-01-06T17:54:26+01:00;null;null;null;-79;null;null
2021-01-06T17:54:27+01:00;null;null;null;-79;null;null
2021-01-06T17:54:28+01:00;null;null;null;-79;null;null
2021-01-06T17:54:29+01:00;null;null;null;-79;null;null
2021-01-06T17:54:30+01:00;null;null;null;-79;null;null
2021-01-06T17:54:31+01:00;null;null;-63;null;null;null
2021-01-06T17:54:32+01:00;null;null;-63;null;null;null
2021-01-06T17:54:33+01:00;null;null;-63;null;null;null
2021-01-06T17:54:34+01:00;null;null;-63;null;null;null
2021-01-06T17:54:35+01:00;null;null;-63;null;null;null
2021-01-06T17:54:36+01:00;null;null;-63;null;null;null
2021-01-06T17:54:37+01:00;null;null;null;0;null;null
2021-01-06T17:54:38+01:00;null;null;null;-78;-76;null
2021-01-06T17:54:39+01:00;null;null;null;-78;-76;null
2021-01-06T17:54:40+01:00;null;null;null;-78;-76;null
2021-01-06T17:54:41+01:00;null;null;null;-78;-76;null
2021-01-06T17:54:42+01:00;null;null;null;-78;-76;null
2021-01-06T17:54:43+01:00;null;null;null;null;-76;null
2021-01-06T17:55:09+01:00;null;-67;null;null;null;null
2021-01-06T17:55:10+01:00;-82;-67;null;null;null;null
2021-01-06T17:55:11+01:00;-82;-67;null;null;null;null
2021-01-06T17:55:12+01:00;-82;-67;null;null;null;null
2021-01-06T17:55:13+01:00;-82;-67;null;null;null;null
2021-01-06T17:55:14+01:00;-82;-67;null;null;null;null
2021-01-06T17:55:15+01:00;-82;null;null;null;null;null
2021-01-06T17:55:29+01:00;null;-64;null;null;null;null
2021-01-06T17:55:30+01:00;null;-64;-64;null;null;null
2021-01-06T17:55:31+01:00;null;-64;-63;null;null;null
2021-01-06T17:55:32+01:00;null;-64;-62;null;null;null
2021-01-06T17:55:33+01:00;null;-64;-62;null;null;null
2021-01-06T17:55:34+01:00;null;-64;-62;null;null;null
2021-01-06T17:55:35+01:00;null;null;-62;null;null;null
2021-01-06T17:55:36+01:00;null;null;-62;null;null;null
2021-01-06T17:55:37+01:00;null;null;-63;0;null;null
2021-01-06T17:55:38+01:00;null;null;-63;-80;-74;null
2021-01-06T17:55:39+01:00;null;null;-62;-80;-74;null
2021-01-06T17:55:40+01:00;null;null;-63;-80;-74;null
2021-01-06T17:55:42+01:00;null;null;-63;-80;-74;null
2021-01-06T17:55:43+01:00;null;null;-63;null;-74;null
2021-01-06T17:55:44+01:00;null;null;-63;null;null;null
2021-01-06T17:55:45+01:00;null;null;-63;null;null;null
2021-01-06T17:55:46+01:00;null;null;-63;null;null;null
2021-01-06T17:55:47+01:00;null;null;-63;null;null;null
2021-01-06T17:55:48+01:00;null;null;-63;null;null;null
2021-01-06T17:55:49+01:00;null;null;-63;null;null;null
2021-01-06T17:55:51+01:00;null;null;-63;null;null;null
2021-01-06T17:56:09+01:00;null;-68;null;null;null;null
2021-01-06T17:56:10+01:00;-80;-68;null;null;null;null
2021-01-06T17:56:11+01:00;-80;-68;null;null;null;null
2021-01-06T17:56:12+01:00;-80;-68;null;null;null;null
2021-01-06T17:56:13+01:00;-80;-68;null;null;null;null
2021-01-06T17:56:14+01:00;-80;-68;null;null;null;null
2021-01-06T17:56:15+01:00;-80;null;null;null;null;null
2021-01-06T17:56:31+01:00;null;null;-66;null;null;null
2021-01-06T17:56:32+01:00;null;null;-66;null;null;null
2021-01-06T17:56:33+01:00;null;null;-66;null;null;null
2021-01-06T17:56:34+01:00;null;null;-66;null;null;null
2021-01-06T17:56:35+01:00;null;null;-66;null;null;null
2021-01-06T17:56:36+01:00;null;null;-66;null;null;null
2021-01-06T17:56:37+01:00;null;null;null;0;null;null
2021-01-06T17:56:38+01:00;null;null;null;-79;-74;null
2021-01-06T17:56:40+01:00;null;null;null;-79;-74;null
2021-01-06T17:56:41+01:00;null;null;null;-79;-74;null
2021-01-06T17:56:42+01:00;null;null;null;-79;-74;null
2021-01-06T17:56:43+01:00;null;null;null;null;-74;null
2021-01-06T17:56:50+01:00;null;-64;null;null;null;null
2021-01-06T17:56:51+01:00;null;-64;null;null;null;null
2021-01-06T17:56:53+01:00;null;-64;null;null;null;null
2021-01-06T17:56:54+01:00;null;-64;null;null;null;null
2021-01-06T17:57:05+01:00;null;null;null;0;null;null
2021-01-06T17:57:06+01:00;null;-64;null;-79;null;null
2021-01-06T17:57:07+01:00;null;-64;null;-79;null;null
2021-01-06T17:57:08+01:00;null;-64;null;-79;null;null
2021-01-06T17:57:09+01:00;null;-64;null;-79;null;null
2021-01-06T17:57:11+01:00;-85;-64;null;-79;null;null
2021-01-06T17:57:13+01:00;-84;-64;null;-79;null;null
2021-01-06T17:57:15+01:00;-84;-66;-64;-79;null;null
2021-01-06T17:57:16+01:00;-84;-66;-64;-79;null;null
2021-01-06T17:57:17+01:00;-84;-66;-64;-79;null;null
2021-01-06T17:57:18+01:00;-84;-66;-64;-79;null;null
2021-01-06T17:57:19+01:00;null;-66;-64;-79;null;null
2021-01-06T17:57:20+01:00;null;-66;-64;-79;null;null
2021-01-06T17:57:21+01:00;null;-66;-63;-81;null;null
2021-01-06T17:57:22+01:00;null;-66;-63;-81;null;null
2021-01-06T17:57:24+01:00;null;-66;-63;-81;null;null
2021-01-06T17:57:25+01:00;null;-66;-63;-80;null;null
2021-01-06T17:57:27+01:00;null;-64;-63;-80;null;null
2021-01-06T17:57:29+01:00;null;-64;-63;-80;null;null
2021-01-06T17:57:31+01:00;null;-64;-63;-80;null;null
2021-01-06T17:57:32+01:00;null;null;-63;null;null;null
2021-01-06T17:57:34+01:00;null;null;-63;null;null;null
2021-01-06T17:57:35+01:00;null;null;-63;null;null;null
2021-01-06T17:57:36+01:00;null;null;-63;null;null;null
2021-01-06T17:57:37+01:00;null;null;null;-76;null;null
2021-01-06T17:57:38+01:00;null;null;null;-79;-75;null
2021-01-06T17:57:39+01:00;null;null;null;-79;-75;null
2021-01-06T17:57:41+01:00;null;null;null;-79;-75;null
2021-01-06T17:57:43+01:00;null;null;null;-79;-75;null
2021-01-06T17:58:09+01:00;null;-66;null;null;null;null
2021-01-06T17:58:10+01:00;-84;-66;null;null;null;null
2021-01-06T17:58:12+01:00;-84;-66;null;null;null;null
2021-01-06T17:58:13+01:00;-84;-66;null;null;null;null
2021-01-06T17:58:14+01:00;-84;-66;null;null;null;null
2021-01-06T17:58:15+01:00;-84;null;null;null;null;null
2021-01-06T17:58:31+01:00;null;null;-71;null;null;null
2021-01-06T17:58:33+01:00;null;null;-71;null;null;null
2021-01-06T17:58:35+01:00;null;null;-71;null;null;null
2021-01-06T17:58:36+01:00;null;null;-71;null;null;null
2021-01-06T17:58:37+01:00;null;null;-71;0;null;null
2021-01-06T17:58:38+01:00;null;null;null;-79;-75;null
2021-01-06T17:58:40+01:00;null;null;null;-79;-75;null
2021-01-06T17:58:41+01:00;null;null;null;-79;-75;null
2021-01-06T17:58:42+01:00;null;null;null;-79;-75;null
2021-01-06T17:58:43+01:00;null;null;null;null;-75;null
2021-01-06T17:58:47+01:00;null;0;-65;null;-76;null
2021-01-06T17:58:49+01:00;null;-65;-64;null;-76;null
2021-01-06T17:58:50+01:00;null;-65;-64;null;-77;null
2021-01-06T17:58:51+01:00;null;-65;-64;null;-77;null
2021-01-06T17:58:52+01:00;null;-64;-64;null;-76;null
2021-01-06T17:58:54+01:00;null;-64;-64;null;-76;null
2021-01-06T17:58:55+01:00;null;-64;null;null;-76;null
2021-01-06T17:58:56+01:00;null;-64;null;null;-76;null
2021-01-06T17:58:57+01:00;null;-64;null;null;-76;null
2021-01-06T17:58:59+01:00;null;-64;null;null;-76;null
2021-01-06T17:59:00+01:00;null;-64;null;null;-75;null
2021-01-06T17:59:01+01:00;null;-64;null;null;-75;null
2021-01-06T17:59:03+01:00;null;-64;null;null;-75;null
2021-01-06T17:59:04+01:00;null;-64;null;null;-75;null
2021-01-06T17:59:05+01:00;null;-64;null;null;-75;null
2021-01-06T17:59:06+01:00;null;-64;null;null;-75;null
2021-01-06T17:59:07+01:00;null;-64;null;null;-75;null
2021-01-06T17:59:08+01:00;null;null;null;null;-75;null
2021-01-06T17:59:09+01:00;null;-65;null;null;-75;null
2021-01-06T17:59:10+01:00;-81;-65;null;null;-75;null
2021-01-06T17:59:11+01:00;-81;-65;null;null;null;null
