sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x20"
"2020-06-28T18:42:01+02:00";0.014752000000000001;0;0;0;0;0
"2020-06-28T18:42:02+02:00";0.01272;0;0;0;0;0
"2020-06-28T18:42:03+02:00";0.002496;0;0;0;0;0
"2020-06-28T18:42:04+02:00";0.004416000000000001;0;0;0;0;0
"2020-06-28T18:42:05+02:00";0.019888000000000003;0;0;0;0;0
"2020-06-28T18:42:06+02:00";0.014976000000000001;0;0;0;0;0
"2020-06-28T18:42:07+02:00";0.012672000000000001;0;0;0;0;0
"2020-06-28T18:42:08+02:00";0.002496;0;0;0;0;0
"2020-06-28T18:42:09+02:00";0.004416000000000001;0;0;0;0;0
"2020-06-28T18:42:10+02:00";0.016544;0;0;0;0;0
"2020-06-28T18:42:11+02:00";0.0144;0.017344000000000002;0;0;0;0
"2020-06-28T18:42:12+02:00";0.010176000000000001;1.77776;0;0;0;0
"2020-06-28T18:42:13+02:00";0.004416000000000001;1.8818240000000002;0;0;0;0
"2020-06-28T18:42:14+02:00";0.004416000000000001;2.393472;0;0;0;0
"2020-06-28T18:42:15+02:00";0.020239999999999998;2.168;0;0;0;0
"2020-06-28T18:42:16+02:00";0.010752000000000001;2.046592;0;0;0;0
"2020-06-28T18:42:17+02:00";0.014704;2.194016;0;0;0;0
"2020-06-28T18:42:18+02:00";0.004416000000000001;2.055264;0;0;0;0
"2020-06-28T18:42:19+02:00";0.004416000000000001;2.029248;0;0;0;0
"2020-06-28T18:42:20+02:00";0.018064;2.194016;0;0;0;0
"2020-06-28T18:42:21+02:00";0.010176000000000001;1.925184;0;0;0;0
"2020-06-28T18:42:22+02:00";0.014128;2.003232;0;0;0;0
"2020-06-28T18:42:23+02:00";0.004416000000000001;2.055264;0;0;0;0
"2020-06-28T18:42:24+02:00";0.004416000000000001;1.8731520000000002;0;0;0;0
"2020-06-28T18:42:25+02:00";0.060784;2.2633919999999996;0;0;0;0
"2020-06-28T18:42:26+02:00";0.004416000000000001;2.029248;0;0;0;0
"2020-06-28T18:42:27+02:00";0.004416000000000001;2.272064;0;0;0;0
"2020-06-28T18:42:28+02:00";0.001248;2.194016;0;0;0;0
"2020-06-28T18:42:29+02:00";0.001248;2.176672;0;0;0;0
"2020-06-28T18:42:30+02:00";0.008816000000000001;1.855808;0;0;0;0
"2020-06-28T18:42:31+02:00";0.004416000000000001;2.020576;0;0;0;0
"2020-06-28T18:42:32+02:00";0.01952;1.9858879999999999;0;0;0;0
"2020-06-28T18:42:33+02:00";0.004704;2.055264;0;0;0;0
"2020-06-28T18:42:34+02:00";0.002496;2.055264;0;0;0;0
"2020-06-28T18:42:35+02:00";0.011248;2.046592;0;0;0;0
"2020-06-28T18:42:36+02:00";0.004416000000000001;2.020576;0;0;0;0
"2020-06-28T18:42:37+02:00";0.005952;1.968544;0;0;0;0
