Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
77;2020-06-28T18:43:17+02:00;0.006912;0;4.16256;4.197247999999999;0;0
78;2020-06-28T18:43:18+02:00;0.00312;0;4.370688;3.980448;0;0
79;2020-06-28T18:43:19+02:00;0.012960000000000001;0;4.674207999999999;3.850368;0;0
80;2020-06-28T18:43:20+02:00;0.007008;0;4.127872;3.937088;0;0
81;2020-06-28T18:43:21+02:00;0.006912;0;4.457408;4.049824;0;0
82;2020-06-28T18:43:22+02:00;0.005952;0;3.789664;4.257952;0;0
83;2020-06-28T18:43:23+02:00;0.004864;0;4.344671999999999;4.153888;0;0
84;2020-06-28T18:43:24+02:00;0.001248;0;3.668256;3.668256;0;0
85;2020-06-28T18:43:25+02:00;0.021856;0;3.3040320000000003;3.6595839999999997;0;0
86;2020-06-28T18:43:26+02:00;0.003456;0;4.674207999999999;4.049824;0;0
87;2020-06-28T18:43:27+02:00;0.002832;0;4.301312;4.388032;0;0
88;2020-06-28T18:43:28+02:00;0.001248;0;4.344671999999999;4.110528;0;0
89;2020-06-28T18:43:29+02:00;0.000624;0;4.301312;4.362016;0;0
90;2020-06-28T18:43:30+02:00;0.005008;0;4.344671999999999;4.101856;0;0
91;2020-06-28T18:43:31+02:00;0.002976;0;4.171232;4.20592;0;0
92;2020-06-28T18:43:32+02:00;0.006824;0;2.419488;2.306752;0;0
93;2020-06-28T18:43:33+02:00;0.0018720000000000002;0;2.749024;2.766368;0;0
94;2020-06-28T18:43:34+02:00;0.000624;0;2.6969920000000003;2.68832;0;0
95;2020-06-28T18:43:35+02:00;0.004864;0;6.1744639999999995;6.165792000000001;0;0
96;2020-06-28T18:43:36+02:00;0.003456;0;6.642752000000001;5.46336;0;0
97;2020-06-28T18:43:37+02:00;0.003456;0;4.1192;4.153888;0;0
98;2020-06-28T18:43:38+02:00;0.001248;0;3.7809920000000004;4.03248;0;0
99;2020-06-28T18:43:39+02:00;0.001248;0;4.760928;4.46608;0;0
100;2020-06-28T18:43:40+02:00;0.0046559999999999995;0;3.7636480000000003;3.9457600000000004;0;0
101;2020-06-28T18:43:41+02:00;0.002976;0;4.223264;4.353344;0;0
102;2020-06-28T18:43:42+02:00;0.0036;0;3.997792;4.388032;0;0
103;2020-06-28T18:43:43+02:00;0.001248;0;4.2926400000000005;4.101856;0;0
104;2020-06-28T18:43:44+02:00;0.000624;0;3.564192;3.477472;0;0
105;2020-06-28T18:43:45+02:00;0.012848;0;3.1045760000000002;2.584256;0;0
106;2020-06-28T18:43:46+02:00;0.011375999999999999;0;4.578816;5.341952;0;0
107;2020-06-28T18:43:47+02:00;0.005184;0;4.3273280000000005;4.223264;0;0
108;2020-06-28T18:43:48+02:00;0.003312;0;4.16256;4.24928;0;0
109;2020-06-28T18:43:49+02:00;0.0018720000000000002;0;4.301312;4.3273280000000005;0;0
110;2020-06-28T18:43:50+02:00;0.010960000000000001;0;4.283968;4.049824;0;0
111;2020-06-28T18:43:51+02:00;0.041752000000000004;0;3.893728;4.16256;0;0
112;2020-06-28T18:43:52+02:00;0.03532;1.3701759999999998;3.9024;3.963104;0;0
113;2020-06-28T18:43:53+02:00;0.006624;1.942528;3.893728;3.893728;0;0
114;2020-06-28T18:43:54+02:00;0.00912;2.011904;4.388032;4.16256;0;0
115;2020-06-28T18:43:55+02:00;0.011968;2.2460479999999996;3.893728;4.20592;0;0
116;2020-06-28T18:43:56+02:00;0.021168;1.899168;3.85904;4.223264;2.2200320000000002;0
117;2020-06-28T18:43:57+02:00;0.049847999999999996;2.020576;4.023808;4.4400640000000005;4.153888;0
