sep=;
"Time";"04:D3:B0:87:2E:5E";"04:D3:B0:87:32:37";"04:D3:B0:87:32:96";"3C:6A:A7:4D:7F:FB";"3C:6A:A7:A0:E1:BE";"3C:6A:A7:B5:44:B5";"3C:6A:A7:B5:49:42";"3C:6A:A7:B5:49:A1"
"2020-10-09T12:30:33+02:00";7.196088932912;15.298629362137557;380.5012869123019;2.6458056653397244;2.5303352783046416;0;0;13.942275495440114
"2020-10-09T12:30:34+02:00";1.835494463392001;0.9459257887725349;278.4052015225155;2.5027143591928405;0;0;0;1.2021989990999926
"2020-10-09T12:30:35+02:00";2.0373575920314684;1.0182205542806468;273.6094268440097;2.070957494135428;0;3.0341443088960394;0;1.0175597609271787
"2020-10-09T12:30:36+02:00";1.580452939904185;0.7922702393940951;229.76429409899131;2.435979256764618;0;0.8796599565822592;0;0.8343683936946692
"2020-10-09T12:30:37+02:00";4.882560464743228;0.997109448008933;229.76058315167688;1.8610676580400705;0;0;0;0.9165695859499237
"2020-10-09T12:30:38+02:00";1.305251404506183;8.95411129460453;275.9484668757422;1.2916340881690396;4.618944338266347;0;0;7.927207528222329
"2020-10-09T12:30:39+02:00";2.090100002591257;1.0437935986792513;393.53419755787746;2.1466258219755256;0;0;0;1.0139515813984072
"2020-10-09T12:30:40+02:00";1.8051445904675993;0.9830694152801603;230.76208499554912;1.633600341808238;0;2.6166449980410897;0;0.8610961982504631
"2020-10-09T12:30:41+02:00";2.0183544337299653;0.9395513956053507;273.7616966978675;2.2894622500824235;0;0;0;1.1015208762995572
"2020-10-09T12:30:42+02:00";2.1444445069336613;0.9925293560574688;207.0348884046574;1.6574722613826878;0;0;0;0.8232238280313109
"2020-10-09T12:30:43+02:00";3.6695894102310604;6.95194653654397;271.2504234393276;1.15453583536202;2.930746053957967;0;0;7.2035084073482825
"2020-10-09T12:30:44+02:00";2.2674187060378217;1.092066170143242;277.90167248192813;2.309140953368258;0;0;0;1.1553448870466412
"2020-10-09T12:30:45+02:00";1.921286994919998;0.9765593840810938;377.1623646994517;1.970494523512206;0;0;0;0.9685332633810815
"2020-10-09T12:30:46+02:00";1.3811061318281224;0.6986468487880672;206.00640517188893;1.7528351432600664;0;1.413132589162153;0;0.857721056773174
"2020-10-09T12:30:47+02:00";4.7056250619386955;1.427846225911522;216.4794446471156;2.399252704683924;0;0;0;1.2015033458612154
"2020-10-09T12:30:48+02:00";4.6472917969721665;7.288927507016431;334.2525181815315;0.986261762741054;3.5669045186587005;0;0;6.005051093162698
"2020-10-09T12:30:49+02:00";2.018115046834534;0.9768443646174141;281.84905324845084;2.2031077114999507;0;0;7.865018020349306;1.0722302024384438
"2020-10-09T12:30:50+02:00";1.5308089468823343;0.8037704334335067;234.29728503833684;1.492400924339085;0;0;0;0.760271945188982
"2020-10-09T12:30:51+02:00";2.1805175468512155;0.995778811628638;247.0571101449382;1.8759141847118261;0;1.6458645744694835;0;0.9242877230916572
"2020-10-09T12:30:52+02:00";2.379568735845032;1.2499568626270616;240.31643770827196;2.3103200310443968;0;5.830386148206737;0;1.136832267867491
"2020-10-09T12:30:53+02:00";5.36376861709202;7.658131643126361;318.61879920353994;1.3059361924849038;4.804326100066836;0;3.602241919590688;8.25724351295244
"2020-10-09T12:30:54+02:00";1.9546720452757593;0.9455924697157296;393.9531130163039;6.212929234176929;0;0;0;0.9925899561152741
"2020-10-09T12:30:55+02:00";1.6920068756497355;0.8899858597141048;179.55546626639355;1.740897011655984;0;0;0;0.8767042656493119
"2020-10-09T12:30:56+02:00";2.2249391554543663;1.0625708550896722;303.6423396301411;2.035766514407804;0;0;0;1.0095544490468298
"2020-10-09T12:30:57+02:00";6.929181485745187;1.1553649369126666;326.4479162612956;2.1271749472048493;0;1.4459163408074964;0;1.09258220668417
"2020-10-09T12:30:58+02:00";2.8375207521794015;7.335713098913015;253.01612911506348;1.0176328382862305;3.744969457139324;0.890303799988665;2.9078162870279476;6.830017516964471
"2020-10-09T12:30:59+02:00";1.7790525174801297;0.9384194036926834;245.82650348738338;1.7534759702574505;0;0;0;0.9388882658441581
"2020-10-09T12:31:00+02:00";2.4275753497995978;2.395416713188486;320.74433545916213;2.184805865106611;0;0;1.2016141831764435;1.0629233392329667
"2020-10-09T12:31:01+02:00";1.6788427311758793;0.8412879156366116;213.9934768372027;1.8002096658758593;0;0;0;0.9244957300826828
"2020-10-09T12:31:02+02:00";3.3398350375909915;1.1128488643741448;251.77630578980663;2.541720524329726;0;0.9236359904771532;0;1.22398176708679
"2020-10-09T12:31:03+02:00";1.875259986801702;6.466860348583398;233.98709011233947;0.9093105436823323;0.8646603629784793;0;0;5.591890879372431
"2020-10-09T12:31:04+02:00";1.7946440987487609;4.5503349472073555;267.4323038300806;2.287097132147717;0;0;0;1.035322832422164
"2020-10-09T12:31:05+02:00";2.1828109590609492;1.1225419745136673;389.9531990820707;1.7673111997230824;0;0;1.251903238535051;0.9604450793008174
"2020-10-09T12:31:06+02:00";2.0078897550231303;0.9539507620590743;227.5423814518927;1.8637462094020825;0;0;0;0.8903410306659285
"2020-10-09T12:31:07+02:00";3.7048282644187664;1.2774815275061981;250.7848287016675;2.4762424298242194;0;0;0;1.237366223530498
"2020-10-09T12:31:08+02:00";1.9056918991246903;7.447682667192264;310.27787547063383;0.9532721410613236;2.1061330779777667;1.112925638658653;0;5.679237082161528
"2020-10-09T12:31:09+02:00";1.7460021571596094;0.8961965899990513;248.84368495327053;1.8765822728175685;0;0;0;0.9682003627833581
