sep=;
"Time";"04:D3:B0:87:2E:5E";"04:D3:B0:87:32:37";"04:D3:B0:87:32:96";"3C:6A:A7:4D:7F:FB";"3C:6A:A7:A0:E1:BE";"3C:6A:A7:B5:44:B5";"3C:6A:A7:B5:49:42";"3C:6A:A7:B5:49:A1"
"2020-10-09T12:30:33+02:00";0.006073499059377728;0.00901913041780171;1.649853580051741;0.0012840976829115462;0.0017408706714735934;0;0;0.006632805195697377
"2020-10-09T12:30:34+02:00";0.0014390276592993287;0.0007416058183976673;1.2071649538016271;0.001962128057607187;0;0;0;0.0009425240152943941
"2020-10-09T12:30:35+02:00";0.0015972883521526713;0.0007982849145560271;1.1672012325270398;0.0016236306754021754;0;0.002629591734376567;0;0.000797766852566908
"2020-10-09T12:30:36+02:00";0.001239075104884881;0.0006211398676849706;0.9962579792132263;0.001662961839284646;0;0.0004222367791594844;0;0.0006541448206566206
"2020-10-09T12:30:37+02:00";0.004070102403409955;0.0007817338072390035;0.996241888545671;0.0014590770439034152;0;0;0;0.0007185905553847401
"2020-10-09T12:30:38+02:00";0.0010233171011328475;0.005689698148342993;1.196512552373218;0.0010126411251245272;0.004036957351644788;0;0;0.005242526578664366
"2020-10-09T12:30:39+02:00";0.0016386384020315456;0.0008183341813645331;1.7063642806109567;0.001682954644428812;0;0;0;0.0007949380398163512
"2020-10-09T12:30:40+02:00";0.001415233358926598;0.0007707264215796458;0.9845987244205598;0.0012807426679776585;0;0.0022677589983022776;0;0.000675099419428363
"2020-10-09T12:30:41+02:00";0.001582389876044293;0.000736608294154595;1.1870307168819534;0.0017949384040646201;0;0;0;0.0008635923670188529
"2020-10-09T12:30:42+02:00";0.0016812444934359906;0.0007781430151490556;0.8977032761225946;0.0012994582529240273;0;0;0;0.0006454074811765477
"2020-10-09T12:30:43+02:00";0.0031044726410554774;0.0044174654563639395;1.1761418360329245;0.0009051560949238237;0.0025399799134302385;0;0;0.004763920226726331
"2020-10-09T12:30:44+02:00";0.0017776562655336522;0.0008561798773923017;1.2049816518816405;0.0018103665074407143;0;0;0;0.0009057903914445667
"2020-10-09T12:30:45+02:00";0.0015062890040172783;0.0007656225571195774;1.6092486908743466;0.0015448677064335695;0;0;0;0.0007593300784907678
"2020-10-09T12:30:46+02:00";0.001082787207353248;0.0005477391294498446;0.8932437728253104;0.001374222752315892;0;0.0016053186212882059;0;0.0006724533085101684
"2020-10-09T12:30:47+02:00";0.003689210048559937;0.0011194314411146333;0.9386548719898933;0.0018810141204721963;0;0;0;0.0009419786231551929
