Time,Hour,0x00,0x01,0x02
105,2020-10-30T12:14:25-07:00,0,486.804,6.812
106,2020-10-30T12:14:26-07:00,0,496.987,6.762
107,2020-10-30T12:14:27-07:00,0,506.264,12.999
108,2020-10-30T12:14:28-07:00,0,1142.322,320.356
109,2020-10-30T12:14:29-07:00,0,2165.946,569.144
110,2020-10-30T12:14:30-07:00,0,3218.499,582.972
111,2020-10-30T12:14:31-07:00,0,4434.836,209.376
112,2020-10-30T12:14:32-07:00,0,1640.869,6.662
113,2020-10-30T12:14:33-07:00,0,463.787,6.576
114,2020-10-30T12:14:34-07:00,0,509.713,6.703
115,2020-10-30T12:14:35-07:00,0,515.636,6.605
116,2020-10-30T12:14:36-07:00,0,460.192,6.701
117,2020-10-30T12:14:37-07:00,0,517.224,6.933
118,2020-10-30T12:14:38-07:00,0,470.155,6.711
119,2020-10-30T12:14:39-07:00,0,490.817,7.27
120,2020-10-30T12:14:40-07:00,0,469.325,6.786
121,2020-10-30T12:14:41-07:00,0,472.938,7.194
122,2020-10-30T12:14:42-07:00,0,459.516,6.729
123,2020-10-30T12:14:43-07:00,0,514.257,6.896
124,2020-10-30T12:14:44-07:00,0,481.815,6.899
125,2020-10-30T12:14:45-07:00,0,490.681,6.831
126,2020-10-30T12:14:46-07:00,0,467.618,7.162
127,2020-10-30T12:14:47-07:00,0,522.372,7.431
128,2020-10-30T12:14:48-07:00,0,515.318,7.457
129,2020-10-30T12:14:49-07:00,0,490.127,7.038
130,2020-10-30T12:14:50-07:00,0,461.09,6.924
131,2020-10-30T12:14:51-07:00,0,486.847,6.984
132,2020-10-30T12:14:52-07:00,0,510.78,7.124
133,2020-10-30T12:14:53-07:00,0,475.105,6.769
134,2020-10-30T12:14:54-07:00,0,501.959,7.591
135,2020-10-30T12:14:55-07:00,0,480.681,7.257
136,2020-10-30T12:14:56-07:00,0,556.062,7.398
137,2020-10-30T12:14:57-07:00,0,487.428,6.873
138,2020-10-30T12:14:58-07:00,0,523.02,7.153
139,2020-10-30T12:14:59-07:00,0,498.037,7.429
140,2020-10-30T12:15:00-07:00,0,488.734,7.365
141,2020-10-30T12:15:01-07:00,0,479.528,7.058
142,2020-10-30T12:15:02-07:00,0,475.991,7.225
143,2020-10-30T12:15:03-07:00,0,462.931,7.409
144,2020-10-30T12:15:04-07:00,0,509.282,7.221
145,2020-10-30T12:15:05-07:00,0,476.092,7.086
146,2020-10-30T12:15:06-07:00,0,460.336,6.933
147,2020-10-30T12:15:07-07:00,0,504.834,6.902
148,2020-10-30T12:15:08-07:00,0,471.748,7.272
149,2020-10-30T12:15:09-07:00,0,549.612,7.79
150,2020-10-30T12:15:10-07:00,0,488.492,7.356
151,2020-10-30T12:15:11-07:00,0,463.802,7.015
152,2020-10-30T12:15:12-07:00,0,495.583,7.085
153,2020-10-30T12:15:13-07:00,0,496.276,7.008
154,2020-10-30T12:15:14-07:00,0,478.968,7.306
155,2020-10-30T12:15:15-07:00,0,500.952,7.727
156,2020-10-30T12:15:16-07:00,0,478.069,7.369
157,2020-10-30T12:15:17-07:00,0,558.831,34.06
158,2020-10-30T12:15:18-07:00,0,1536.469,133.478
159,2020-10-30T12:15:19-07:00,0,2506.593,277.455
160,2020-10-30T12:15:20-07:00,0,3459.849,355.232
161,2020-10-30T12:15:21-07:00,0,2955.927,84.482
162,2020-10-30T12:15:22-07:00,0,509.704,7.512
163,2020-10-30T12:15:23-07:00,0.064,494.804,7.226
164,2020-10-30T12:15:24-07:00,4.024,519.384,7.667
165,2020-10-30T12:15:25-07:00,0,487.443,7.081
166,2020-10-30T12:15:26-07:00,0,486.623,7.291
167,2020-10-30T12:15:27-07:00,0,491.495,13.214
168,2020-10-30T12:15:28-07:00,0,1191.23,348.391
169,2020-10-30T12:15:29-07:00,0,2191.847,593.052
170,2020-10-30T12:15:30-07:00,0,3180.315,639.975
171,2020-10-30T12:15:31-07:00,0,4282.576,227.632
172,2020-10-30T12:15:32-07:00,0,1660.505,7.528
173,2020-10-30T12:15:33-07:00,0,496.666,7.7
174,2020-10-30T12:15:34-07:00,0,489.335,7.45
175,2020-10-30T12:15:35-07:00,0,464.534,7.355
176,2020-10-30T12:15:36-07:00,0,499.112,8.228
177,2020-10-30T12:15:37-07:00,0,486.367,7.573
178,2020-10-30T12:15:38-07:00,0,502.081,7.283
179,2020-10-30T12:15:39-07:00,0,545.969,7.991
180,2020-10-30T12:15:40-07:00,0,462.235,7.059
