Time;Hour;STA 6;STA 5;STA 4;BE 2;QoS 2;BE 1
445;2020-11-23T17:57:19+01:00;0.005783063;0.005535439;0.006864044;0;0;0
446;2020-11-23T17:57:20+01:00;0.00435588;0.005214269;0.005081153;0;0;0
447;2020-11-23T17:57:21+01:00;0.005051211;0.00582408;0.005887995;0;0;0
448;2020-11-23T17:57:22+01:00;0.004238908;0.005245369;0.004946139;0;0;0
449;2020-11-23T17:57:23+01:00;0.004916338;0.005664561;0.005734958;0;0;0
450;2020-11-23T17:57:24+01:00;null;0.00544776;null;0;null;null
451;2020-11-23T17:57:25+01:00;0.004077161;0.005234848;0.004699293;0;0;0
452;2020-11-23T17:57:26+01:00;0.004391782;0.004852342;0.005108291;0;0;1.50784095
453;2020-11-23T17:57:27+01:00;0.006661824;0.007128208;0.007722924;0;0;1.730937153
454;2020-11-23T17:57:28+01:00;null;0.004939859;0.004248315;0;0;1.041577591
455;2020-11-23T17:57:29+01:00;0.003628963;0.006270424;0.007716305;0;0;2.80079285
456;2020-11-23T17:57:30+01:00;null;null;null;null;null;null
457;2020-11-23T17:57:31+01:00;null;0.005236447;null;null;null;null
458;2020-11-23T17:57:32+01:00;null;0.004213791;null;0;0;null
459;2020-11-23T17:57:33+01:00;0.009858849;0.006719222;0.005978742;0;0;0
460;2020-11-23T17:57:34+01:00;0.005596843;0.005610952;0.005607509;0;0;0
461;2020-11-23T17:57:35+01:00;0.005045737;0.005019156;0.005041384;0;0;0
462;2020-11-23T17:57:36+01:00;0.000824844;0.005724795;0.005786452;0;0;0
463;2020-11-23T17:57:37+01:00;null;null;null;0;0;0
464;2020-11-23T17:57:38+01:00;0.006261347;0.004932122;0.004931387;0;0;0
465;2020-11-23T17:57:39+01:00;0.005040223;0.004968922;0.005027044;0;0;0
466;2020-11-23T17:57:40+01:00;null;null;null;0;0;0
467;2020-11-23T17:57:41+01:00;0.006076589;0.006032563;0.005202623;0;0;0
468;2020-11-23T17:57:42+01:00;0.005551957;0.005528371;0.005491311;0;0;0
469;2020-11-23T17:57:43+01:00;0.007098032;0.00710478;0.007259712;0;0;0
470;2020-11-23T17:57:44+01:00;null;null;null;null;null;null
471;2020-11-23T17:57:45+01:00;0.003827264;0.008615485;0.008422577;0;0;0
472;2020-11-23T17:57:46+01:00;0.004909014;0.004866764;0.004872874;0;0;0
473;2020-11-23T17:57:47+01:00;0.007333018;0.007296164;0.007407022;0;0;0
474;2020-11-23T17:57:48+01:00;0.005175606;0.005240826;0.005176033;0;0;0
475;2020-11-23T17:57:49+01:00;0.005173902;0.005174441;0.005178612;0;0;0
476;2020-11-23T17:57:50+01:00;null;null;null;null;0;null
477;2020-11-23T17:57:51+01:00;0.005356859;0.005532136;null;0;0;null
478;2020-11-23T17:57:52+01:00;0.003987146;0.004012472;0.00398966;0;0;0
479;2020-11-23T17:57:53+01:00;0.004754041;0.004775103;0.004716174;0;0;0
480;2020-11-23T17:57:54+01:00;0.004564917;0.007571993;0.004600752;0;0;0
481;2020-11-23T17:57:55+01:00;null;null;null;0;0;43.57416959
482;2020-11-23T17:57:56+01:00;0.007541525;0.004925817;0.004220216;0;0;18.30722534
483;2020-11-23T17:57:57+01:00;0.005615557;0.00564642;0.004833907;0;0;14.4226819
484;2020-11-23T17:57:58+01:00;0.005659905;0.005641978;0.004840063;0;0;15.38422846
485;2020-11-23T17:57:59+01:00;0.00549255;0.00497587;0.004865052;0;0;13.64028887
486;2020-11-23T17:58:00+01:00;0.005503113;0.005336705;0.004639012;0;0.967460313;14.53670933
487;2020-11-23T17:58:01+01:00;0.005779048;0.00563776;0.004872073;0;0.069458683;14.580379
488;2020-11-23T17:58:02+01:00;0.004962765;0.005010575;0.004256586;0;0.086021648;13.56033847
489;2020-11-23T17:58:03+01:00;0.005416985;0.005393881;0.004684298;0;0.142728727;14.91943753
490;2020-11-23T17:58:04+01:00;0.005605696;0.005583547;0.004764253;0;0.113293158;15.90557738
491;2020-11-23T17:58:05+01:00;null;null;null;0;null;13.1681805
492;2020-11-23T17:58:06+01:00;0.009414962;0.00864119;0.00758486;0;0.11716625;18.6654554
493;2020-11-23T17:58:07+01:00;0.005407075;0.00549281;0.004695515;0;0.137097282;14.3539311
494;2020-11-23T17:58:08+01:00;0.005586101;0.005486533;0.004722898;0;0.154533391;14.51148894
495;2020-11-23T17:58:09+01:00;0.004785835;0.004844963;0.01704469;0;0.083707035;14.69674352
496;2020-11-23T17:58:10+01:00;null;null;null;null;null;null
497;2020-11-23T17:58:11+01:00;null;0.005212819;null;null;null;null
498;2020-11-23T17:58:12+01:00;null;0.004463108;null;0;null;null
499;2020-11-23T17:58:13+01:00;0.009053963;0.004638125;0.004534702;0;0;0
500;2020-11-23T17:58:14+01:00;0.004919006;0.00487124;0.004921187;0;0;0
501;2020-11-23T17:58:15+01:00;null;0.003945486;null;null;null;null
502;2020-11-23T17:58:16+01:00;0.007298807;0.006281536;0.003877305;0;0;0
503;2020-11-23T17:58:17+01:00;0.004286814;0.004369654;0.004287381;0;0;0
504;2020-11-23T17:58:18+01:00;0.008622495;0.005001139;0.004259452;0;0;0
505;2020-11-23T17:58:19+01:00;0.007397113;0.004772204;0.006402528;0;0;0
506;2020-11-23T17:58:20+01:00;0.004542716;0.004405737;0.003978786;0;0;0
507;2020-11-23T17:58:21+01:00;0.005791582;0.004843788;0.00489525;0;0;0
508;2020-11-23T17:58:22+01:00;0.005374585;0.014653859;0.013079895;0;0;0
509;2020-11-23T17:58:23+01:00;0.005531602;0.005396055;0.005487844;0;0;0
510;2020-11-23T17:58:24+01:00;null;0.005623751;0.004930158;0;0;0
511;2020-11-23T17:58:25+01:00;0.005945687;0.005120739;0.005937371;0;0;0
512;2020-11-23T17:58:26+01:00;null;0.006021505;0.005198235;0;0;0
513;2020-11-23T17:58:27+01:00;0.00518057;0.00534084;0.006576114;0;0;0
514;2020-11-23T17:58:28+01:00;0.006233556;0.005788422;0.006231582;0;0;0
515;2020-11-23T17:58:29+01:00;0.0053006;0.00539551;0.00529737;0;0;0
516;2020-11-23T17:58:30+01:00;null;null;null;null;null;null
517;2020-11-23T17:58:31+01:00;null;0.004986431;null;null;null;null
518;2020-11-23T17:58:32+01:00;null;0.003947505;null;0;0;0
519;2020-11-23T17:58:33+01:00;0.005603674;0.004795662;0.004802277;0;0;0
520;2020-11-23T17:58:34+01:00;0.005211001;0.004525964;0.004478646;0;0;0
521;2020-11-23T17:58:35+01:00;null;0.004390534;0.007380653;0;0;0
522;2020-11-23T17:58:36+01:00;0.00517911;null;null;null;null;null
523;2020-11-23T17:58:37+01:00;0.004167972;0.004113742;0.00485756;0;0;0
524;2020-11-23T17:58:38+01:00;0.004750355;0.010551758;0.005615818;0;0;0
525;2020-11-23T17:58:39+01:00;null;null;null;0;null;0
526;2020-11-23T17:58:40+01:00;0.005706782;0.007523148;0.004424131;0;0;0
527;2020-11-23T17:58:41+01:00;0.00567458;0.005663689;0.005668507;0;0;0
528;2020-11-23T17:58:42+01:00;0.005740668;0.005781105;0.005740307;0;0;0
529;2020-11-23T17:58:43+01:00;0.004823272;0.004734048;0.004791157;0;0;0
530;2020-11-23T17:58:44+01:00;0.005871086;0.005878745;0.005824708;0;0;0
531;2020-11-23T17:58:45+01:00;0.004901458;0.005630272;0.004939092;0;0;0
532;2020-11-23T17:58:46+01:00;0.006142763;0.005182142;0.006084386;0;0;0
533;2020-11-23T17:58:47+01:00;0.004903031;0.00571091;0.004942969;0;0;0
534;2020-11-23T17:58:48+01:00;0.005773913;0.005065231;0.005782841;0;0;0
535;2020-11-23T17:58:49+01:00;0.000820492;0.005559947;0.005699238;0;0;0
536;2020-11-23T17:58:50+01:00;null;null;null;null;null;null
537;2020-11-23T17:58:51+01:00;null;null;null;null;null;null
538;2020-11-23T17:58:52+01:00;null;0.004271901;null;0;0.172399626;0
539;2020-11-23T17:58:53+01:00;0.004738961;0.004688864;0.004735796;1.382559501;1.049369593;0
540;2020-11-23T17:58:54+01:00;0.005572745;0.005231306;0.005569183;6.014773049;0.657121784;0
541;2020-11-23T17:58:55+01:00;0.003931594;0.004349296;0.003940198;4.412260866;0.630347263;0
542;2020-11-23T17:58:56+01:00;0.005019896;0.004727315;0.00501443;6.311816689;0.947053326;0
543;2020-11-23T17:58:57+01:00;0.004706784;0.004698769;0.004701347;5.122377551;0.819667758;0
544;2020-11-23T17:58:58+01:00;0.005160209;0.014977705;0.005162568;6.064347746;1.125195444;0
545;2020-11-23T17:58:59+01:00;0.004266102;0.005326497;0.010383786;5.164392427;0.591905808;0
546;2020-11-23T17:59:00+01:00;null;0.005741784;null;4.566343999;null;9.217360485
547;2020-11-23T17:59:01+01:00;0;0.005570656;0.00746947;7.704807633;0.685508129;1.385031268
548;2020-11-23T17:59:02+01:00;null;0.005493374;null;4.111052299;null;0.791220665
549;2020-11-23T17:59:03+01:00;0.006361142;0.005019426;0.006027797;5.295730414;0.660844345;1.256800363
550;2020-11-23T17:59:04+01:00;0.005206991;0.005834546;0.006069507;6.173712283;0.735542177;1.442739049
551;2020-11-23T17:59:05+01:00;0.00540619;0.005457016;0.005407593;5.444535844;0.798380838;0.908765049
552;2020-11-23T17:59:06+01:00;null;0.005006074;null;4.619338559;null;0.841739479
553;2020-11-23T17:59:07+01:00;0.004688818;0.006576116;0.008567638;7.705763757;1.151987906;1.200812505
554;2020-11-23T17:59:08+01:00;0.000789832;0.005470172;0.005514681;5.541949789;1.053830943;1.081581948
555;2020-11-23T17:59:09+01:00;0.004555979;0.005462909;0.005386009;5.351734377;1.024332954;0.97764393
556;2020-11-23T17:59:10+01:00;null;null;null;null;null;null
557;2020-11-23T17:59:11+01:00;null;0.004652498;0.004650645;null;null;null
558;2020-11-23T17:59:12+01:00;null;0.004606499;0.006285382;null;null;null
559;2020-11-23T17:59:13+01:00;0.00467473;0.004666146;0.005442937;0;0;0
560;2020-11-23T17:59:14+01:00;0.004559394;0.007957088;0.005572985;0;0;0
561;2020-11-23T17:59:15+01:00;0.004249045;0.004929106;0.004766944;0;0;0
562;2020-11-23T17:59:16+01:00;0.005147201;0.005722004;0.005790047;0;0;0
563;2020-11-23T17:59:17+01:00;0.00469959;0.005722121;0.005657096;0;0;0
564;2020-11-23T17:59:18+01:00;null;0.005697129;0.005512901;null;null;null
565;2020-11-23T17:59:19+01:00;0.00409959;0.005256264;0.005471385;0;0;0
566;2020-11-23T17:59:20+01:00;0.004551497;0.005362583;0.005251166;0;0;0
567;2020-11-23T17:59:21+01:00;0.005492956;0.006121031;0.006336408;0;0;0
568;2020-11-23T17:59:22+01:00;0.011908512;0.00513068;0.004999154;0;0;0
569;2020-11-23T17:59:23+01:00;0.006105637;0.005836995;0.006017686;0;0;0
570;2020-11-23T17:59:24+01:00;0.00483031;0.000812543;0.005708557;0;0;0
571;2020-11-23T17:59:25+01:00;0.006284994;0.005281803;0.00524562;0;0.969620582;69.44011681
572;2020-11-23T17:59:26+01:00;0.00461742;0.005341773;0.005376995;0;0.8442297;1.697463765
573;2020-11-23T17:59:27+01:00;0.006338303;0.005349906;0.005319097;0;1.706477908;0.734606306
574;2020-11-23T17:59:28+01:00;0.005716631;0.005697913;0.005696804;0;3.475842011;1.057657942
575;2020-11-23T17:59:29+01:00;0.005595604;0.005603598;0.005600889;0;4.091757367;1.613126585
576;2020-11-23T17:59:30+01:00;null;null;null;null;null;null
577;2020-11-23T17:59:31+01:00;null;0.004804086;null;null;null;null
578;2020-11-23T17:59:32+01:00;null;0.00402825;null;0;null;null
579;2020-11-23T17:59:33+01:00;0.004726147;0.004658606;0.004727773;0;0;0
580;2020-11-23T17:59:34+01:00;0.004675236;0.004805771;0.004800609;0;0;0
581;2020-11-23T17:59:35+01:00;null;0.004412075;0.004444565;0;0;0
582;2020-11-23T17:59:36+01:00;0.004561564;0.005008056;0.004830247;0;0;0
583;2020-11-23T17:59:37+01:00;0.004723208;null;null;0;null;0
584;2020-11-23T17:59:38+01:00;0.004520766;0.004251967;0.004391254;null;0;null
585;2020-11-23T17:59:39+01:00;0.004650022;0.004650716;0.004650867;0;0;0
586;2020-11-23T17:59:40+01:00;0.010664435;null;0.004988872;0;null;null
587;2020-11-23T17:59:41+01:00;0.005180037;0.005204004;0.005140702;0;0;0
588;2020-11-23T17:59:42+01:00;null;0.004489559;null;0;0;3.029779672
589;2020-11-23T17:59:43+01:00;0.005182694;0.005469576;0.005362848;0;0;0.369281732
590;2020-11-23T17:59:44+01:00;null;0.004299473;0.004297126;0;0;0.297211765
591;2020-11-23T17:59:45+01:00;0.004976685;0.0047233;0.004837945;0;0.003017196;0.379240729
592;2020-11-23T17:59:46+01:00;null;null;null;0;null;0.364678738
593;2020-11-23T17:59:47+01:00;0.005248723;0.004420537;0.00443694;null;0;null
594;2020-11-23T17:59:48+01:00;0.00852549;0.007620934;0.01450368;0;0;0.313054742
595;2020-11-23T17:59:49+01:00;null;null;null;0.002877295;null;null
596;2020-11-23T17:59:50+01:00;0.004189516;0.003512436;0.00466428;null;4.476766013;0.296205916
597;2020-11-23T17:59:51+01:00;0.004283765;0.004434974;0.0043733;null;0;null
598;2020-11-23T17:59:52+01:00;0.006044247;0.005885846;0.005984766;0.006439038;0;null
599;2020-11-23T17:59:53+01:00;0.004079529;0.00412939;0.004079451;0.001458214;0.197255536;12.52226194
600;2020-11-23T17:59:54+01:00;0.004780455;0.004780846;0.004784363;0.003682695;0.130327296;14.36153542
