sep=;
"Time";"04:D3:B0:87:2E:5E";"04:D3:B0:87:32:37";"04:D3:B0:87:32:96";"3C:6A:A7:4D:7F:FB";"3C:6A:A7:A0:E1:BE";"3C:6A:A7:B5:44:B5";"3C:6A:A7:B5:49:42";"3C:6A:A7:B5:49:A1"
"2020-09-16T11:48:31+02:00";4132;4708;1580290;7085;1644;461801;1436;6361
"2020-09-16T11:48:32+02:00";4134;4721;null;7086;null;462063;null;6363
"2020-09-16T11:48:33+02:00";4136;4724;1581267;7088;1647;462328;1436;6365
"2020-09-16T11:48:34+02:00";4138;4725;1583268;7089;null;462594;null;6367
"2020-09-16T11:48:35+02:00";4142;4726;null;7090;1647;null;1436;6372
"2020-09-16T11:48:36+02:00";4144;4727;1584273;7097;1648;462856;1436;6373
"2020-09-16T11:48:37+02:00";4145;4734;1585267;7098;1648;463118;1436;6375
"2020-09-16T11:48:38+02:00";4150;4737;1586297;7101;1648;463380;1436;6378
"2020-09-16T11:48:39+02:00";4152;4738;1587273;7102;1648;463911;1436;6380
"2020-09-16T11:48:40+02:00";4154;4739;1589279;7103;null;464172;null;6385
"2020-09-16T11:48:41+02:00";4156;4740;null;7110;1650;null;1438;6388
"2020-09-16T11:48:42+02:00";4157;4746;1590646;7110;1650;464517;1438;6388
"2020-09-16T11:48:43+02:00";4160;4751;1591279;7112;1651;464674;1438;6390
"2020-09-16T11:48:44+02:00";4162;4752;1592310;7113;1665;464689;1438;6392
"2020-09-16T11:48:45+02:00";4164;4753;1592606;7114;1673;464702;1458;6397
"2020-09-16T11:48:46+02:00";4166;4754;null;7120;null;464702;null;6398
"2020-09-16T11:48:47+02:00";4168;4766;1592606;7121;1674;464702;1459;6400
"2020-09-16T11:48:48+02:00";4170;4770;1592606;7126;1674;464702;1459;6403
"2020-09-16T11:48:49+02:00";4171;4777;1592606;7127;1674;464702;1459;6405
"2020-09-16T11:48:50+02:00";4173;4778;1592606;7128;1674;464702;null;6410
"2020-09-16T11:48:51+02:00";4175;4779;null;7134;null;464702;1459;6411
"2020-09-16T11:48:52+02:00";4181;4780;1592606;7135;1675;464702;1459;6414
"2020-09-16T11:48:53+02:00";4183;4784;null;7139;1675;464702;1459;6416
"2020-09-16T11:48:54+02:00";4184;4791;1592606;7140;1675;null;1459;6418
"2020-09-16T11:48:55+02:00";4186;4792;1592606;7141;1675;464702;1459;6420
"2020-09-16T11:48:56+02:00";4189;4793;1592606;7150;1675;464702;1459;6423
"2020-09-16T11:48:57+02:00";4192;4794;1592606;7150;1679;464702;1459;6424
"2020-09-16T11:48:58+02:00";4194;4798;1592606;7154;1679;464702;1459;6426
"2020-09-16T11:48:59+02:00";4196;4809;1592606;7155;1679;464702;1459;6428
"2020-09-16T11:49:00+02:00";4198;4810;1592606;7156;1679;464702;1459;null
