Time;Datetime;STA 5;STA 2;STA 8;STA 1;STA 4;STA 7;STA 6;STA 3
1;2020-10-09T12:38:00+02:00;4.585994726816328;1.8337061832165529;0.7750219333418579;0.972727342302154;733.3106329659033;0.7707789724537242;177.98204042142842;4.8831573319822015
2;2020-10-09T12:38:01+02:00;1.6657230636280742;9.559477086806456;0.0;1.0114907047992407;922.1990015731653;0.0;246.32240958313287;1.9503854917461056
3;2020-10-09T12:38:02+02:00;1.2502933236671658;2.502223888659704;0.0;1.101511619264919;1646.1581633754392;10.704318773660836;419.7535461460217;2.354710862857016
4;2020-10-09T12:38:03+02:00;0.0;0.0;null;0.8644224637923096;null;0.8400689872174161;null;1.715835101952654
5;2020-10-09T12:38:04+02:00;1.064724408929126;3.2471327073167964;9.405611712882779;1.1552720132364636;686.0485606498016;1.4129071877538055;468.7632179487017;11.225449788353783
6;2020-10-09T12:38:05+02:00;1.8923876171743608;3.7819060543079854;0.0;0.9845201645348679;1145.1721005440725;0.0;268.87340356763093;1.9222793629347787
7;2020-10-09T12:38:06+02:00;1.8301668084426799;10.223216190925896;0.0;0.718487058834412;996.6513890668201;0.0;261.97807638530463;1.4811062291822814
8;2020-10-09T12:38:07+02:00;1.3057178764227917;2.452106706265456;0.0;1.166044163571295;1297.3633239932715;10.152834456996127;363.62483834150146;3.4643036296288545
9;2020-10-09T12:38:08+02:00;0.7802163092453582;1.6803897228018647;3.4825210911191564;2.054492014194267;759.0294066785785;0.0;190.54952407256405;2.0193888686007067
10;2020-10-09T12:38:09+02:00;0.0;1.0266003365458158;0.0;1.2510902995628064;1591.0635080617326;0.0;378.54611432181525;14.526276947102295
11;2020-10-09T12:38:10+02:00;2.000746051508083;4.003949245936976;0.0;1.0092748378154657;1359.0114382696934;0.0;363.0969250152239;1.9839362007821173
12;2020-10-09T12:38:11+02:00;1.4619803727500893;8.562186349807531;null;0.8205004611801713;934.3895818317528;null;290.14786555231416;1.6126408964003305
13;2020-10-09T12:38:12+02:00;0.0;0.0;5.154265293934039;1.5004688178028418;1210.6943946182505;1.3651662426734228;249.54786500642132;4.272445605984928
14;2020-10-09T12:38:13+02:00;3.2504220631399483;5.930394320015893;6.0691614311764415;3.727278766070448;973.0516806634604;4.666283400543971;286.0446579674432;1.892251871418308
15;2020-10-09T12:38:14+02:00;0.8514318507028878;5.380549197861535;0.0;3.359648135606525;1454.9554627500922;0.0;259.3429364796331;12.265460846780998
16;2020-10-09T12:38:15+02:00;5.001414818449518;2.4019085600015577;0.0;1.200337352197354;1069.3977329449028;0.0;265.98754925199273;2.428566300149965
17;2020-10-09T12:38:16+02:00;1.7522745749767925;9.77682259555042;3.0748744370653127;0.9131441646501228;1019.0729729500356;11.47451933072891;284.506537120559;1.7639253367785002
18;2020-10-09T12:38:17+02:00;1.091669943955114;2.203288250795246;9.996100992864529;0.9492930045073438;1324.7836612616834;1.2005661773440328;335.1375423034923;2.930678476725946
19;2020-10-09T12:38:18+02:00;0.8269274105385186;1.953636859483884;0.7288593118495871;1.741211390948142;714.0239844816278;1.4392304621211118;186.1220378665131;1.67971744026252
20;2020-10-09T12:38:19+02:00;1.2826782484667998;5.8140874434147145;0.0;1.4994147915807206;906.19077454899;0.8958809337931314;254.87387803981548;14.484769474369445
21;2020-10-09T12:38:20+02:00;0.9126792069362074;0.0;0.0;1.0616921447563197;1381.7770196235012;0.0;332.780009847057;2.1450498915534424
22;2020-10-09T12:38:21+02:00;4.633839424464501;12.671333540161207;0.0;0.7795579553940795;947.2908255595547;7.5631318635371985;256.3225333724286;1.6133595257666844
23;2020-10-09T12:38:22+02:00;1.238633467553197;2.3797928584154247;6.443926139123177;1.2649009398612452;783.9509021827753;0.902808728412672;212.05204708489086;3.6265140002057814
24;2020-10-09T12:38:23+02:00;0.9602880747001435;1.8480248517975189;2.332990511301724;1.985282803012356;1177.074520303436;0.0;306.12436350605526;2.0365825087528098
25;2020-10-09T12:38:24+02:00;0.0;3.4651985115762614;0.0;1.13414772974629;1323.0498207049886;5.014396915225694;312.7050312428004;11.01714152428468
26;2020-10-09T12:38:25+02:00;0.8707963866852966;1.8494496588422773;0.0;0.8339878092306652;896.8364324405461;0.0;243.8677632983457;1.7174587874571536
27;2020-10-09T12:38:26+02:00;4.56080182523239;6.36241648552134;0.0;1.0728623858279882;1174.820978874845;9.120996669577028;319.0888611839797;2.1049482019027974
28;2020-10-09T12:38:27+02:00;1.1089945791704985;8.280234224412336;2.8921123422153845;3.9770082246230474;781.2555341256664;0.7151546379975349;199.48227639710086;5.719942621588676
29;2020-10-09T12:38:28+02:00;0.992202759940529;2.0730619832239463;5.227547602880751;6.1925931087960056;1069.6210899761736;0.0;299.2840475255433;2.4011687818014447
30;2020-10-09T12:38:29+02:00;0.0;3.429762962280521;0.0;0.9847596365152648;1293.2761230545482;4.733452081127188;308.35042560117625;11.114207829824794
31;2020-10-09T12:38:30+02:00;1.7282554435173592;3.565218518497268;0.0;1.018026056083005;895.3078004920227;0.0;241.8230448662832;1.9849126339713004
32;2020-10-09T12:38:31+02:00;4.179922975004497;11.376164650737307;0.0;0.8660858626583192;839.3617310811093;6.31036026175415;213.24098859865157;2.0181228150917123
33;2020-10-09T12:38:32+02:00;0.0;0.0;8.00260056127668;1.2199432595894144;1023.670064760142;1.0003362832449378;295.9253004916244;5.006658349101851
34;2020-10-09T12:38:33+02:00;1.9849581930144384;3.9137278705297542;2.765201075673598;4.073448846182608;1275.0916576706854;0.0;340.2370960688517;2.0190335720632997
