sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:33:39+02:00";-29;-36;null;null;-46;null;null;null
"2020-10-09T12:33:42+02:00";null;null;-52;-45;null;null;-49;null
"2020-10-09T12:33:43+02:00";null;null;null;null;-47;-61;null;-43
"2020-10-09T12:33:44+02:00";-29;-35;null;null;null;null;null;null
"2020-10-09T12:33:47+02:00";null;null;-50;-45;null;null;-46;null
"2020-10-09T12:33:48+02:00";null;null;null;null;-47;-62;null;-44
"2020-10-09T12:33:49+02:00";-29;-37;null;null;null;null;null;null
"2020-10-09T12:33:52+02:00";null;null;-52;-45;null;null;null;null
"2020-10-09T12:33:53+02:00";null;null;null;null;-47;-62;-49;-44
"2020-10-09T12:33:54+02:00";-26;-35;null;null;null;null;null;null
"2020-10-09T12:33:57+02:00";null;null;-52;-45;null;null;-48;null
"2020-10-09T12:33:58+02:00";null;null;null;null;-46;-62;null;-44
"2020-10-09T12:33:59+02:00";-30;-36;null;null;null;null;null;null
"2020-10-09T12:34:02+02:00";null;null;null;null;null;null;-46;-43
"2020-10-09T12:34:03+02:00";null;null;-50;-45;-46;-61;null;null
"2020-10-09T12:34:04+02:00";-29;-37;null;null;null;null;null;null
"2020-10-09T12:34:07+02:00";null;null;-50;null;null;null;null;null
"2020-10-09T12:34:08+02:00";null;null;null;-43;-48;-62;-48;-43
"2020-10-09T12:34:09+02:00";-30;-35;null;null;null;null;null;null
"2020-10-09T12:34:12+02:00";null;null;-50;null;null;null;-46;-43
"2020-10-09T12:34:13+02:00";null;null;null;-45;-47;-62;null;null
"2020-10-09T12:34:14+02:00";-29;-36;null;null;null;null;null;null
"2020-10-09T12:34:17+02:00";null;null;-52;-45;null;null;-46;null
"2020-10-09T12:34:18+02:00";null;null;null;null;-47;-62;null;-43
"2020-10-09T12:34:19+02:00";-29;-35;null;null;null;null;null;null
"2020-10-09T12:34:22+02:00";null;null;null;null;null;null;-49;-42
