sep=;
"Time";"04:D3:B0:87:2E:5E";"04:D3:B0:87:32:37";"04:D3:B0:87:32:96";"3C:6A:A7:4D:7F:FB";"3C:6A:A7:A0:E1:BE";"3C:6A:A7:B5:44:B5";"3C:6A:A7:B5:49:42";"3C:6A:A7:B5:49:A1"
"2020-09-16T11:48:39+02:00";2970;7618;5068;11547;461885;5156;1585371;4395
"2020-09-16T11:48:40+02:00";2971;7620;5080;11549;null;5156;null;4399
"2020-09-16T11:48:41+02:00";2972;7622;null;11561;462412;null;1587375;4401
"2020-09-16T11:48:42+02:00";2973;7632;5080;11561;462758;5156;1588743;4401
"2020-09-16T11:48:43+02:00";2976;7638;5080;11564;462915;5156;1589375;4402
"2020-09-16T11:48:44+02:00";2977;7640;5080;11566;462927;5172;1590410;4403
"2020-09-16T11:48:45+02:00";2978;7642;5111;11568;462936;5188;1590694;4407
"2020-09-16T11:48:46+02:00";2979;7644;null;11578;null;5188;null;4408
"2020-09-16T11:48:47+02:00";2980;7665;5111;11580;462937;5188;1590696;4409
"2020-09-16T11:48:48+02:00";2981;7670;5111;11587;462937;5188;1590696;4410
"2020-09-16T11:48:49+02:00";2982;7681;5111;11589;462937;5188;1590696;4411
"2020-09-16T11:48:50+02:00";2983;7683;5111;11591;462937;5188;null;4415
"2020-09-16T11:48:51+02:00";2984;7685;null;11601;null;5188;1590696;4416
"2020-09-16T11:48:52+02:00";2986;7689;5111;11603;462938;5188;1590696;4418
"2020-09-16T11:48:53+02:00";2987;7694;null;11608;462938;5188;1590696;4419
"2020-09-16T11:48:54+02:00";2988;7705;5111;11610;462938;null;1590696;4420
"2020-09-16T11:48:55+02:00";2989;7707;5111;11612;462938;5188;1590696;4421
"2020-09-16T11:48:56+02:00";2991;7709;5111;11626;462938;5188;1590696;4423
"2020-09-16T11:48:57+02:00";2992;7712;5111;11626;462942;5188;1590696;4424
"2020-09-16T11:48:58+02:00";2993;7717;5111;11631;462942;5188;1590696;4425
"2020-09-16T11:48:59+02:00";2994;7737;5111;11633;462942;5188;1590696;4426
"2020-09-16T11:49:00+02:00";2995;7739;5111;11635;462942;5188;1590696;null
