Time;Datetime;STA 5;STA 2;STA 8;STA 1;STA 4;STA 7;STA 6;STA 3
1;2020-10-09T12:38:00+02:00;0.002795622385467233;0.0014376256476417773;0.000409211580804501;0.0007626182363648888;3.179634904540156;0.0005179634694889026;0.7662304822182916;0.003414303606521954
2;2020-10-09T12:38:01+02:00;0.0013992073734475825;0.011652133525445543;0.0;0.0007930087125626046;3.9986548708212455;0.0;1.068053967952464;0.0015291022255289467
3;2020-10-09T12:38:02+02:00;0.0009802299657550582;0.0019617435287092077;0.0;0.0008635851095036965;7.137741796395905;0.015531966540581876;1.8200513760891497;0.0018460933164799007
4;2020-10-09T12:38:03+02:00;0.0;0.0;null;0.0006777072116131707;null;0.0004435564252507957;null;0.0013452147199308807
5;2020-10-09T12:38:04+02:00;0.0008347439366004348;0.002424525754796541;0.01593937664943202;0.0011645141893423553;2.974880202907015;0.0009494736301705573;2.0129577037619044;0.014458379327399675
6;2020-10-09T12:38:05+02:00;0.001483631891864699;0.002965014346577461;0.0;0.0007718638089953367;4.965466227959098;0.0;1.1658350778692477;0.0015070670205408665
7;2020-10-09T12:38:06+02:00;0.001537340119091851;0.012461171153448584;0.0;0.0005632938541261789;4.321480422993732;0.0;1.135936939206681;0.0011611872836789086
8;2020-10-09T12:38:07+02:00;0.0010236828151154683;0.0019224516577121176;0.0;0.0009141786242398953;5.625367372834827;0.013690533218900559;1.5769358767115709;0.0025866800434562113
9;2020-10-09T12:38:08+02:00;0.0006116895864483607;0.001317425542676662;0.0021661281186761147;0.001495670186333426;3.29134515495182;0.0;0.8262227363786377;0.0015832008729829545
10;2020-10-09T12:38:09+02:00;0.0;0.0006898754261587883;0.0;0.0012610990219593088;6.898851370955672;0.0;1.6269128794694403;0.017706211027886137
11;2020-10-09T12:38:10+02:00;0.0015685849043823366;0.003139096208814589;0.0;0.0007912714728473253;5.892673596337392;0.0;1.5743882668660107;0.00155540598141318
12;2020-10-09T12:38:11+02:00;0.001228063513110075;0.009943552414243145;null;0.0006432723615652543;4.051513226822481;null;1.2580811450348346;0.001264310462777859
13;2020-10-09T12:38:12+02:00;0.0;0.0;0.003205953012826972;0.0011763675531574276;5.249876639759655;0.0007208077761315673;1.0822343117332138;0.003190092719135413
14;2020-10-09T12:38:13+02:00;0.0025483308975017193;0.004649429146892459;0.011730475214177829;0.001982912303549478;4.219152087356764;0.003033084210353581;1.2402896369468337;0.0014835254671919536
15;2020-10-09T12:38:14+02:00;0.0006675225709510639;0.0035296402737971665;0.0;0.002271122139670011;6.3086868864844;0.0;1.1211650834233602;0.0132326800449843
16;2020-10-09T12:38:15+02:00;0.003100877187438701;0.0018830963110412207;0.0;0.0009410644841227256;4.618694311887972;0.0;1.1533220135566409;0.0019039959793175727
17;2020-10-09T12:38:16+02:00;0.0014719106429805055;0.011917057941921824;0.0017383290150875905;0.0007159050250856964;4.418700410711355;0.013886254666423929;1.2183087204115284;0.001382917464034344
18;2020-10-09T12:38:17+02:00;0.0008558692360608095;0.0017273779886234724;0.014494346439653569;0.0007442457155337576;5.744534454349232;0.0006338989416376494;1.4531563834279424;0.0021882399292887053
19;2020-10-09T12:38:18+02:00;0.0006483110898621987;0.001531651297835365;0.00038483771665658197;0.0012676018926102474;3.0960079967123386;0.0010017044016362938;0.8044321860494937;0.0013168984731658155
20;2020-10-09T12:38:19+02:00;0.001005619746797971;0.004038852744025421;0.0;0.0015114101099133663;3.9292431984444214;0.00048019218051311845;1.10513313518064;0.018656383082987848
21;2020-10-09T12:38:20+02:00;0.0007155404982379866;0.0;0.0;0.0008323666414889546;5.980330940930513;0.0;1.4429341226968393;0.0016817191149778989
22;2020-10-09T12:38:21+02:00;0.003343778528693584;0.014597376238265713;0.0;0.0006111734370289582;4.107453019626229;0.010996793729583088;1.1116078254014208;0.0012648738682010804
23;2020-10-09T12:38:22+02:00;0.0009710886385617065;0.001865757600997693;0.009350136827867731;0.000991682336851216;3.3993987240462324;0.00047668300860189094;0.9194576761600868;0.00270779712015365
24;2020-10-09T12:38:23+02:00;0.0007528658505649126;0.0014488514838092554;0.0012318189899673106;0.0014452858805929956;5.103795120035699;0.0;1.3227583562774765;0.001596680686862203
25;2020-10-09T12:38:24+02:00;0.0;0.002226967576773011;0.0;0.0011432209115842605;5.73674402257683;0.0032225857508517124;1.3558890154687824;0.014207705709717525
26;2020-10-09T12:38:25+02:00;0.0006827043671612723;0.0014499685325323453;0.0;0.0006538464424368415;3.888682771062208;0.0;1.0574106216616272;0.0013464876893664085
27;2020-10-09T12:38:26+02:00;0.003393236557972897;0.004399156541417612;0.0;0.0008411241104891427;5.094023764401328;0.013234566167556264;1.3838282727636824;0.0016502793902917936
28;2020-10-09T12:38:27+02:00;0.0008694517500696707;0.012113982670315248;0.0017988938768579692;0.0016926147003995685;3.387689873921159;0.0003776016488626984;0.8649551504578293;0.0036803745096622
29;2020-10-09T12:38:28+02:00;0.0007778869637933746;0.001625280594847574;0.010087075854518695;0.004191147016033136;4.637877046136689;0.0;1.2936039257792125;0.0018825163249323324
30;2020-10-09T12:38:29+02:00;0.0;0.002204194330425615;0.0;0.000992637713607387;5.607645269564522;0.0030420318708044066;1.3370074454067002;0.013547208962026436
31;2020-10-09T12:38:30+02:00;0.0013549522677176091;0.002795131318501859;0.0;0.0007981324279690763;3.8820546229334094;0.0;1.048544722540204;0.0015561715050334995
32;2020-10-09T12:38:31+02:00;0.0030680634636533013;0.01386651051246235;0.0;0.0006790113163241223;3.63947246596769;0.009162643100067027;0.9247959379869182;0.0015822082870319025
