Time;Datetime;STA 5;STA 2;STA 8;STA 1;STA 4;STA 7;STA 6;STA 3
51;2020-10-09T12:38:50+02:00;2.2050546978481766;2.1277949063957315;1282.303356187292;2.142536274637509;0.0;342.14761220676047;1.3370899202713515;1.0720937157726171
52;2020-10-09T12:38:51+02:00;2.4850918135569686;1.6580380356559072;902.8746098374772;1.6925589099161065;0.0;244.37679566866055;0.0;0.8405560334081776
53;2020-10-09T12:38:52+02:00;0.0;8.62795613103093;1087.2840555256469;2.927973171266337;0.0;267.4564525329057;0.0;1.4469798296523808
54;2020-10-09T12:38:53+02:00;3.3834841633521977;0.8626082321082951;847.7825491150743;1.6928779361624626;0.0;270.8385506381261;0.0;1.7037300616288007
55;2020-10-09T12:38:54+02:00;1.716103279508168;0.8393439263640151;871.4533287873112;2.6307715659754787;0.0;193.86732327173215;0.0;5.965646882790384
56;2020-10-09T12:38:55+02:00;2.0691951049371937;2.103467134203663;979.1961806463088;2.325991150339418;0.0;254.74307205606686;null;1.2626619041813236
57;2020-10-09T12:38:56+02:00;3.906476746552393;15.136514682149013;1114.125960436645;1.9104173052861524;0.0;303.96607531866294;0.0;0.9463362025202215
58;2020-10-09T12:38:57+02:00;0.0;0.0;984.8362006184387;2.1638616921059337;0.0;233.74030896151874;null;1.0101119471639441
59;2020-10-09T12:38:58+02:00;2.905173128334375;1.0018877790254683;887.8690994236905;1.9376813124090624;0.0;241.66612821803028;0.0;2.0022627652901352
60;2020-10-09T12:38:59+02:00;2.225957592584288;1.112181079867057;1194.6718020163764;2.1841300655686227;0.0;311.4726072144873;0.0;6.861774067024237
61;2020-10-09T12:39:00+02:00;2.184572018462827;5.222155874412395;1526.7911795228906;1.922027431584861;0.0;463.0237308017557;0.0;0.9385306950463984
62;2020-10-09T12:39:01+02:00;1.6733771781700348;0.8638943859585525;858.9946204364952;1.767558838502176;0.0;231.17182549876262;0.0;0.9033385783764948
63;2020-10-09T12:39:02+02:00;1.953148326998712;12.593389700230592;916.5391565966484;0.976055559925328;0.0;223.08451018734272;0.0;6.781345744804938
64;2020-10-09T12:39:03+02:00;7.316727005034465;1.2788288069916438;1159.750117199233;2.5021201455586706;0.0;304.14873341431263;0.0;2.449514687846756
65;2020-10-09T12:39:04+02:00;3.0250416928812336;0.9384670667578962;1241.9169375338493;2.486801951905155;1.1713096297628478;344.3135214220445;0.0;0.8226640261209258
66;2020-10-09T12:39:05+02:00;1.7421251805236713;8.247666378480277;881.5749734502008;2.3542674319071613;0.0;224.15719651119338;0.0;1.1887144364487732
67;2020-10-09T12:39:06+02:00;2.107925078092863;1.0011139389880317;1113.075204620258;3.225593079858597;0.0;310.3715376328679;0.0;7.259397436375742
68;2020-10-09T12:39:07+02:00;1.0184072138990612;7.313015891044508;715.9123116989298;1.0307955498615506;0.0;173.97119601361595;0.0;7.439665865182997
69;2020-10-09T12:39:08+02:00;5.411496829717157;1.082501879529938;1118.4176603111214;2.9841801534386376;0.0;308.0051738161148;0.0;6.831541256000374
70;2020-10-09T12:39:09+02:00;1.7716947710280049;0.9093543098405644;1336.7318395559034;5.9086091474436735;1.2520474895789675;348.91558624266906;0.0;0.9761207527919477
71;2020-10-09T12:39:10+02:00;1.944266093905325;3.9676152921848415;941.6173225624466;1.8225905764904595;0.0;258.74024376406004;0.0;0.9967319826542232
72;2020-10-09T12:39:11+02:00;3.026994154297673;7.753105338191768;933.5100291833752;1.9956972384150056;0.0;229.7070724709991;0.0;0.934337372479098
73;2020-10-09T12:39:12+02:00;0.0;0.0;1290.8127614770426;1.0099745213021996;0.0;387.86249933364576;0.0;7.18347006578376
74;2020-10-09T12:39:13+02:00;5.412601129414679;0.9580886032953208;894.1415941756551;1.8342659247918007;0.0;225.1562039917904;0.0;3.5862974718178835
75;2020-10-09T12:39:14+02:00;1.937410114312308;2.822999835774432;772.5780162689135;7.240655809182916;0.0;187.6199308168826;0.0;3.1068619339221177
76;2020-10-09T12:39:15+02:00;5.669285378494015;4.449255222775482;1296.244675455608;2.427454523251581;2.505599854716805;376.6912811931237;0.0;1.1877362238672369
77;2020-10-09T12:39:16+02:00;1.7029881540463236;0.9024872329044428;959.0210496176261;1.6228664422392929;0.0;251.6437926857846;1.8922557130115407;0.8400846352967002
78;2020-10-09T12:39:17+02:00;1.1667376468713029;8.091149599633145;1052.4224307461168;1.2510805969793095;0.0;283.93827956360593;0.0;8.761913061072596
79;2020-10-09T12:39:18+02:00;4.289733409426093;0.8400592284953715;986.8773627938446;1.5108720691377395;0.0;262.1141367357235;0.0;3.0613603527097166
80;2020-10-09T12:39:19+02:00;2.502979457542096;1.2901069136290808;933.1413779988403;5.348335811360501;0.0;235.63138203761096;0.0;1.0819704778124422
81;2020-10-09T12:39:20+02:00;2.0202715753363623;3.817351078694395;1162.9366960059815;2.6792943375423444;0.0;301.23624199070207;0.0;1.225611972607191
82;2020-10-09T12:39:21+02:00;1.6914299632804024;0.8898038500214267;910.1499058825799;1.6346753666353189;0.0;257.7681877415156;0.9253056276521464;0.8460059974532909
83;2020-10-09T12:39:22+02:00;1.0096081540770867;7.853632048242918;813.2592942549971;0.8827192348132366;0.0;198.54057601378096;0.0;5.957599567250727
84;2020-10-09T12:39:23+02:00;5.8748854942586055;1.5096802941971506;960.0481033942668;2.067884200961689;null;244.5010444883409;null;3.582220696287451
85;2020-10-09T12:39:24+02:00;0.0;0.0;1007.642867233227;6.609666496052767;0.0;253.28614624565603;0.0;1.3806221961230172
86;2020-10-09T12:39:25+02:00;2.3101934164810496;1.0827816125306495;1156.3674934078135;2.164419451013176;0.0;314.11128420284774;0.0;1.0091995563116116
87;2020-10-09T12:39:26+02:00;3.724778862834792;1.8610598131620728;822.6150424540602;1.8625329189046491;0.0;241.78767490502563;0.0;0.9313098832261132
88;2020-10-09T12:39:27+02:00;1.0175787699058214;6.441095531385139;937.3510519116954;1.009482041354957;0.0;316.5444065013718;0.0;7.5075037633244195
89;2020-10-09T12:39:28+02:00;1.9876032587886072;0.9923487741926632;1601.9828668662399;1.9524064434983617;0.0;351.789981338198;0.0;3.9385623176674773
90;2020-10-09T12:39:29+02:00;2.051877828679641;1.0269731072034225;1016.0468375772168;4.882694605048438;0.0;283.68716852109264;0.0;0.9533540446648321
91;2020-10-09T12:39:30+02:00;2.070202619845506;1.0006797162321914;1044.7278850808766;2.244838223066904;0.0;265.427721904618;0.0;2.1823975390750405
92;2020-10-09T12:39:31+02:00;1.5037850940667;0.9378954293322196;756.5109118846941;2.2526941483071914;0.0;205.08375080231042;0.0;0.8237911878015464
93;2020-10-09T12:39:32+02:00;3.109135035203176;8.904180059871708;1346.5864355531994;1.446440906274043;0.0;370.44698673863627;0.0;7.416443306367028
94;2020-10-09T12:39:33+02:00;1.8771528182850248;5.1668665130413425;844.3024073992004;1.5934615823704652;0.0;209.95511746235024;0.0;1.0173827893333425
95;2020-10-09T12:39:34+02:00;0.0;0.0;812.5269896448209;2.178683794291888;0.0;214.65270410690567;0.0;0.8517446299707901
96;2020-10-09T12:39:35+02:00;3.1069156331813903;1.0715943831471932;null;1.792493909530919;null;null;null;1.826458916579901
97;2020-10-09T12:39:36+02:00;3.7553193703894285;1.834598884448768;678.911764742017;2.839236661270808;0.0;185.2233038671474;0.0;0.9278949152212408
98;2020-10-09T12:39:37+02:00;1.2777189161195983;1.2786623368863383;1060.5317970143603;1.2506829205891798;0.0;285.9435329136307;0.0;7.919352072511388
99;2020-10-09T12:39:38+02:00;1.1121418580756357;7.9309706023216355;814.0492999910052;2.1842984074889857;0.0;572.6303739758192;0.0;1.06388072209792
100;2020-10-09T12:39:39+02:00;1.8917112160782896;0.8962730011237859;1149.8038151680025;1.7801122314640256;0.0;288.273794644124;0.0;0.8894153461587315
101;2020-10-09T12:39:40+02:00;1.6339697718023125;0.8282926145311965;null;1.7801401854284398;null;235.43746156947788;null;1.7420698268502284
102;2020-10-09T12:39:41+02:00;2.071185546799771;1.092052806325428;770.6432134010734;3.3762689270806137;0.0;282.89592601069165;0.0;1.2005751122273176
103;2020-10-09T12:39:42+02:00;4.903839279372601;5.88781837747754;1007.816825840988;1.2211466067453416;0.0;272.59644201538157;0.0;7.065227333406888
104;2020-10-09T12:39:43+02:00;1.1011220970313862;7.6477308010494225;1197.672106914914;2.1270217666693374;0.0;315.4787370376038;0.0;1.044028732854054
105;2020-10-09T12:39:44+02:00;1.6472041776416684;0.8398790693837208;1036.0325690470793;3.1200660418184265;0.0;289.6280767266658;0.0;7.1630594631643225
106;2020-10-09T12:39:45+02:00;2.331404533291533;1.1550407236629046;945.4949301485092;2.4041712845019285;0.0;238.5592698252041;0.0;2.3100375532890727
107;2020-10-09T12:39:46+02:00;2.7787251032616185;0.9382753940683548;1137.9580284273245;3.695365049437564;0.0;296.6047551476218;0.0;0.9533854664487874
108;2020-10-09T12:39:47+02:00;6.091306333661952;4.0063472216816125;1144.702552058066;1.0006864010753378;0.0;289.19897867205816;0.0;6.111041256737647
109;2020-10-09T12:39:48+02:00;1.0452205806310293;6.210439267150209;740.6272977967151;1.8394416291517648;0.0;227.82235760376403;4.886752799377841;1.0355071234714477
110;2020-10-09T12:39:49+02:00;2.1062245623021165;1.0914100234867736;928.563581092634;2.1188763090778986;0.0;201.62077122190826;0.0;0.9027914337028038
111;2020-10-09T12:39:50+02:00;2.0891734466074063;0.9850660808367336;1042.3106853252937;2.556105932368657;4.8024681569001695;325.50020065247463;0.0;6.601225781127781
112;2020-10-09T12:39:51+02:00;1.7491892757530056;0.8705899739547658;164.22088879066985;5.260797399141912;0.0;350.69045890064973;0.0;0.8458011055517152
113;2020-10-09T12:39:52+02:00;6.636989276463948;4.533186921503949;41.399680690843965;1.0443336556075085;0.0;290.55655317176326;0.0;6.377714589827416
114;2020-10-09T12:39:53+02:00;2.0000405319798507;13.463766494832251;55.195836266852645;1.970137714106014;0.0;252.76097245018883;0.0;1.0014899485776725
115;2020-10-09T12:39:54+02:00;1.9700923701560624;0.9611454079645084;89.63772539434902;5.953351758588313;0.0;260.75193908943817;0.0;1.0181515940661163
116;2020-10-09T12:39:55+02:00;1.9222428023663785;0.9848047239025118;32.94211938700813;1.968759358439376;0.0;253.82018735305653;0.0;3.810519004767119
117;2020-10-09T12:39:56+02:00;1.8551918496014657;0.9091704020370528;70.21462694299605;4.5194991370041695;0.0;228.4281460675663;0.0;0.9320112206551072
118;2020-10-09T12:39:57+02:00;10.873616974943047;10.666274576439678;41.693794496499926;0.9162498257853422;0.0;243.514133442446;0.0;6.36963692360027
119;2020-10-09T12:39:58+02:00;0.0;0.0;207.29553770506;2.310586030451361;0.0;233.0214843101764;0.0;1.1541228421613388
120;2020-10-09T12:39:59+02:00;5.189049021659677;1.8076796682454344;335.2720629272133;3.1068496600663447;0.0;283.2887541302236;0.0;1.0537824757671466
121;2020-10-09T12:40:00+02:00;0.0;0.0;270.3924564544632;2.2256463537650966;0.0;192.59969932011813;0.0;4.4519671646108065
122;2020-10-09T12:40:01+02:00;1.839788979129296;0.9243804080819459;237.39540673128482;4.38370092157653;0.0;244.17227118560055;0.0;0.8577642076072486
123;2020-10-09T12:40:02+02:00;4.962249882400599;3.8122108697850337;61.222006976361214;1.000828952737286;0.0;176.90080154562585;0.0;5.765962073057263
124;2020-10-09T12:40:03+02:00;1.1624115436781757;9.422366445417726;52.83728449605058;2.2242459708350046;0.0;346.383294743056;0.0;1.1651941668951604
125;2020-10-09T12:40:04+02:00;2.1648992754771443;1.0726530382600443;371.1343163938935;2.0188406658610822;0.0;290.2214954507229;0.0;1.0099652798429248
126;2020-10-09T12:40:05+02:00;1.7659245886123385;0.9314480391153172;300.33324979413555;1.937641925795172;0.0;345.57961486483094;0.0;3.874364768928997
127;2020-10-09T12:40:06+02:00;1.6343030703305288;0.797755642751582;236.84037149891446;4.143737146849565;0.0;236.15156131070893;0.0;0.8010989195689278
128;2020-10-09T12:40:07+02:00;7.2315187226553235;2.845562746589932;263.80180079544283;1.2012356307519236;0.0;327.8993773451635;0.0;8.75690856228652
129;2020-10-09T12:40:08+02:00;0.9773699561846558;7.687889541795862;284.28347054093257;2.125423318267941;0.0;305.36369882648444;0.0;1.0731204100179301
130;2020-10-09T12:40:09+02:00;2.6697955596595166;0.9163369017779448;335.3833359987206;2.1848747200083345;0.0;318.05378732153036;0.0;1.0538830917794282
131;2020-10-09T12:40:10+02:00;2.1258509883426253;1.0729628358137937;213.84689268477752;1.9057442848285988;0.0;202.2787525783117;0.0;4.037613311991558
132;2020-10-09T12:40:11+02:00;1.7412099452662884;1.7282825046742452;97.02626508665944;4.113133772872622;0.0;160.3254455723673;0.0;0.8142028301300767
133;2020-10-09T12:40:12+02:00;3.4630002953051977;1.155034998273356;182.8317464843177;1.320779801909985;0.0;242.35512744630557;0.0;8.989408710135697
134;2020-10-09T12:40:13+02:00;1.0625129827953264;7.648758853608188;338.5059845980301;1.8617946283971456;2.827465957761637;342.9295373857456;0.0;0.9610815393604712
135;2020-10-09T12:40:14+02:00;2.020576689755807;1.9353146953980551;199.90764953313308;3.0285787868029774;0.0;293.1732165649385;0.0;2.9303884078492013
136;2020-10-09T12:40:15+02:00;3.4305888771177124;0.8970610440657318;369.9598288453927;2.6687910247567466;0.0;145.60336491834136;0.0;0.8954892093258207
137;2020-10-09T12:40:16+02:00;2.223671102906521;2.223730639530707;400.0818273202874;2.1455881153060044;5.318519991316503;184.94283460759485;0.0;1.0937731683039478
138;2020-10-09T12:40:17+02:00;2.108158696554712;1.026857200075503;223.61515014074126;1.0721424961727493;2.0684894586932523;226.4986414769457;0.0;6.376003399072553
139;2020-10-09T12:40:18+02:00;0.9684880881597404;6.89566986231972;427.0371820777275;1.9073254359837197;0.0;232.97544781521168;6.554159834485862;0.9536681389016786
140;2020-10-09T12:40:19+02:00;2.1091965669958297;1.0005522438155252;129.04858504553906;1.4478027113094225;0.8638299782884226;222.0163686599325;1.6908203855266752;1.4295090772700332
141;2020-10-09T12:40:20+02:00;1.9689030685951503;0.9612097256190348;126.58456576029349;4.412901488115279;0.0;203.13274931778776;0.0;1.4822443949849065
142;2020-10-09T12:40:21+02:00;1.8340076634450693;1.862771562327488;188.6700490308651;2.1010547091221943;0.0;279.1080683476917;0.0;1.0102878581787762
143;2020-10-09T12:40:22+02:00;1.691502951144152;0.8831541605042668;248.03787264040105;1.200603979682238;0.0;498.57420017206636;0.0;7.242334715274624
144;2020-10-09T12:40:23+02:00;1.4480823793507511;9.44575838717596;158.1927291980271;3.846008508012281;0.0;222.63675136489127;0.924322350473488;8.616259140102782
145;2020-10-09T12:40:24+02:00;1.9682202857935909;2.07076373997062;75.01882123102826;1.9678642994577744;0.0;333.20622413697726;0.0;2.0339845750376315
146;2020-10-09T12:40:25+02:00;1.9231343074856961;0.9243402762550141;83.75604873433993;2.671105307837328;0.0;200.91848374082912;0.0;0.8902894377170507
147;2020-10-09T12:40:26+02:00;1.8323591530605805;4.689662760090262;189.77111808523327;1.9269847906037585;0.8574820517318185;129.13039957571908;0.0;0.9765282350799208
148;2020-10-09T12:40:27+02:00;2.311202901082285;1.1131250059712678;189.299574196776;1.2735920070130542;0.0;317.70697935130056;0.0;7.493300913548333
149;2020-10-09T12:40:28+02:00;2.1835765022410323;5.942614500649882;275.51417036267156;1.3645342457330492;0.0;215.18646321523588;0.0;0.6831896225251849
150;2020-10-09T12:40:29+02:00;0.0;0.0;219.89143989299228;2.40279675812081;0.0;212.00720113888784;0.0;2.3101698766098484
151;2020-10-09T12:40:30+02:00;2.1248817062667813;1.1125557431195776;238.9714776647784;3.9181599248186334;0.0;269.2291738793629;0.0;1.3342342101613307
152;2020-10-09T12:40:31+02:00;1.5919223954228527;1.6345113315372155;380.68858652359114;2.071178387432404;0.0;410.6884525042224;0.0;1.0183711127945148
153;2020-10-09T12:40:32+02:00;2.861227885331335;4.288465844548757;335.3803258651484;1.0089936823386942;0.0;410.0034511908342;0.0;6.317542713248682
154;2020-10-09T12:40:33+02:00;0.9164910768776272;6.3706458582954095;942.5859772069837;1.952998723006488;0.0;255.59673939578602;0.0;0.9763129747804096
155;2020-10-09T12:40:34+02:00;2.146620328822636;1.0343985336971468;1168.4738978083126;2.0356010229682533;0.0;365.9020939290325;1.034828050640232;4.810654701689916
156;2020-10-09T12:40:35+02:00;1.8064254383462024;0.9176982365673836;622.6552176321053;5.299126920304709;0.0;216.3357996044643;0.0;0.9379633849570881
157;2020-10-09T12:40:36+02:00;1.6452122067937551;3.2907303299161335;924.088996120677;1.8932396742636013;0.0;269.9898307646611;0.0;0.9384009276832596
158;2020-10-09T12:40:37+02:00;1.9853683185352693;1.009523832446594;678.8588844082533;0.9377086021262576;0.0;192.93304949200527;0.0;6.485327452386287
159;2020-10-09T12:40:38+02:00;1.1544382787730592;6.862936122378521;1107.519407247;2.7011509649764562;0.0;279.7776683014286;0.0;1.3015178619913892
160;2020-10-09T12:40:39+02:00;2.3342142117965;1.1550283187239545;1128.0915984173705;1.8918630974960569;0.0;343.91212433325086;0.0;3.84203457351492
161;2020-10-09T12:40:40+02:00;2.223333985336813;1.054403159058537;1404.9162638177856;4.655788555049655;0.0;324.65769867323667;0.0;0.9460717297760246
162;2020-10-09T12:40:41+02:00;1.2009444798138411;0.7188653514018144;949.4461181118854;2.240016919073104;0.0;252.24344479191726;0.0;1.115999975521088
163;2020-10-09T12:40:42+02:00;2.349747507285706;3.705730323404024;695.8062144651245;0.7099714474716758;2.7601582204916366;181.0184847100652;0.0;4.270805515599088
164;2020-10-09T12:40:43+02:00;1.036635770041717;6.0822273781902565;858.1593726459523;1.9263232465884756;null;219.77438424462392;null;0.9630335792863138
165;2020-10-09T12:40:44+02:00;0.0;1.603883916894702;1295.3977275371262;2.807776320660429;0.0;329.48049166704567;0.0;5.64902171193761
166;2020-10-09T12:40:45+02:00;0.0;0.9969046855640172;1035.5173495837366;1.108293631604954;0.0;294.3055914727229;0.0;1.0735302097250592
167;2020-10-09T12:40:46+02:00;0.0;1.6361222111092213;1057.4954938105218;0.0;0.0;348.48265111531373;0.0;1.0089118901775331
168;2020-10-09T12:40:47+02:00;0.0;0.9404777253658774;925.5820324619424;0.0;1.073411247684873;188.178776880218;0.0;0.9686231790846136
169;2020-10-09T12:40:48+02:00;0.0;1.4835986509215224;1351.5172153637247;0.0;0.0;406.5433977732926;0.0;1.0925250033080738
170;2020-10-09T12:40:49+02:00;0.0;0.9760664626554808;1024.7602655304847;0.0;0.0;267.06154682844254;0.0;2.0532373593580497
171;2020-10-09T12:40:50+02:00;0.0;1.083188195602275;1181.3925914844556;1.0092935385109978;0.0;279.977989957225;0.0;1.0089800898441992
172;2020-10-09T12:40:51+02:00;0.0;0.9099635303331736;770.9134982331905;0.0;0.0;211.4762335769072;0.0;0.9242787611331268
173;2020-10-09T12:40:52+02:00;0.0;2.1844827033956764;1466.6681968944029;0.0;1.4040244444563466;401.2386925263373;0.0;1.0917884405840983
174;2020-10-09T12:40:53+02:00;0.0;0.9447545595632008;923.6150247350992;0.0;0.0;250.32150508906952;0.0;0.9243887608292096
175;2020-10-09T12:40:54+02:00;0.0;0.9313917790758482;997.7052742676407;0.0;0.0;251.35090378843998;0.0;2.0519094485685128
176;2020-10-09T12:40:55+02:00;0.0;1.0548775749131374;1081.9018466764282;2.1449593911497944;0.0;298.6312252709808;0.0;1.0276801789219794
177;2020-10-09T12:40:56+02:00;0.0;1.5500421481864457;728.6673919186766;0.0;0.0;186.7491861583266;null;0.8281436276853977
178;2020-10-09T12:40:57+02:00;0.0;1.3059776685909292;1081.7223639960343;0.0;1.3877028135835472;253.9193555873113;0.0;0.0
179;2020-10-09T12:40:58+02:00;0.0;1.1321770883833122;1422.8560559786606;0.0;0.0;434.5489441836805;0.0;2.0535193345591214
180;2020-10-09T12:40:59+02:00;0.0;0.8229303497043532;1208.9797289940598;0.0;0.0;289.6447655420228;0.0;1.0536305290555117
181;2020-10-09T12:41:00+02:00;0.0;0.8772448226646565;891.2704422796684;0.0;0.0;247.8885738577163;0.0;0.9309987689687794
