Time;Datetime;STA 2;STA 7;STA 3;STA 5;STA 8;STA 1;STA 4;STA 6
43;2020-09-16T11:25:41+02:00;0.0;0.001287598663765586;0.0011812231301042806;0.0004181463422739338;0.0011933181032799658;0.0;null;null
44;2020-09-16T11:25:42+02:00;0.0;0.009929032622951963;0.0;0.0;null;0.0;0.5702831305678046;2.0806979935275582
45;2020-09-16T11:25:43+02:00;0.0008768868958471129;0.0;0.0;0.0;0.0;0.0036289221207975696;1.1041131755920248;3.899450303399376
46;2020-09-16T11:25:44+02:00;null;0.0;0.0008063050343782943;0.0008225639956469577;0.0;0.0;1.9754690557714507;7.122940307385101
47;2020-09-16T11:25:45+02:00;0.0;null;0.0;0.0;null;0.0;null;7.149984570955546
48;2020-09-16T11:25:46+02:00;0.0;0.0003930822682000344;0.0;0.0006393685029542673;0.0006545953313465669;0.002115734684415695;0.7567298085667079;2.6109553205379514
49;2020-09-16T11:25:47+02:00;0.0;0.011240498647372364;0.0;0.0;0.002351131358524141;0.0;1.1340339305356364;4.407024771688082
50;2020-09-16T11:25:48+02:00;0.0;0.0;0.0;0.0;0.0;0.002757894444764648;1.7854931968430527;8.46253247582354
51;2020-09-16T11:25:49+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.4033516387920693;4.991021360014834
52;2020-09-16T11:25:50+02:00;0.0;0.0024745572958028627;0.0;0.0;0.0007354670475636794;0.0;0.8494843339559918;null
53;2020-09-16T11:25:51+02:00;0.0;0.0065275295323148465;0.0;0.0006004173710765378;null;0.0;null;3.2737733397434727
54;2020-09-16T11:25:52+02:00;0.0;0.0;0.0;0.0;0.0015885834256734075;0.0;1.3638948690975508;5.601241037554496
55;2020-09-16T11:25:53+02:00;0.0;0.0;0.0;0.0;0.0;0.0021337843628201057;1.4271017934265635;5.088206807369024
56;2020-09-16T11:25:54+02:00;0.0;0.0;0.0;0.0;0.0;0.0;0.8196510922549252;null
57;2020-09-16T11:25:55+02:00;0.0;null;0.0;0.0;null;0.0;null;3.310720065797897
58;2020-09-16T11:25:56+02:00;0.0;0.0016899840372296216;0.0;0.0008971628570628266;0.0004675333942319288;0.0;0.8850297236689747;3.1047310150752674
59;2020-09-16T11:25:57+02:00;0.0;0.009187019192306205;0.0;0.0;0.002214079044999866;0.0;1.0341338757481795;4.224671511311988
60;2020-09-16T11:25:58+02:00;0.0;0.0;0.0;0.0;0.010078119997599182;0.002892193838581007;1.1767268526947694;4.33038437358074
61;2020-09-16T11:25:59+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.0059073853707097;3.9817312175837785
