Time,Hour,STA 1,STA 2
519,1604083105,0.052190073,0.000006126
520,1604083106,0.05213533,0.000005694
521,1604083107,0.052169902,0.000005603
522,1604083108,0.052153458,0.000006046
523,1604083109,0.052168339,0.000006786
524,1604083110,0.052221359,0.000007631
525,1604083111,0.052177658,0.000005821
526,1604083112,0.049528605,0.000005666
527,1604083113,0.047402716,0.000005842
528,1604083114,0.0474028,0.000005685
529,1604083115,0.047380613,0.000006015
530,1604083116,0.04742979,0.000006355
531,1604083117,0.047423342,0.000008172
532,1604083118,0.047443428,0.000006053
533,1604083119,0.047428452,0.000006151
534,1604083120,0.047448762,0.000006414
535,1604083121,0.047451427,0.000006084
536,1604083122,0.044227853,0.000008345
537,1604083123,0.043100174,0.000007531
538,1604083124,0.043033935,0.000007435
539,1604083125,0.043063022,0.000008973
540,1604083126,0.043101563,0.000007521
541,1604083127,0.043039372,0.000009918
542,1604083128,0.043087945,0.000008408
543,1604083129,0.043018373,0.000006501
544,1604083130,0.043071054,0.00000427
545,1604083131,0.043130774,0.000006815
546,1604083132,0.039863276,0.000008603
547,1604083133,0.039129762,0.000002761
548,1604083134,0.039089861,0.000009498
549,1604083135,0.039111619,0.000008435
550,1604083136,0.039153554,0.000006873
551,1604083137,0.039100386,0.000006568
552,1604083138,0.039138538,0.000002754
553,1604083139,0.039178649,0.000007778
554,1604083140,0.039092816,0.000008424
555,1604083141,0.039119441,0.000007689
556,1604083142,0.036535329,0.000006742
557,1604083143,0.035535541,0.000006281
558,1604083144,0.03549999,0.000006518
559,1604083145,0.035525816,0.000009319
560,1604083146,0.035527523,0.00001049
561,1604083147,0.035551917,0.000007645
562,1604083148,0.035490776,0.000006249
563,1604083149,0.035574915,0.000006229
564,1604083150,0.0355954,0.00000674
565,1604083151,0.035520016,0.000009087
566,1604083152,0.032699931,0.000010302
567,1604083153,0.032273695,0.000006719
568,1604083154,0.032274585,0.000008729
569,1604083155,0.03230847,0.000009483
570,1604083156,0.032259722,0.000007234
571,1604083157,0.032259478,0.000005674
572,1604083158,0.03224771,0.000006057
573,1604083159,0.032306894,0.000006501
574,1604083160,0.032306694,0.000006162
575,1604083161,0.032297606,0.00000939
576,1604083162,0.029805638,0.000007233
577,1604083163,0.029368044,0.000007587
578,1604083164,0.02932609,0.000006686
579,1604083165,0.029293575,0.000008775
580,1604083166,0.029302886,0.000007109
581,1604083167,0.029348537,0.000006305
582,1604083168,0.02929681,0.000005665
583,1604083169,0.029283655,0.000008108
584,1604083170,0.029339704,0.000005794
585,1604083171,0.029333103,0.000007099
586,1604083172,0.026630359,0.000009075
587,1604083173,0.026666916,0.000005679
588,1604083174,0.026617501,0.000005699
589,1604083175,0.026635288,0.000005688
590,1604083176,0.026601699,0.000005767
591,1604083177,0.026636149,0.000006336
592,1604083178,0.026613487,0.000005743
593,1604083179,0.026598669,0.000005701
594,1604083180,0.026657268,0.000007034
595,1604083181,0.026649401,0.000008269
596,1604083182,0.024143923,0.000005653
597,1604083183,0.024223602,0.00000561
598,1604083184,0.024187089,0.000005571
599,1604083185,0.024175872,0.000005653
600,1604083186,0.024207717,0.000005574
601,1604083187,0.024194539,0.000005649
602,1604083188,0.024213358,0.000005649
603,1604083189,0.024149196,0.000005649
604,1604083190,0.024149196,0.000005649
605,1604083191,0.024149196,0.000005649
606,1604083192,0.024149196,0.000005649
607,1604083193,0.024149196,0.000005649
608,1604083194,0.024149196,0.000005649
609,1604083195,0.024149196,0.000005649
610,1604083196,0.024149196,0.000005649
611,1604083197,0.024149196,0.000005649
612,1604083198,0.024149196,0.000005649
613,1604083199,0.024149196,0.000005649
,,,0.000005649
,,,0.000005649
,,,0.000005649
,,,0.000005649
