sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x20"
"2020-06-23T02:40:29+02:00";0.012672000000000001;0;0;0;0;0
"2020-06-23T02:40:30+02:00";0.011904;0;0;0;0;0
"2020-06-23T02:40:31+02:00";0.006719999999999999;0;0;0;0;0
"2020-06-23T02:40:32+02:00";0.012864;0;0;0;0;0
"2020-06-23T02:40:33+02:00";0.013104;0;0;0;0;0
"2020-06-23T02:40:34+02:00";0.008256;0;0;0;0;0
"2020-06-23T02:40:35+02:00";0.004416000000000001;0;0;0;0;0
"2020-06-23T02:40:36+02:00";0.006719999999999999;0;0;0;0;0
"2020-06-23T02:40:37+02:00";0.014784;0;0;0;0;0
"2020-06-23T02:40:38+02:00";0.014128;0;0;0;0;0
"2020-06-23T02:40:39+02:00";0.012672000000000001;1.231424;0;0;0;0
"2020-06-23T02:40:40+02:00";0.011904;2.5582399999999996;0;0;0;0
"2020-06-23T02:40:41+02:00";0.007696;1.760416;0;0;0;0
"2020-06-23T02:40:42+02:00";0.012320000000000001;2.0986239999999996;0;0;0;0
"2020-06-23T02:40:43+02:00";0.012832000000000001;2.1159679999999996;0;0;0;0
"2020-06-23T02:40:44+02:00";0.008256;2.107296;0;0;0;0
"2020-06-23T02:40:45+02:00";0.004416000000000001;2.393472;0;0;0;0
"2020-06-23T02:40:46+02:00";0.006448000000000001;1.7344000000000002;0;0;0;0
"2020-06-23T02:40:47+02:00";0.014864;2.133312;0;0;0;0
"2020-06-23T02:40:48+02:00";0.0144;2.133312;0;0;0;0
"2020-06-23T02:40:49+02:00";0.012672000000000001;2.202688;0;0;0;0
"2020-06-23T02:40:50+02:00";0.009408;2.523552;0;0;0;0
"2020-06-23T02:40:51+02:00";0.009215999999999998;1.86448;0;0;0;0
"2020-06-23T02:40:52+02:00";0.012864;2.0726080000000002;0;0;0;0
"2020-06-23T02:40:53+02:00";0.01248;1.90784;0;0;0;0
"2020-06-23T02:40:54+02:00";0.008256;2.029248;0;0;0;0
"2020-06-23T02:40:55+02:00";0.004416000000000001;2.4281599999999997;0;0;0;0
"2020-06-23T02:40:56+02:00";0.000624;1.5175999999999998;0;0;0;0
"2020-06-23T02:40:57+02:00";0.0011040000000000002;2.168;0;0;0;0
"2020-06-23T02:40:58+02:00";0.0036160000000000003;2.185344;0;0;0;0
"2020-06-23T02:40:59+02:00";0.002832;2.21136;0;0;0;0
"2020-06-23T02:41:00+02:00";0.002352;2.488864;0;0;0;0
"2020-06-23T02:41:01+02:00";0.000624;1.968544;0;0;0;0
"2020-06-23T02:41:02+02:00";0.004472;2.046592;0;0;0;0
"2020-06-23T02:41:03+02:00";0.006984;2.2373760000000003;0;0;0;0
"2020-06-23T02:41:04+02:00";0.002352;1.942528;0;0;0;0
"2020-06-23T02:41:05+02:00";0.002352;2.150656;0;0;0;0
"2020-06-23T02:41:06+02:00";0.001248;1.8384639999999999;0;0;0;0
"2020-06-23T02:41:07+02:00";0.0011040000000000002;2.046592;0;0;0;0
"2020-06-23T02:41:08+02:00";0.006384;2.011904;0;0;0;0
"2020-06-23T02:41:09+02:00";0.002832;2.003232;0;0;0;0
"2020-06-23T02:41:10+02:00";0.002976;2.2373760000000003;0;0;0;0
"2020-06-23T02:41:11+02:00";0.001248;2.011904;0;0;0;0
"2020-06-23T02:41:12+02:00";0.000624;2.0899520000000003;0;0;0;0
"2020-06-23T02:41:13+02:00";0.003408;2.055264;0;0;0;0
"2020-06-23T02:41:14+02:00";0.0011040000000000002;2.0726080000000002;0;0;0;0
"2020-06-23T02:41:15+02:00";0.001728;2.636288;0;0;0;0
