sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x20"
"2020-06-23T01:32:05+02:00";0;0;0;0;0;0
"2020-06-23T01:32:06+02:00";0;0;0;0;0;0
"2020-06-23T01:32:07+02:00";0;0;0;0;0;0
"2020-06-23T01:32:08+02:00";0;0;0;0;0;0
"2020-06-23T01:32:09+02:00";0;0;0;0;0;0
"2020-06-23T01:32:10+02:00";0;0;0;0;0;0
"2020-06-23T01:32:11+02:00";0;0;0;0;0;0
"2020-06-23T01:32:12+02:00";0;0;0;0;0;0
"2020-06-23T01:32:13+02:00";0;0;0;0;0;0
"2020-06-23T01:32:14+02:00";0;0;0;0;0;0
"2020-06-23T01:32:15+02:00";0;0;0;0;0;0
"2020-06-23T01:32:16+02:00";0;0;0;0;0;0
"2020-06-23T01:32:17+02:00";0;0;0;0;0;0
"2020-06-23T01:32:18+02:00";0.003312;0;0;0;0;0
"2020-06-23T01:32:19+02:00";0.0037440000000000004;0;0;0;0;0
"2020-06-23T01:32:20+02:00";0.0037440000000000004;0;0;0;null;null
"2020-06-23T01:32:21+02:00";0.0037440000000000004;0;0;0;0;0
"2020-06-23T01:32:22+02:00";0.0037440000000000004;0;0;0;0;0
"2020-06-23T01:32:23+02:00";0.0018720000000000002;0;0;0;0;0
"2020-06-23T01:32:24+02:00";0.0037440000000000004;0;0;0;0;0
"2020-06-23T01:32:25+02:00";0.0056159999999999995;0;0;0;0;0
"2020-06-23T01:32:26+02:00";0.023559999999999998;0;0;0;0;0
"2020-06-23T01:32:27+02:00";0.009696;0;0;0;0;0
"2020-06-23T01:32:28+02:00";0.009936;0;0;0;0;0
"2020-06-23T01:32:29+02:00";0.020824000000000002;0;0;0;0;0
"2020-06-23T01:32:30+02:00";0.008736;0;0;0;0;0
"2020-06-23T01:32:31+02:00";0.010128;0;0;0;0;0
"2020-06-23T01:32:32+02:00";0.045928;0;0;0;0;null
"2020-06-23T01:32:33+02:00";0.032591999999999996;0;0;0;0;0
"2020-06-23T01:32:34+02:00";0.022704000000000002;0;0;0;0;0
"2020-06-23T01:32:35+02:00";0.01464;0;0;0;0;0
"2020-06-23T01:32:36+02:00";0.017376000000000003;0;0;0;0;0
"2020-06-23T01:32:37+02:00";0.035664;0;0;0;0;null
"2020-06-23T01:32:38+02:00";0.014736;0;0;0;null;0
"2020-06-23T01:32:39+02:00";0.012768;0;0;0;0;0
"2020-06-23T01:32:40+02:00";0.00984;0;0;0;0;null
"2020-06-23T01:32:41+02:00";0.011328;0;0;0;0;0
"2020-06-23T01:32:42+02:00";0.008848;0;0;0;0;null
"2020-06-23T01:32:43+02:00";0.004752;0;0;0;0;0
"2020-06-23T01:32:44+02:00";0.007296;0;0;0;0;null
