Time;Hour;STA 6;STA 5;STA 4;BE 2;QoS 2;BE 1
279;2020-11-23T18:50:22+01:00;0,00337838;0,003724531;0,006179317;1,022466218;null;null
280;2020-11-23T18:50:23+01:00;0,008042323;0,005847174;0,000992953;0,589187791;3,877560237;3,960426809
281;2020-11-23T18:50:24+01:00;0,007309045;0,0070752;0,008086527;1,38766961;6,099880759;6,449490814
282;2020-11-23T18:50:25+01:00;0,006036078;0,006259868;0,006140565;1,105837034;3,574717426;5,002367156
283;2020-11-23T18:50:26+01:00;0,005491116;0,006885851;0,005707532;1,04169808;1,776344441;7,199182615
284;2020-11-23T18:50:27+01:00;0;0,005306977;0,005409786;1,005141101;1,017969635;6,165546215
285;2020-11-23T18:50:28+01:00;0,009498978;0,005753458;0,005636783;1,021764861;1,623503841;8,938857398
286;2020-11-23T18:50:29+01:00;0,006220242;0,005225867;0,005365329;0,998959932;4,593779889;5,65721242
287;2020-11-23T18:50:30+01:00;0,005381439;0,00561806;0,005729611;1,019138775;4,631555148;5,167653418
288;2020-11-23T18:50:31+01:00;0,005566685;0,005088312;0,005064349;0,953606395;4,661908374;3,929386799
289;2020-11-23T18:50:32+01:00;0,005025377;0,005076037;0,009279636;1,001455356;4,725861042;5,073875922
290;2020-11-23T18:50:33+01:00;0;0,006354775;0,00091949;1,066100486;5,655801741;5,344444451
291;2020-11-23T18:50:34+01:00;0,005811367;0,004901133;0,009180344;0,969543569;5,283238758;4,805619029
292;2020-11-23T18:50:35+01:00;0,006070731;0,006338942;0,000892422;1,059168162;6,012365046;5,852839478
293;2020-11-23T18:50:36+01:00;0,005350912;0,005518981;0,008494585;1,012925065;5,376891993;5,550639578
294;2020-11-23T18:50:37+01:00;0,004535542;0,005078775;0,005139179;0,956256019;9,584947551;0,930088899
295;2020-11-23T18:50:38+01:00;0;0,00551179;0,005441436;0,998810833;10,6960912;1,050964434
296;2020-11-23T18:50:39+01:00;0,005533958;0,005990995;0,005945027;1,075401893;11,03017506;1,089766211
297;2020-11-23T18:50:40+01:00;0,015073529;0,005674319;0,005628821;1,027029849;8,240618188;1,032807141
298;2020-11-23T18:50:41+01:00;0,005524503;0,005437374;0,005487852;0,989634855;8,242368288;0,986026295
299;2020-11-23T18:50:42+01:00;0,004034191;0,003894058;0,006473246;0,974837917;7,850657659;0,952385367
300;2020-11-23T18:50:43+01:00;0;0,007132062;0,001244191;0,870686776;5,081323613;0,818176807
301;2020-11-23T18:50:44+01:00;0,00570936;0,006781841;0,006478075;1,310845139;8,780659385;1,373142349
302;2020-11-23T18:50:45+01:00;0,005570373;0,005441218;0,005478789;1,076840755;6,979674005;1,085548594
303;2020-11-23T18:50:46+01:00;0,005763497;0,006115226;0,005861316;1,217623548;7,900445983;1,251168215
304;2020-11-23T18:50:47+01:00;0,005014867;0,004807642;0,009145387;1,057082091;6,605076516;1,030872213
305;2020-11-23T18:50:48+01:00;0,005952504;0,006271415;0,000866916;1,149004678;8,20406971;1,176066643
306;2020-11-23T18:50:49+01:00;0,005366852;0,005235104;0,005440091;1,082766452;6,802662593;1,05879135
307;2020-11-23T18:50:50+01:00;0,005698217;0,005845137;0,005633064;1,157123821;6,812611346;1,204070624
308;2020-11-23T18:50:51+01:00;0,00545139;0,005348984;0,005332602;1,058896614;5,87060375;1,051150188
309;2020-11-23T18:50:52+01:00;0,005132897;0,004987742;0,009536927;1,111432617;6,641166361;1,086900973
310;2020-11-23T18:50:53+01:00;0,005699876;0,005582649;0,000796756;0,986635861;5,636880299;1,006144629
311;2020-11-23T18:50:54+01:00;0,005350578;0,005517073;0,010116785;1,049054454;6,885195224;1,404014711
312;2020-11-23T18:50:55+01:00;0,006025475;0,006152415;0,000877179;1,046749923;6,953469108;1,302790195
313;2020-11-23T18:50:56+01:00;0,005555474;0,005834524;0,005710439;1,054078863;7,189572669;1,326297289
314;2020-11-23T18:50:57+01:00;0,005358274;0,005231056;0,005223815;0,9576213;6,414108208;1,153415754
315;2020-11-23T18:50:58+01:00;0,005543288;0,005507543;0,005576827;1,026528772;5,917785673;1,225412925
316;2020-11-23T18:50:59+01:00;0,005529863;0,005566733;0,005569473;1,030439888;6,544759552;1,236955977
317;2020-11-23T18:51:00+01:00;0,005293992;0,005144175;0,005153506;0,94009474;5,848388622;1,149566414
318;2020-11-23T18:51:01+01:00;0,005728613;0,005661282;0,00573918;1,02968981;6,33522569;1,23606693
319;2020-11-23T18:51:02+01:00;0,003942325;0,003998225;0,007394101;1,004912104;7,210384024;1,2112731
320;2020-11-23T18:51:03+01:00;0,007223759;0,008063239;0,001199458;1,063470816;6,181864587;1,32485618
321;2020-11-23T18:51:04+01:00;0,005664761;0,005805924;0,005588113;0,974120127;6,509614215;1,389410295
322;2020-11-23T18:51:05+01:00;0,004890593;0,006039943;0,00596547;1,092828069;6,264495084;1,465947398
323;2020-11-23T18:51:06+01:00;0,005532389;0,005518164;0,005505675;1,013697735;6,229274037;1,352077498
324;2020-11-23T18:51:07+01:00;0,004444996;0,00434755;0,008192011;0,923495688;5,522386338;1,228707699
325;2020-11-23T18:51:08+01:00;0,001022362;0,007474239;0,00104252;1,155603886;6,816706975;1,548836734
326;2020-11-23T18:51:09+01:00;0,00553609;0,005518931;0,005504244;1,013484492;5,37438265;1,344727153
327;2020-11-23T18:51:10+01:00;0,005495461;0,005502222;0,005504744;1,003275271;5,914825943;1,344810265
328;2020-11-23T18:51:11+01:00;0,005486729;0,005486418;0,005469514;0,991956944;5,98829474;1,313195451
329;2020-11-23T18:51:12+01:00;0,004679265;0,003962759;0,007485953;0,961688214;6,061719857;1,232677212
330;2020-11-23T18:51:13+01:00;0,007334242;0,009039229;0,001249209;1,142953992;6,983048876;1,770873689
331;2020-11-23T18:51:14+01:00;0,00527978;0,005079191;0,005134897;0,940544326;5,38151036;1,360573071
332;2020-11-23T18:51:15+01:00;0,005728354;0,006032642;0,005815909;1,052987269;7,133963983;1,601707094
333;2020-11-23T18:51:16+01:00;0,005413474;0,005406311;0,005489504;1,021457072;5,0754413;1,472965165
334;2020-11-23T18:51:17+01:00;0,004768493;0,004558789;0,008743525;0,944541362;5,358266425;1,336091138
335;2020-11-23T18:51:18+01:00;0,006599791;0,007084264;0,000967951;1,127958285;7,032007561;1,749311358
336;2020-11-23T18:51:19+01:00;0,005330029;0,005278642;0,004776872;0,863295449;6,273667905;1,417204058
337;2020-11-23T18:51:20+01:00;0,005428867;0,005503415;0,006009756;1,131903651;6,252458285;1,468847071
338;2020-11-23T18:51:21+01:00;0,005584328;0,00532026;0,0054596;1,003839555;5,690564364;1,436082148
339;2020-11-23T18:51:22+01:00;0,004067527;0,003996524;0,00755538;0,994980145;6,256675148;1,425033107
340;2020-11-23T18:51:23+01:00;0,006647619;0,00662366;0,001001966;0,91771579;5,920281443;1,395868358
341;2020-11-23T18:51:24+01:00;0,005234417;0,007648922;0,006987781;1,211079163;9,20445091;2,154299519
342;2020-11-23T18:51:25+01:00;0,005398861;0,004816756;0,005102309;0,940847395;4,264593592;1,377253426
343;2020-11-23T18:51:26+01:00;0,005354592;0,005677634;0,005450224;0,999317527;2,286584428;1,739053694
344;2020-11-23T18:51:27+01:00;0,005042822;0,005279963;0,009538567;1,021992354;1,684303438;1,695133131
345;2020-11-23T18:51:28+01:00;0,006432537;0,006539556;0,000933976;1,099522547;2,27673149;1,761938274
346;2020-11-23T18:51:29+01:00;0,005079211;0,004834329;0,004915531;0,938656223;5,344401825;1,473154242
347;2020-11-23T18:51:30+01:00;0,005776149;0,005980956;0,005962875;1,055427028;5,655921315;1,639872318
348;2020-11-23T18:51:31+01:00;0,004629782;0,005527889;0,005409416;0,999508656;6,800705974;1,724822916
349;2020-11-23T18:51:32+01:00;0,004945348;0,004690407;0,00822347;0,969139765;5,625598183;1,459118003
350;2020-11-23T18:51:33+01:00;0,006358458;0,006577641;0,000952971;1,052644994;9,809776234;1,088993674
351;2020-11-23T18:51:34+01:00;0,005402078;0,005212599;0,005225323;0,97935703;8,718037449;0,990495486
352;2020-11-23T18:51:35+01:00;0,00543966;0,005727804;0,005569879;1,00972583;8,827188868;1,0225643
353;2020-11-23T18:51:36+01:00;0,005529799;0,005223531;0,005168206;1,018477759;7,858460222;1,033126815
354;2020-11-23T18:51:37+01:00;0,005242494;0,005339703;0,005453261;1,001944977;8,143764151;0,977112043
355;2020-11-23T18:51:38+01:00;0,000762065;0,006143057;0,005477829;0,957187313;8,018363969;1,101611683
356;2020-11-23T18:51:39+01:00;0,010322023;0,004935035;0,005455284;1,007369119;6,820028865;0,883675871
357;2020-11-23T18:51:40+01:00;0,000901314;0,006692812;0,006557951;1,1889453;8,197218537;1,219526256
358;2020-11-23T18:51:41+01:00;0,01012786;0,005449873;0,004642329;0,977416928;6,514162591;0,992806844
359;2020-11-23T18:51:42+01:00;0,004095483;0,003998649;0,007038343;0,987470975;6,426362807;0,973154798
360;2020-11-23T18:51:43+01:00;0,007986211;0,006146926;0;0,826004563;4,683324871;0,716210804
361;2020-11-23T18:51:44+01:00;0,00521887;0,007379655;0,006936502;1,384461388;8,827828919;1,494228925
362;2020-11-23T18:51:45+01:00;0,005607529;0,005942158;0,0056456;1,143374234;7,427898237;1,20465598
363;2020-11-23T18:51:46+01:00;0,005473453;0,005293551;0,005476968;1,087393437;6,313671793;1,058483882
364;2020-11-23T18:51:47+01:00;0,005081911;0,004927793;0,009914441;1,068251294;6,462122979;1,063445518
365;2020-11-23T18:51:48+01:00;0,006068205;0,006613249;0;1,161178883;7,997459957;1,238990832
366;2020-11-23T18:51:49+01:00;0,005487622;0,005371197;0,005513432;1,128243019;6,488239123;1,10154926
367;2020-11-23T18:51:50+01:00;0,005475682;0,005368393;0,005462873;1,093690452;6,248742175;1,070335372
368;2020-11-23T18:51:51+01:00;0,005490427;0,005690871;0,005515236;1,136929605;6,967983223;1,171889562
369;2020-11-23T18:51:52+01:00;0,005032879;0,004742784;0,009705704;1,023599343;5,850751814;0,995714867
370;2020-11-23T18:51:53+01:00;0,005665523;0,005513321;0;0,927656003;4,93069931;1,128484848
371;2020-11-23T18:51:54+01:00;0,005763298;0,006285951;0,006304745;1,165576591;7,946280771;1,263344218
372;2020-11-23T18:51:55+01:00;0,00561558;0,005503633;0,005607791;1,033668789;6,639303458;1,257760912
373;2020-11-23T18:51:56+01:00;0,005511087;0,005893686;0,005739452;1,031417095;6,690010448;1,388454436
374;2020-11-23T18:51:57+01:00;0,004948086;0,00465558;0,009389694;0,958266994;6,120848659;1,152825244
375;2020-11-23T18:51:58+01:00;0,005412886;0,006667634;0;1,049783774;6,93607235;1,329603335
376;2020-11-23T18:51:59+01:00;0,00529879;0,005095597;0,005293365;1,010063354;6,942580549;1,157635485
377;2020-11-23T18:52:00+01:00;0,004539996;0,004345972;0,008807331;0,952627325;6,213013261;1,137578621
378;2020-11-23T18:52:01+01:00;0,007102485;0,007411418;0;1,107180233;7,207946104;1,3299236
379;2020-11-23T18:52:02+01:00;0,003522732;0,00417448;0,008096384;0,989154666;6,658741239;1,242414242
380;2020-11-23T18:52:03+01:00;0,007490587;0,006515437;0;0,896185372;4,984365321;1,049113247
381;2020-11-23T18:52:04+01:00;0,005257958;0,007316448;0,006324264;1,146655735;8,411154239;1,706797281
382;2020-11-23T18:52:05+01:00;0,005503041;0,00558975;0,005575121;1,036613117;6,765509218;1,390540193
383;2020-11-23T18:52:06+01:00;0,005096129;0,004862907;0,005005932;0,952247684;5,764328401;1,235149621
384;2020-11-23T18:52:07+01:00;0,005111922;0,004949108;0,009762387;0,973733338;6,908263512;1,316836482
385;2020-11-23T18:52:08+01:00;0,006617651;0,007236287;0;1,164866879;7,410294823;1,549798781
386;2020-11-23T18:52:09+01:00;0,005372736;0,005191409;0,005290061;0,9691063;5,998472992;1,252166296
387;2020-11-23T18:52:10+01:00;0,005133758;0,004977332;0,004983691;0,960565516;6,527872701;1,27866361
388;2020-11-23T18:52:11+01:00;0,005502225;0,005567777;0,005557867;1,014825256;6,98038029;1,366715865
389;2020-11-23T18:52:12+01:00;0,005297266;0,005315809;0,010576883;1,002807553;6,944037272;1,352551737
390;2020-11-23T18:52:13+01:00;0,006091302;0,006222329;0;1,0687088;5,833116938;1,414124679
391;2020-11-23T18:52:14+01:00;0,005612622;0,005888277;0,005628745;1,012119632;7,751237615;1,657851759
392;2020-11-23T18:52:15+01:00;0,005281128;0,004865594;0,005169384;0,952356208;6,252629685;1,341900617
393;2020-11-23T18:52:16+01:00;0,005811811;0,006408646;0,006100656;1,136119201;7,880322671;1,703459419
394;2020-11-23T18:52:17+01:00;0,004912678;0,004562865;0,009450123;0,938877592;5,821587569;1,325726359
395;2020-11-23T18:52:18+01:00;0,006230889;0,006927776;0;1,106538812;7,040474013;1,717080605
396;2020-11-23T18:52:19+01:00;0,003982992;0,004867051;0,008899685;0,802187215;6,173269269;1,412426019
397;2020-11-23T18:52:20+01:00;0,006753885;0,006034885;0;1,2284142;6,146626085;1,410359582
398;2020-11-23T18:52:21+01:00;0,005051952;0,005029589;0,009329929;0,984513402;6,752963397;1,516088683
399;2020-11-23T18:52:22+01:00;0,003749096;0,003737317;0,004345671;0,999218628;5,858446663;1,3845796
400;2020-11-23T18:52:23+01:00;0,007305226;0,00606301;0;0,625603437;4,099640471;0,928803004
401;2020-11-23T18:52:24+01:00;0,006477153;0,005944612;0,006616135;1,180836741;5,775356692;1,542539574
402;2020-11-23T18:52:25+01:00;0,006325723;0,006922516;0,006971488;1,362384286;8,011257801;2,618696753
403;2020-11-23T18:52:26+01:00;0,00526175;0,006127902;0,00519553;0,943173162;2,151645314;1,767859228
404;2020-11-23T18:52:27+01:00;0,000789853;0,005331139;0,005511197;0,985462072;1,853813092;1,518517813
405;2020-11-23T18:52:28+01:00;0,005010759;0,004761966;0,005131387;0,955488034;1,419743023;1,445740511
406;2020-11-23T18:52:29+01:00;0,005638252;0,008174581;0,006809457;1,253755388;9,317049416;2,4466611
407;2020-11-23T18:52:30+01:00;0,004993797;0,004673801;0,008836092;0,930796091;6,17481422;1,466587179
408;2020-11-23T18:52:31+01:00;0,005930922;0,0060682;0,000863427;1,040383487;6,825110438;1,70709863
409;2020-11-23T18:52:32+01:00;0,004716871;0,004628388;0,009276562;0,988746269;6,08075258;1,540690926
410;2020-11-23T18:52:33+01:00;0,006286788;0,006143973;0;0,980833335;6,221259192;1,698220262
411;2020-11-23T18:52:34+01:00;0,005910485;0,006498702;0,005894861;1,08791555;7,386668196;2,138712949
412;2020-11-23T18:52:35+01:00;0,005469068;0,005541702;0,005542834;1,019203823;6,811521217;1,810824633
413;2020-11-23T18:52:36+01:00;0,004739902;0,005100218;0,005351037;0,983608813;6,126922994;1,667184317
414;2020-11-23T18:52:37+01:00;0,004131165;0,004700975;0,008836999;0,941689812;5,723835187;1,640533457
415;2020-11-23T18:52:38+01:00;0,006414973;0,007366167;0,000774294;0,920166869;6,227888277;2,17683182
416;2020-11-23T18:52:39+01:00;0,004306897;0,004613336;0,005934311;1,06380744;4,338458496;1,494262775
417;2020-11-23T18:52:40+01:00;0,008930395;0,006869418;0,006527195;1,214611897;7,513726227;2,242347443
418;2020-11-23T18:52:41+01:00;0,005273315;0,005044411;0,005199204;0,947251389;5,28126382;1,610382846
419;2020-11-23T18:52:42+01:00;0,003726097;0,003727619;0,007343411;1,015741321;6,440786068;1,831313325
420;2020-11-23T18:52:43+01:00;0,007396051;0,006166453;0,005553884;0,777328058;4,218992859;1,308960073
421;2020-11-23T18:52:44+01:00;0,007461874;0,009855729;0,001281868;1,67065995;11,06321517;3,248750332
422;2020-11-23T18:52:45+01:00;0,005071799;0,005040422;0,00492372;0,988445241;5,481769989;1,777943273
423;2020-11-23T18:52:46+01:00;0,005935284;0,006244223;0,006367985;1,297590389;6,618692135;2,257963639
424;2020-11-23T18:52:47+01:00;0,004936233;0,004675461;0,008747845;1,041776962;5,503725896;1,821986842
425;2020-11-23T18:52:48+01:00;0,006085393;0,006487906;0,000898169;1,139772204;6,707994064;2,070618188
426;2020-11-23T18:52:49+01:00;0,005024724;0,004604677;0,004885556;1,065599885;5,418296054;1,774330665
427;2020-11-23T18:52:50+01:00;0,006258122;0,007053983;0,006605674;1,23319433;7,449777171;2,336360469
428;2020-11-23T18:52:51+01:00;0,005431456;0,005237659;0,005345047;1,076991594;5,625073782;1,873785321
429;2020-11-23T18:52:52+01:00;0,004882113;0,004521819;0,008814485;1,041828802;5,530794362;1,802142175
430;2020-11-23T18:52:53+01:00;0,006502528;0,00682859;0,000967254;1,155610385;6,11259428;2,051475275
431;2020-11-23T18:52:54+01:00;0,004942909;0,004888746;0,008932444;0,950262836;6,52374879;1,447165193
432;2020-11-23T18:52:55+01:00;0,005863668;0,006125999;0,000854018;1,024076742;6,405182143;1,313510127
433;2020-11-23T18:52:56+01:00;0,005263793;0,005193308;0,005192415;0,945205882;6,287697782;1,489445864
434;2020-11-23T18:52:57+01:00;0,005390089;0,005623319;0,010151913;1,079087667;5,498321662;4,830994837
435;2020-11-23T18:52:58+01:00;0,006231842;0,006333639;0,000904508;1,074526623;6,391307862;2,305226132
436;2020-11-23T18:52:59+01:00;0,005219449;0,005050498;0,005046473;0,954744367;5,803249203;2,035816651
437;2020-11-23T18:53:00+01:00;0,005624604;0,00548594;0,005529824;0,972289903;5,602285805;2,063161088
438;2020-11-23T18:53:01+01:00;0,005497136;0,005601123;0,005627512;1,046676254;6,809570651;2,229205281
439;2020-11-23T18:53:02+01:00;0,004063789;0,00408419;0,008209599;0,998578979;5,905740917;2,144956426
440;2020-11-23T18:53:03+01:00;0,007410231;0,006526234;0;0,90156619;5,187442775;1,963776986
441;2020-11-23T18:53:04+01:00;0,006098445;0,007201791;0,006522911;1,149881181;7,343425586;3,012315547
442;2020-11-23T18:53:05+01:00;0,005668754;0,005661602;0,005694475;1,053842479;6,226148862;2,444958308
443;2020-11-23T18:53:06+01:00;0,005485229;0,005530872;0,005500581;1,01292289;5,915460561;2,402874264
444;2020-11-23T18:53:07+01:00;0,004674922;0,004381306;0,008161139;0,909092975;5,362494581;2,133504219
445;2020-11-23T18:53:08+01:00;0,006516704;0,006787383;0,00098791;1,113202355;6,419959105;2,573463567
446;2020-11-23T18:53:09+01:00;0,005491933;0,00547548;0,005580459;0,998706705;5,696949751;2,288364533
447;2020-11-23T18:53:10+01:00;0,005536925;0,005539142;0,005451847;1,019008464;5,794547302;2,463399086
448;2020-11-23T18:53:11+01:00;0,005467646;0,005528004;0,005530567;1,009393919;5,996139054;2,387923061
449;2020-11-23T18:53:12+01:00;0,004737259;0,004703858;0,00856623;0,969239692;5,770908869;2,3418932
450;2020-11-23T18:53:13+01:00;0,006628479;0,006783569;0,000974828;1,077521189;6,382227552;2,76109685
451;2020-11-23T18:53:14+01:00;0,0052996;0,005080118;0,005161387;0,968788746;5,762696493;2,443215296
452;2020-11-23T18:53:15+01:00;0,004984692;0,006219635;0,006131569;1,100866082;6,600494634;2,897917453
453;2020-11-23T18:53:16+01:00;0,005379748;0,005164396;0,005170888;0,938898599;5,554713155;2,431552793
454;2020-11-23T18:53:17+01:00;0,005540686;0,00554248;0,00542816;1,015301618;5,966754017;2,697971957
455;2020-11-23T18:53:18+01:00;0,000776278;0,005481545;0,005640893;1,037608734;6,518777747;2,627914131
456;2020-11-23T18:53:19+01:00;0,005216662;0,005437632;0,004821825;0,859653602;6,39059723;2,653746682
457;2020-11-23T18:53:20+01:00;0,005103325;0,005598613;0,006565243;1,225110328;5,824534315;2,547275995
458;2020-11-23T18:53:21+01:00;0,005428311;0,005515186;0,005426032;0,990167121;6,010595443;2,557098915
459;2020-11-23T18:53:22+01:00;0,003984016;0,003442399;0,006888924;0,986529216;5,953504454;2,58698672
460;2020-11-23T18:53:23+01:00;0,01037345;0,008537619;0;0,770401923;3,824354188;1,915674329
461;2020-11-23T18:53:24+01:00;0,006160955;0,007303476;0,006867369;1,232620458;7,186822378;3,879608609
462;2020-11-23T18:53:25+01:00;0,005562211;0,005302859;0,004918768;0,902440652;3,619991488;2,735573388
463;2020-11-23T18:53:26+01:00;0,005269277;0,005465039;0,006011094;1,128885167;1,699463712;2,891899528
464;2020-11-23T18:53:27+01:00;0,000749655;0,00524769;0,009507503;0,996860602;1,593564982;2,836674121
465;2020-11-23T18:53:28+01:00;0,005245208;0,006325113;0,00090046;1,06168939;1,94086345;3,186472684
466;2020-11-23T18:53:29+01:00;0,005073224;0,004713822;0,004857966;0,919950693;5,780498513;2,561858543
467;2020-11-23T18:53:30+01:00;0,00497728;0,00578076;0,006127738;1,084302057;6,397236285;2,819813949
468;2020-11-23T18:53:31+01:00;0,005634905;0,006112193;0,005531667;1,017606648;6,872519388;3,311281069
469;2020-11-23T18:53:32+01:00;0,005528359;0,004714099;0,008887934;0,952360635;5,905672926;2,667730136
470;2020-11-23T18:53:33+01:00;0,006301152;0,006609371;0,000928331;1,110524495;9,018189699;1,110706746
471;2020-11-23T18:53:34+01:00;0,004790312;0,005781535;0,005746542;1,035365961;8,120200344;1,040841768
472;2020-11-23T18:53:35+01:00;0,00477833;0,005459268;0,00546339;0,999867241;8,09023655;1,00244901
473;2020-11-23T18:53:36+01:00;0,005415712;0,00492585;0,005383497;0,996456865;7,488767478;0,901105097
474;2020-11-23T18:53:37+01:00;0,005175838;0,005167105;0,005033879;0,933381188;9,140681157;0,976361871
475;2020-11-23T18:53:38+01:00;0,005982056;0,006820339;0,006341454;1,15392824;9,426041637;1,234231324
476;2020-11-23T18:53:39+01:00;0,005189445;0,004929347;0,005086728;0,933319898;7,941015497;0,895079359
477;2020-11-23T18:53:40+01:00;0,005661015;0,005764376;0,005780397;1,041565824;8,184427555;1,039784526
478;2020-11-23T18:53:41+01:00;0,00542835;0,005360506;0,005308546;1,017674452;7,50498621;1,023885586
479;2020-11-23T18:53:42+01:00;0,003914211;0,003870465;0,007722155;0,988555143;6,943645329;0,989391266
480;2020-11-23T18:53:43+01:00;0,006406978;0,005831205;0;0,789569095;4,293635187;0,720354454
481;2020-11-23T18:53:44+01:00;0,005448499;0,00650242;0,007861968;1,448798603;9,132142128;1,246116933
482;2020-11-23T18:53:45+01:00;0,005327036;0,006660559;0,009460189;1,148046953;9,343255847;1,464910253
483;2020-11-23T18:53:46+01:00;0,005539287;0,005425583;0,000809884;1,110036231;6,521235252;1,05892812
484;2020-11-23T18:53:47+01:00;0,005142008;0,005242687;0,009519622;1,13388341;7,034831836;1,161468005
485;2020-11-23T18:53:48+01:00;0,006191725;0,006000939;0,000885354;1,06622934;6,035199216;1,000733882
486;2020-11-23T18:53:49+01:00;0,005591607;0,005690667;0,005716037;1,16980351;7,090249537;1,178247293
487;2020-11-23T18:53:50+01:00;0,005361438;0,005171855;0,005364506;1,110788638;6,512258218;1,087393364
488;2020-11-23T18:53:51+01:00;0,00574268;0,006219214;0,005729709;1,134066306;7,888367293;1,233648171
489;2020-11-23T18:53:52+01:00;0,004901926;0,00463114;0,008944692;1,039925323;6,677199372;1,016763463
490;2020-11-23T18:53:53+01:00;0,005460948;0,005866902;0,000928219;1,115026374;6,1177016;1,211480293
491;2020-11-23T18:53:54+01:00;0,005130359;0,005661434;0,005057337;0,901154114;6,684669524;1,12310938
492;2020-11-23T18:53:55+01:00;0,005713594;0,005545568;0,00565521;1,026926895;7,206053106;1,0626289
493;2020-11-23T18:53:56+01:00;0,005028801;0,005041365;0,009360212;1,030810632;6,414454581;1,444998638
494;2020-11-23T18:53:57+01:00;0,006030671;0,006337203;0,000862531;1,048393462;6,978152121;1,333187029
495;2020-11-23T18:53:58+01:00;0,005434167;0,005498842;0,005646496;1,000004684;6,994073388;1,193704864
496;2020-11-23T18:53:59+01:00;0,005880218;0,006028198;0,005867309;1,089842665;8,220955625;1,343815991
497;2020-11-23T18:54:00+01:00;0,005505636;0,005506107;0,005504003;1,012081169;6,890340905;1,218228544
498;2020-11-23T18:54:01+01:00;0,005173742;0,004888768;0,005121748;0,931274441;6,240569618;1,095316918
499;2020-11-23T18:54:02+01:00;0,00413628;0,003634262;0,007123852;0,976288349;6,04200071;1,178953916
500;2020-11-23T18:54:03+01:00;0,006587729;0,006014337;0,005495079;0,732326247;4,930011937;0,932706021
501;2020-11-23T18:54:04+01:00;0,007409416;0,009174603;0;1,526645482;9,302440294;1,968339622
502;2020-11-23T18:54:05+01:00;0,005663368;0,006445274;0,005663659;1,054434182;8,645219724;1,585877628
503;2020-11-23T18:54:06+01:00;0,005192605;0,004966089;0,005127521;0,965600093;6,548084606;1,24263861
504;2020-11-23T18:54:07+01:00;0,005122869;0,005025727;0,009459227;0,985644398;6,402957159;1,298793244
505;2020-11-23T18:54:08+01:00;0,00579151;0,005824047;0,000829906;0,986316104;6,840020381;1,307011385
506;2020-11-23T18:54:09+01:00;0,005679808;0,005627237;0,005764978;1,038906305;6,772689615;1,326907809
507;2020-11-23T18:54:10+01:00;0,000677029;0,00478813;0,00865753;1,00646825;7,290093802;1,4030842
508;2020-11-23T18:54:11+01:00;0,006832723;0,007040584;0,001002141;1,075292039;7,101249102;1,427416235
509;2020-11-23T18:54:12+01:00;0,004443951;0,004439962;0,008120486;0,96612409;6,336994484;1,308316312
510;2020-11-23T18:54:13+01:00;0,007080822;0,006791334;0,001056538;1,056554775;6,519687002;1,427950343
511;2020-11-23T18:54:14+01:00;0,005349483;0,005436473;0,005188547;0,942442089;7,295310792;1,48796906
512;2020-11-23T18:54:15+01:00;0,00557258;0,005466273;0,005576094;1,019694073;5,587915604;1,386041869
513;2020-11-23T18:54:16+01:00;0,005581564;0,005756361;0,00559862;1,060283025;7,990387119;1,632120958
514;2020-11-23T18:54:17+01:00;0,004658361;0,004661664;0,008766013;0,997152786;6,742943378;1,400751247
515;2020-11-23T18:54:18+01:00;0,007105211;0,007598727;0,001042086;1,142884787;8,558357166;1,800361982
516;2020-11-23T18:54:19+01:00;0,005562;0,005507724;0,004511984;0,816178651;6,01824132;1,476193307
517;2020-11-23T18:54:20+01:00;0,004808652;0,004575819;0,00574531;1,063170185;5,728904895;1,305125757
518;2020-11-23T18:54:21+01:00;0,006285596;0,006928419;0,006672951;1,059614363;8,122416723;1,728346161
519;2020-11-23T18:54:22+01:00;0,003979221;0,003820882;0,007782169;1,047073827;6,219581974;1,356629213
520;2020-11-23T18:54:23+01:00;0,007245581;0,006425676;0,005862152;0,92395056;6,186887276;1,418237255
521;2020-11-23T18:54:24+01:00;0,006426118;0,007431108;0,000967683;1,152765366;7,808224415;2,034229246
522;2020-11-23T18:54:25+01:00;0,005266656;0,00488872;0,004392169;0,852980168;4,293563743;1,503765648
523;2020-11-23T18:54:26+01:00;0,00568831;0,006216843;0,007235511;1,239814883;2,542455744;1,759012325
524;2020-11-23T18:54:27+01:00;0,004972873;0,004926901;0,009115277;0,998019048;1,307492535;1,606732347
525;2020-11-23T18:54:28+01:00;0,006092318;0,006036182;0,000867807;0,995759764;1,650822288;1,600027584
526;2020-11-23T18:54:29+01:00;0,004697883;0,005722945;0,005709674;1,036793667;6,667745493;1,678663636
527;2020-11-23T18:54:30+01:00;0,005289094;0,005034008;0,0050987;1,007413105;5,694494093;1,583566681
528;2020-11-23T18:54:31+01:00;0,006020335;0,006313658;0,00621898;1,073596287;7,43727406;1,766696668
529;2020-11-23T18:54:32+01:00;0,004979021;0,004824705;0,008959288;0,957449437;6,157049679;1,541185575
530;2020-11-23T18:54:33+01:00;0,005625072;0,005589298;0,000806159;0,988512886;6,534629314;1,03874766
531;2020-11-23T18:54:34+01:00;0,00590381;0,006348641;0,006201915;1,100599594;11,25404389;1,126244572
532;2020-11-23T18:54:35+01:00;0,005250352;0,005144155;0,005509529;0,976953284;7,223904168;0,93658975
533;2020-11-23T18:54:36+01:00;0,004656096;0,005343442;0,005333136;1,017222865;8,628215224;0,954567095
