Time;Hour;0x00;0x01;0x02;0x03;QoS 1;BE 3;BE 4
157;2020-11-23T18:48:20+01:00;0.005791999999999999;0;0;0;null;null;null
158;2020-11-23T18:48:21+01:00;0.006416000000000001;0;0;0;null;null;null
159;2020-11-23T18:48:22+01:00;0.011583999999999999;0;0;0;null;null;null
160;2020-11-23T18:48:23+01:00;0;0;0;0;null;null;null
161;2020-11-23T18:48:24+01:00;0.006416000000000001;0;0;0;null;null;null
162;2020-11-23T18:48:25+01:00;0.005791999999999999;0;0;0;null;null;null
163;2020-11-23T18:48:26+01:00;0.005791999999999999;0;0;0;null;null;null
164;2020-11-23T18:48:27+01:00;0.005791999999999999;0;0;0;null;null;null
165;2020-11-23T18:48:28+01:00;0.005791999999999999;0;0;0;null;null;null
166;2020-11-23T18:48:29+01:00;0.005791999999999999;0;0;0;null;null;null
167;2020-11-23T18:48:30+01:00;0.006416000000000001;0;0;0;null;null;null
168;2020-11-23T18:48:31+01:00;0.005791999999999999;0;0;0;null;null;null
169;2020-11-23T18:48:32+01:00;0.005791999999999999;0;0;0;null;null;null
170;2020-11-23T18:48:33+01:00;0.005791999999999999;0;0;0;null;null;null
171;2020-11-23T18:48:34+01:00;0.005791999999999999;0;0;0;null;null;null
172;2020-11-23T18:48:35+01:00;0.005791999999999999;0;0;0;null;null;null
173;2020-11-23T18:48:36+01:00;0.005791999999999999;0;0;0;null;null;null
174;2020-11-23T18:48:37+01:00;0.005791999999999999;0;0;0;null;null;null
175;2020-11-23T18:48:38+01:00;0.005791999999999999;0;0;0;null;null;null
176;2020-11-23T18:48:39+01:00;0.005791999999999999;0;0;0;null;null;null
177;2020-11-23T18:48:40+01:00;0.005791999999999999;0;0;0;null;null;null
178;2020-11-23T18:48:41+01:00;0.005791999999999999;0;0;0;null;null;null
179;2020-11-23T18:48:42+01:00;0.011583999999999999;0;0;0;null;null;null
180;2020-11-23T18:48:43+01:00;0;0;0;0;null;null;null
181;2020-11-23T18:48:44+01:00;0.005791999999999999;0;0;0;null;null;null
182;2020-11-23T18:48:45+01:00;0.005791999999999999;0;0;0;null;null;null
183;2020-11-23T18:48:46+01:00;0.005791999999999999;0;0;0;null;null;null
184;2020-11-23T18:48:47+01:00;0.005791999999999999;0;0;0;null;null;null
185;2020-11-23T18:48:48+01:00;0.005791999999999999;0;0;0;null;null;null
186;2020-11-23T18:48:49+01:00;0.005791999999999999;0;0;0;null;null;null
187;2020-11-23T18:48:50+01:00;0.005791999999999999;0;0;0;null;null;null
188;2020-11-23T18:48:51+01:00;0.005791999999999999;0;0;0;null;null;null
189;2020-11-23T18:48:52+01:00;0.005791999999999999;0;0;0;null;null;null
190;2020-11-23T18:48:53+01:00;0.005791999999999999;0;0;0;null;null;null
191;2020-11-23T18:48:54+01:00;0.005791999999999999;0;0;0;null;0;null
192;2020-11-23T18:48:55+01:00;0.005791999999999999;0;0;0;null;0;null
193;2020-11-23T18:48:56+01:00;0.005791999999999999;0;0;0;null;0;null
194;2020-11-23T18:48:57+01:00;0.005791999999999999;0;0;0;null;0;null
195;2020-11-23T18:48:58+01:00;0.005791999999999999;0;0;0;null;0;null
196;2020-11-23T18:48:59+01:00;0.006416000000000001;0;0;0;null;0;null
197;2020-11-23T18:49:00+01:00;0.005791999999999999;0;0;0;null;0;null
198;2020-11-23T18:49:01+01:00;0.005791999999999999;0;0;0;null;0;null
199;2020-11-23T18:49:02+01:00;0.011583999999999999;0;0;0;null;null;null
200;2020-11-23T18:49:03+01:00;0;0;0;0;null;0;null
201;2020-11-23T18:49:04+01:00;0.005791999999999999;0;0;0;null;0;null
202;2020-11-23T18:49:05+01:00;0.006416000000000001;0;0;0;null;0;null
203;2020-11-23T18:49:06+01:00;0.005791999999999999;0;0;0;null;0;null
204;2020-11-23T18:49:07+01:00;0.005791999999999999;0;0;0;null;0;null
205;2020-11-23T18:49:08+01:00;0.005791999999999999;0;0;0;null;0;null
206;2020-11-23T18:49:09+01:00;0.005791999999999999;0;0;0;null;0;null
207;2020-11-23T18:49:10+01:00;0.034976;0;0;0;null;0;null
208;2020-11-23T18:49:11+01:00;0.01128;0;0;0;null;0;null
209;2020-11-23T18:49:12+01:00;0.010656;0;0;0;null;0;null
210;2020-11-23T18:49:13+01:00;0.010656;0;0;0;null;1.465568;null
211;2020-11-23T18:49:14+01:00;0.010656;0;0;0;null;7.0590079999999995;null
212;2020-11-23T18:49:15+01:00;0.011904;0;0;0;null;7.006976;null
213;2020-11-23T18:49:16+01:00;0.010656;0;0;0;null;7.3712;null
214;2020-11-23T18:49:17+01:00;0.010656;0;0;0;null;8.255744;null
215;2020-11-23T18:49:18+01:00;0.010656;0;0;0;null;7.379872000000001;null
216;2020-11-23T18:49:19+01:00;0.010656;0;0;0;null;7.128384;null
217;2020-11-23T18:49:20+01:00;0.010656;0;0;0;null;6.816192;null
218;2020-11-23T18:49:21+01:00;0.010656;0;0;0;null;6.5733760000000006;null
219;2020-11-23T18:49:22+01:00;0.022047999999999998;0;0;0;null;null;null
220;2020-11-23T18:49:23+01:00;0;0;0;0;null;10.206944;null
221;2020-11-23T18:49:24+01:00;0.010656;0;0;0;null;7.0590079999999995;null
222;2020-11-23T18:49:25+01:00;0.010656;0;0;0;null;7.032992;null
