sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x20"
"2020-06-23T02:47:43+02:00";0.543;0;0;0;0;0
"2020-06-23T02:47:44+02:00";0.543;0;0;0;0;0
"2020-06-23T02:47:45+02:00";0.545;0;0;0;0;0
"2020-06-23T02:47:46+02:00";0.536;0;0;0;0;0
"2020-06-23T02:47:47+02:00";0.559;0;0;0;0;0
"2020-06-23T02:47:48+02:00";0.557;0;0;0;0;0
"2020-06-23T02:47:49+02:00";0.519;0;0;0;0;0
"2020-06-23T02:47:50+02:00";0.538;0;0;0;0;0
"2020-06-23T02:47:51+02:00";0.521;0;0;0;0;0
"2020-06-23T02:47:52+02:00";0.562;0;0;0;0;0
"2020-06-23T02:47:53+02:00";0.562;0.115;0;0;0;0
"2020-06-23T02:47:54+02:00";0.562;0.096;0;0;0;0
"2020-06-23T02:47:55+02:00";0.524;0.102;0;0;0;0
"2020-06-23T02:47:56+02:00";0.455;0.105;0;0;0;0
"2020-06-23T02:47:57+02:00";0.119;0.105;0;0;0;0
"2020-06-23T02:47:58+02:00";0.152;0.097;0;0;0;0
"2020-06-23T02:47:59+02:00";0.161;0.104;0;0;0;0
"2020-06-23T02:48:00+02:00";0.161;0.092;0;0;0;0
"2020-06-23T02:48:01+02:00";0.107;0.095;0;0;0;0
"2020-06-23T02:48:02+02:00";0.121;0.095;0;0;0;0
"2020-06-23T02:48:03+02:00";0.115;0.104;0;0;0;0
"2020-06-23T02:48:04+02:00";0.12;0.099;0;0;0;0
"2020-06-23T02:48:05+02:00";0.094;0.1;0;0;0;0
"2020-06-23T02:48:06+02:00";0.09;0.098;0;0;0;0
"2020-06-23T02:48:07+02:00";0.118;0.1;0;0;0;0
"2020-06-23T02:48:08+02:00";0.112;0.101;0;0;0;0
"2020-06-23T02:48:09+02:00";0.112;0.094;0;0;0;0
"2020-06-23T02:48:10+02:00";0.096;0.089;0;0;0;0
"2020-06-23T02:48:11+02:00";0.092;0.089;0;0;0;0
"2020-06-23T02:48:12+02:00";0.118;0.1;0;0;0;0
"2020-06-23T02:48:13+02:00";0.116;0.097;0;0;0;0
"2020-06-23T02:48:14+02:00";0.12;0.106;0;0;0;0
"2020-06-23T02:48:15+02:00";0.089;0.1;0;0;0;0
"2020-06-23T02:48:16+02:00";0.091;0.099;0;0;0;0
"2020-06-23T02:48:17+02:00";0.118;0.105;0;0;0;0
"2020-06-23T02:48:18+02:00";0.11;0.112;0;0;0;0
"2020-06-23T02:48:19+02:00";0.11;0.093;0;0;0;0
"2020-06-23T02:48:20+02:00";0.164;0.096;0;0;0;0
"2020-06-23T02:48:21+02:00";0.106;0.097;0;0;0;0
"2020-06-23T02:48:22+02:00";0.121;0.098;0;0;0;0
"2020-06-23T02:48:23+02:00";0.156;0.092;0;0;0;0
"2020-06-23T02:48:24+02:00";0.19;0.101;0;0;0;0
"2020-06-23T02:48:25+02:00";0.089;0.099;0;0;0;0
"2020-06-23T02:48:26+02:00";0.091;0.09;0;0;0;0
"2020-06-23T02:48:27+02:00";0.141;0.099;0;0;0;0
"2020-06-23T02:48:28+02:00";0.149;0.096;0;0;0;0
"2020-06-23T02:48:29+02:00";0.149;0.091;0;0;0;0
"2020-06-23T02:48:30+02:00";0.118;0.099;0;0;0;0
"2020-06-23T02:48:31+02:00";0.094;0.097;0;0;0;0
"2020-06-23T02:48:32+02:00";0.127;0.092;0;0;0;0
"2020-06-23T02:48:33+02:00";0.128;0.098;0;0;0;0
"2020-06-23T02:48:34+02:00";0.13;0.097;0;0;0;0
"2020-06-23T02:48:35+02:00";0.089;0.097;0;0;0;0
"2020-06-23T02:48:36+02:00";0.308;0.1;0;0;0;0
"2020-06-23T02:48:37+02:00";0.57;0.095;0;0;0;0
"2020-06-23T02:48:38+02:00";0.438;0.095;0;0;0;0
"2020-06-23T02:48:39+02:00";0.438;0.103;0;0;0;0
"2020-06-23T02:48:40+02:00";0.508;0.104;0;0;0;0
"2020-06-23T02:48:41+02:00";0.438;0.1;0;0;0;0
"2020-06-23T02:48:42+02:00";0.46;0.107;0;0;0;0
"2020-06-23T02:48:43+02:00";0.496;0.107;0;0;0;0
"2020-06-23T02:48:44+02:00";0.408;0.102;0;0;0;0
"2020-06-23T02:48:45+02:00";0.414;0.103;0;0;0;0
"2020-06-23T02:48:46+02:00";0.394;0.096;0;0;0;0
"2020-06-23T02:48:47+02:00";0.362;0.094;0;0;0;0
"2020-06-23T02:48:48+02:00";0.424;0.096;0;0;0;0
"2020-06-23T02:48:49+02:00";0.403;0.105;0;0;0;0
"2020-06-23T02:48:50+02:00";0.389;0.092;0;0;0;0
"2020-06-23T02:48:51+02:00";0.398;0.105;0;0;0;0
"2020-06-23T02:48:52+02:00";0.438;0.092;0;0;0;0
"2020-06-23T02:48:53+02:00";0.378;0.095;0;0;0;0
"2020-06-23T02:48:54+02:00";0.378;0.096;0;0;0;0
"2020-06-23T02:48:55+02:00";0.389;0.103;0;0;0;0
