Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
112;2020-04-20T11:50:56+02:00;0.002352;0;4.838976;4.891008;0;0
113;2020-04-20T11:50:57+02:00;0.001728;0;3.7463040000000003;3.77232;0;0
114;2020-04-20T11:50:58+02:00;0.001248;0;2.332768;2.445504;0;0
115;2020-04-20T11:50:59+02:00;0.002496;0;1.612992;1.621664;0;0
116;2020-04-20T11:51:00+02:00;0.005632;0;1.352832;1.3615039999999998;0;0
117;2020-04-20T11:51:01+02:00;0.0036;0;2.6016;2.610272;0;0
118;2020-04-20T11:51:02+02:00;0.0022080000000000003;0;5.55008;5.55008;0;0
119;2020-04-20T11:51:03+02:00;0.001728;0;5.628127999999999;5.628127999999999;0;0
120;2020-04-20T11:51:04+02:00;0.002352;0;5.047104;4.804288;0;0
121;2020-04-20T11:51:05+02:00;0.005008;0;3.980448;4.127872;0;0
122;2020-04-20T11:51:06+02:00;0.002352;0;4.50944;4.4400640000000005;0;0
123;2020-04-20T11:51:07+02:00;0.001728;0;4.03248;4.535456;0;0
124;2020-04-20T11:51:08+02:00;0.001248;0;4.1452160000000005;4.084512;0;0
125;2020-04-20T11:51:09+02:00;0.002496;0;4.07584;4.4747520000000005;0;0
126;2020-04-20T11:51:10+02:00;0.006528;0;4.42272;4.16256;0;0
127;2020-04-20T11:51:11+02:00;0.002976;0;4.223264;3.85904;0;0
128;2020-04-20T11:51:12+02:00;0.0022080000000000003;0;4.283968;4.1192;0;0
129;2020-04-20T11:51:13+02:00;0.001728;0;4.067168000000001;4.049824;0;0
130;2020-04-20T11:51:14+02:00;0.002352;0;4.1192;4.336;0;0
131;2020-04-20T11:51:15+02:00;0.00528;0;4.336;4.101856;0;0
132;2020-04-20T11:51:16+02:00;0.002352;0;3.2173119999999997;3.477472;0;0
133;2020-04-20T11:51:17+02:00;0.001248;0;0;0;0;0
134;2020-04-20T11:51:18+02:00;0.001248;0;0;0;0;0
135;2020-04-20T11:51:19+02:00;0.004992;0;0;0;0;0
136;2020-04-20T11:51:20+02:00;0.0037440000000000004;0;0;0;0;0
137;2020-04-20T11:51:21+02:00;0.0037440000000000004;0;0;0;0;0
138;2020-04-20T11:51:22+02:00;0.003456;0;0;0;0;0
139;2020-04-20T11:51:23+02:00;0.007456000000000001;0;0;0;0;0
140;2020-04-20T11:51:24+02:00;0.034768;0;0;0;0;0
141;2020-04-20T11:51:25+02:00;0.01616;0;0;0;4.07584;0
142;2020-04-20T11:51:26+02:00;0.004704;0;0;0;4.136544;0
143;2020-04-20T11:51:27+02:00;0.0022080000000000003;0;0;0;4.16256;0
144;2020-04-20T11:51:28+02:00;0.006272000000000001;0;0;0;4.318656;0
145;2020-04-20T11:51:29+02:00;0.021312;0;0;0;4.127872;0
146;2020-04-20T11:51:30+02:00;0.020272;0;0;0;4.188576;0
147;2020-04-20T11:51:31+02:00;0.019648;0;0;0;4.2926400000000005;0
148;2020-04-20T11:51:32+02:00;0.01008;0;0;0;4.1799040000000005;0
149;2020-04-20T11:51:33+02:00;0.006272000000000001;0;0;0;4.5528;0
150;2020-04-20T11:51:34+02:00;0.008176000000000001;0;0;0;4.42272;0
151;2020-04-20T11:51:35+02:00;0.002496;0;0;0;4.231935999999999;0
152;2020-04-20T11:51:36+02:00;0.005936;0;0;0;5.367967999999999;0
153;2020-04-20T11:51:37+02:00;0.000624;0;0;0;3.147936;0
154;2020-04-20T11:51:38+02:00;0.000624;0;0;0;4.093184;0
155;2020-04-20T11:51:39+02:00;0.0018720000000000002;0;0;0;4.093184;0
156;2020-04-20T11:51:40+02:00;0.0018720000000000002;0;0;0;4.301312;0
157;2020-04-20T11:51:41+02:00;0.0018720000000000002;0;0;0;4.301312;0
158;2020-04-20T11:51:42+02:00;0.0011040000000000002;0;0;0;4.07584;0
159;2020-04-20T11:51:43+02:00;0.0011040000000000002;0;0;0;4.197247999999999;0
160;2020-04-20T11:51:44+02:00;0.005575999999999999;0;0;0;4.015136;0
161;2020-04-20T11:51:45+02:00;0.001248;0;0;0;4.448736;0
162;2020-04-20T11:51:46+02:00;0.00312;0;0;0;4.526783999999999;0
163;2020-04-20T11:51:47+02:00;0.000624;0;0;0;7.3712;0
164;2020-04-20T11:51:48+02:00;0.001248;0;0;0;7.709408000000001;0
165;2020-04-20T11:51:49+02:00;0.0018720000000000002;0;0;0;7.8308159999999996;0
166;2020-04-20T11:51:50+02:00;0.002496;0;0;0;8.602624;0
167;2020-04-20T11:51:51+02:00;0.0018720000000000002;0;0;0;9.383104;0
168;2020-04-20T11:51:52+02:00;0.001728;0;0;0;10.068192;0
169;2020-04-20T11:51:53+02:00;0.001728;0;0;0;10.978752;0
170;2020-04-20T11:51:54+02:00;0.002352;0;0;0;5.402656;0
171;2020-04-20T11:51:55+02:00;0.0018720000000000002;0;0;0;1.456896;0
172;2020-04-20T11:51:56+02:00;0.003456;0;0;0;2.194016;0
173;2020-04-20T11:51:57+02:00;0.003456;0;0;0;1.8211199999999999;0
174;2020-04-20T11:51:58+02:00;0.0018720000000000002;0;0;0;5.662815999999999;0
175;2020-04-20T11:51:59+02:00;0.0037440000000000004;0;0;0;8.472544;0
176;2020-04-20T11:52:00+02:00;0.007984;0;0;0;8.585280000000001;0
177;2020-04-20T11:52:01+02:00;0.005952;0;0;0;7.076352;0
178;2020-04-20T11:52:02+02:00;0.003936;0;0;0;5.610784;0
179;2020-04-20T11:52:03+02:00;0.003648;0;0;0;7.093696;0
180;2020-04-20T11:52:04+02:00;0.021568;0;0;0;5.37664;0
181;2020-04-20T11:52:05+02:00;0.010032;0;0;0;7.63136;0
182;2020-04-20T11:52:06+02:00;0.005664;0;0;0;7.3191679999999995;0
183;2020-04-20T11:52:07+02:00;0.003456;0;0;0;7.180416;0
184;2020-04-20T11:52:08+02:00;0.0036160000000000003;0;0;0;5.246560000000001;0
185;2020-04-20T11:52:09+02:00;0.0037440000000000004;0;0;0;7.5012799999999995;0
186;2020-04-20T11:52:10+02:00;0.022175999999999998;0;0;0;5.385312;0
187;2020-04-20T11:52:11+02:00;0.014272;0;0;0;7.24112;0
188;2020-04-20T11:52:12+02:00;0.008032;0;0;0;5.437344;0
189;2020-04-20T11:52:13+02:00;0.0031680000000000002;0;0;0;7.223776;0
190;2020-04-20T11:52:14+02:00;0.00752;0;0;0;6.98096;0
191;2020-04-20T11:52:15+02:00;0.006048;0;0;0;5.125152;0
192;2020-04-20T11:52:16+02:00;0.00736;0;0;0;7.6487039999999995;0
193;2020-04-20T11:52:17+02:00;0.00504;0;0;0;4.9864;1.621664
194;2020-04-20T11:52:18+02:00;0.0022080000000000003;0;0;0;4.856319999999999;2.03792
195;2020-04-20T11:52:19+02:00;0.002496;0;0;0;6.11376;2.141984
196;2020-04-20T11:52:20+02:00;0.0056159999999999995;0;0;0;4.7349120000000005;2.350112
197;2020-04-20T11:52:21+02:00;0.006736;0;0;0;3.572864;2.107296
198;2020-04-20T11:52:22+02:00;0.006288;0;0;0;5.9836800000000006;2.202688
199;2020-04-20T11:52:23+02:00;0.005664;0;0;0;4.804288;1.959872
200;2020-04-20T11:52:24+02:00;0.0022080000000000003;0;0;0;4.72624;2.185344
201;2020-04-20T11:52:25+02:00;0.002496;0;0;0;5.333279999999999;1.630336
202;2020-04-20T11:52:26+02:00;0.00736;0;0;0;6.087744;2.2200320000000002
203;2020-04-20T11:52:27+02:00;0.004704;0;0;0;4.448736;2.1159679999999996
204;2020-04-20T11:52:28+02:00;0.003456;0;0;0;4.856319999999999;2.011904
205;2020-04-20T11:52:29+02:00;0.002496;0;0;0;5.038431999999999;1.9858879999999999
206;2020-04-20T11:52:30+02:00;0.0037440000000000004;0;0;0;4.995072;2.2200320000000002
207;2020-04-20T11:52:31+02:00;0.008256;0;0;0;4.925696;1.8904960000000002
208;2020-04-20T11:52:32+02:00;0.006912;0;0;0;4.72624;2.133312
209;2020-04-20T11:52:33+02:00;0.003456;0;0;0;4.4400640000000005;2.141984
210;2020-04-20T11:52:34+02:00;0.0031680000000000002;0;0;0;5.862272;2.185344
211;2020-04-20T11:52:35+02:00;0.002496;0;0;0;4.864992;1.9945599999999999
212;2020-04-20T11:52:36+02:00;0.007008;0;0;0;4.231935999999999;2.393472
213;2020-04-20T11:52:37+02:00;0.004704;0;0;0;5.255232;1.8297919999999999
214;2020-04-20T11:52:38+02:00;0.003456;0;0;0;4.561472;2.168
215;2020-04-20T11:52:39+02:00;0.003456;0;0;0;5.870944000000001;2.228704
216;2020-04-20T11:52:40+02:00;0.004704;0;0;0;4.1799040000000005;1.8818240000000002
217;2020-04-20T11:52:41+02:00;0.010192;0;0;0;5.281248;2.3674560000000002
218;2020-04-20T11:52:42+02:00;0.005664;0;0;0;5.68016;2.1159679999999996
219;2020-04-20T11:52:43+02:00;0.004416000000000001;0;0;0;4.830304;1.968544
220;2020-04-20T11:52:44+02:00;0.0052;0;0;0;4.561472;2.34144
221;2020-04-20T11:52:45+02:00;0.003456;0;0;0;5.333279999999999;1.899168
222;2020-04-20T11:52:46+02:00;0.007696;0;0;0;5.89696;2.306752
223;2020-04-20T11:52:47+02:00;0.004704;0;0;0;3.9457600000000004;1.8904960000000002
