queue_delay,packet_loss
1604083645.301343039,0.000005433,0
1604083646.301608508,0.000005321,0
1604083647.301910063,0.000005307,0
1604083648.302143151,0.000005321,0
1604083649.302396585,0.000005444,0
1604083650.305131359,0.000005371,0
1604083651.305410578,0.000005417,0
1604083652.305652532,0.000005403,0
1604083653.305921221,0.000005446,0
1604083654.306185719,0.000005409,0
1604083655.309050834,0.000005350,0
1604083656.309357579,0.000005291,0
1604083657.309597430,0.000005280,0
1604083658.309892200,0.000005395,0
1604083659.310168557,0.000005333,0
1604083660.312943532,0.000005447,0
1604083661.313294320,0.000006130,0
1604083662.313573067,0.000005362,0
1604083663.313897213,0.000005473,0
1604083664.314170558,0.000005852,0
1604083665.320518634,0.000005394,0
1604083666.320927409,0.000003484,0
1604083667.321081903,0.000002931,0
1604083668.321217112,0.000002874,0
1604083669.321389315,0.000003253,0
1604083670.321681047,0.000003047,0
1604083671.321827921,0.000003173,0
1604083672.322043233,0.000005500,0
1604083673.322280298,0.000002585,0
1604083674.322471689,0.000003317,0
1604083675.322601074,0.000002501,0
1604083676.322767359,0.000002574,0
1604083677.322959786,0.000007920,0
1604083678.323172094,0.000002214,0
1604083679.323306266,0.000002547,0
1604083680.323539745,0.000005396,0
1604083681.323801550,0.000005423,0
1604083682.324098199,0.000005470,0
1604083683.324417027,0.000005302,0
1604083684.324725902,0.000005509,0
1604083685.324960698,0.000005407,0
1604083686.325264818,0.000005314,0
1604083687.325548246,0.000005532,0
1604083688.325851667,0.000005644,0
1604083689.326092414,0.000005339,0
1604083690.326423653,0.000005521,0
1604083691.326718495,0.000005706,0
1604083692.326954313,0.000006043,0
1604083693.327281066,0.000005516,0
1604083694.327532164,0.000005441,0
1604083695.327843569,0.000005431,0
1604083696.328152688,0.000005330,0
1604083697.328410281,0.000007148,0
1604083698.328652775,0.000005480,0
1604083699.328958611,0.000005272,0
1604083700.329186533,0.000005449,0
1604083701.329572872,0.000005524,0
1604083702.329891055,0.000006083,0
1604083703.330191434,0.000006153,0
1604083704.330476527,0.000010502,0
1604083705.330848889,0.000005302,0
1604083706.331103633,0.000005392,0
1604083707.331344702,0.000005442,0
1604083708.331597060,0.000005453,0
1604083709.331818613,0.000005342,0
1604083710.332121064,0.000005333,0
1604083711.332364989,0.000005445,0
1604083712.332697905,0.000005416,0
1604083713.332928406,0.000005381,0
1604083714.333219046,0.000005445,0
1604083715.333460159,0.000005309,0
1604083716.333711023,0.000005327,0
1604083717.334007619,0.000005416,0
1604083718.334360761,0.000005393,0
1604083719.334673395,0.000005282,0
1604083720.334980595,0.000005307,0
1604083721.335253064,0.000005430,0
1604083722.335498135,0.000005908,0
1604083723.335735068,0.000005369,0
1604083724.336032455,0.000005302,0
1604083725.336349629,0.000005363,0
1604083726.336615127,0.000005364,0
1604083727.336843729,0.000005251,0
1604083728.337064840,0.000005378,0
1604083729.337351459,0.000005274,0
1604083730.337593219,0.000005834,0
1604083731.337885746,0.000005315,0
1604083732.338171486,0.000005432,0
1604083733.338486440,0.000005435,0
1604083734.338753940,0.000005395,0
1604083735.339044246,0.000005394,0
1604083736.339393560,0.000005446,0
1604083737.339698476,0.000005420,0
1604083738.339971772,0.000005421,0
1604083739.340239541,0.000005418,0
1604083740.340556707,0.000005402,0
1604083741.340869733,0.000005285,0
1604083742.341142955,0.000005285,0
1604083743.341503814,0.000005285,0
1604083744.341816812,0.000005285,0
1604083745.342134115,0.000005285,0
1604083746.342462520,0.000005285,0
1604083747.342850988,0.000005285,0
1604083748.343167800,0.000005285,0
1604083749.343472027,0.000005285,0
1604083750.343756486,0.000005285,0
1604083751.344071379,0.000005285,0
1604083752.344282893,0.000005285,0
1604083753.344606340,0.000005285,0
1604083754.344943593,0.000005285,0
1604083755.345309797,0.000005285,0
1604083756.345640474,0.000005285,0
1604083757.345951993,0.000005285,0
1604083758.346253761,0.000005285,0
1604083759.346568371,0.000005285,0
1604083760.346937896,0.000005285,0
1604083761.347293689,0.000005285,0
1604083762.347593249,0.000005285,0
1604083763.347885948,0.000005285,0
1604083764.348172748,0.000005285,0
1604083765.348490778,0.000005285,0
1604083766.348819039,0.000005285,0
1604083767.349120844,0.000005285,0
1604083768.349406455,0.000005285,0
1604083769.349706981,0.000005285,0
1604083770.350008422,0.000005285,0
1604083771.350255798,0.000005285,0
1604083772.350603328,0.000005285,0
1604083773.350912701,0.000005285,0
1604083774.351219248,0.000005285,0
1604083775.351505378,0.000005285,0
1604083776.351798589,0.000005285,0
1604083777.352105697,0.000005285,0
1604083778.352448628,0.000005285,0
1604083779.352765992,0.000005285,0
1604083780.353113734,0.000005285,0
1604083781.353426188,0.000005285,0
1604083782.353754390,0.000005285,0
1604083783.354081508,0.000005285,0
1604083784.354444836,0.000005285,0
1604083785.354821005,0.000005285,0
1604083786.355182627,0.000005285,0
1604083787.355503441,0.000005285,0
1604083788.355823430,0.000005285,0
1604083789.356135537,0.000005285,0
1604083790.356458356,0.000005285,0
1604083791.356758274,0.000005285,0
1604083792.357056238,0.000005285,0
1604083793.357382634,0.000005285,0
1604083794.357713445,0.000005285,0
1604083795.358174484,0.000005285,0
1604083796.358651920,0.000005285,0
1604083797.359105289,0.000005285,0
1604083798.359537480,0.000005285,0
1604083799.359990419,0.000005285,0
1604083800.360433884,0.000005285,0
1604083801.360932707,0.000005285,0
1604083802.361469574,0.000005285,0
1604083803.361949412,0.000005285,0
1604083804.362389053,0.000005285,0
1604083805.362837572,0.000005285,0
1604083806.363265727,0.000005285,0
1604083807.363726019,0.000005285,0
1604083808.364214373,0.000005285,0
1604083809.364707234,0.000005285,0
1604083810.365191343,0.000005285,0
1604083811.365637848,0.000005285,0
1604083812.366048768,0.000005285,0
1604083813.366596712,0.000005285,0
1604083814.367091496,0.000005285,0
1604083815.367531787,0.000005285,0
1604083816.368761412,0.000005285,0
1604083817.369089052,0.000005285,0
1604083818.369465605,0.000005285,0
1604083819.369868294,0.000005285,0
1604083820.370214934,0.000005285,0
1604083821.370574933,0.000005285,0
1604083822.370802699,0.000005285,0
1604083823.371186692,0.000005285,0
1604083824.371469452,0.000005285,0
1604083825.371840107,0.000005285,0
1604083826.372185694,0.000005285,0
1604083827.372479214,0.000005285,0
1604083828.373736511,0.000005285,0
1604083829.374035544,0.000005285,0
1604083830.374318454,0.000005285,0
1604083831.374598685,0.000005285,0
1604083832.374908829,0.000005285,0
1604083833.375254276,0.000005285,0
1604083834.375597767,0.000005285,0
1604083835.375865078,0.000005285,0
1604083836.376122693,0.000005285,0
1604083837.376395110,0.000005285,0
1604083838.376697311,0.000005285,0
1604083839.376989647,0.000005285,0
1604083840.377297897,0.000005285,0
1604083841.377523691,0.000005285,0
1604083842.377825342,0.000005285,0
1604083843.378107889,0.000005285,0
1604083844.378405959,0.000005285,0
1604083845.378740387,0.000005285,0
1604083846.379072007,0.000005285,0
1604083847.379380188,0.000005285,0
1604083848.379699449,0.000005285,0
1604083849.380015142,0.000005285,0
1604083850.380356304,0.000005285,0
1604083851.380673305,0.000005285,0
1604083852.381023793,0.000005285,0
1604083853.381320788,0.000005285,0
1604083854.381624455,0.000005285,0
1604083855.381941553,0.000005285,0
1604083856.382291268,0.000005285,0
1604083857.382608823,0.000005285,0
1604083858.382943513,0.000005285,0
1604083859.383267560,0.000005285,0
1604083860.383587428,0.000005285,0
1604083861.383929375,0.000005285,0
1604083862.384312643,0.000005285,0
1604083863.384637768,0.000005285,0
1604083864.384982936,0.000005285,0
1604083865.385344462,0.000005285,0
1604083866.385679252,0.000005285,0
1604083867.386010585,0.000005285,0
1604083868.386337942,0.000005285,0
1604083869.386667637,0.000005285,0
1604083870.387008653,0.000005285,0
1604083871.387330453,0.000005285,0
1604083872.387647480,0.000005285,0
1604083873.387988067,0.000005285,0
1604083874.388299290,0.000005285,0
1604083875.388587315,0.000005285,0
1604083876.388868827,0.000005285,0
1604083877.389129881,0.000005285,0
1604083878.389436606,0.000005285,0
1604083879.389735949,0.000005285,0
1604083880.390089092,0.000005285,0
1604083881.390408611,0.000005285,0
1604083882.390690932,0.000005285,0
1604083883.390956963,0.000005285,0
1604083884.391220702,0.000005285,0
1604083885.391499705,0.000005285,0
1604083886.391818157,0.000005285,0
1604083887.392093060,0.000005285,0
1604083888.392365041,0.000005285,0
1604083889.392566195,0.000005285,0
1604083890.392856613,0.000005285,0
1604083891.393142054,0.000005285,0
1604083892.393457352,0.000005285,0
1604083893.393714433,0.000005285,0
1604083894.393981796,0.000005285,0
1604083895.394241517,0.000005285,0
1604083896.394532057,0.000005285,0
1604083897.396940418,0.000005285,0
1604083898.397225450,0.000005285,0
1604083899.397501486,0.000005285,0
1604083900.397796064,0.000005285,0
1604083901.398060833,0.000005285,0
1604083902.398395661,0.000005285,0
1604083903.398695827,0.000005285,0
1604083904.398966499,0.000005285,0
1604083905.399247175,0.000005285,0
1604083906.399539356,0.000005285,0
1604083907.399811449,0.000005285,0
1604083908.400101806,0.000005285,0
1604083909.400384075,0.000005285,0
1604083910.400665331,0.000005285,0
1604083911.400971165,0.000005285,0
1604083912.401298985,0.000005285,0
1604083913.401534180,0.000005285,0
1604083914.401872398,0.000005285,0
1604083915.402205713,0.000005285,0
1604083916.402536403,0.000005285,0
1604083917.402885264,0.000005285,0
1604083918.403218537,0.000005285,0
1604083919.403529482,0.000005285,0
1604083920.403869801,0.000005285,0
1604083921.404235513,0.000005285,0
1604083922.404633508,0.000005285,0
1604083923.404987877,0.000005285,0
1604083924.405376714,0.000005285,0
1604083925.405663204,0.000005285,0
1604083926.406016346,0.000005285,0
1604083927.406372159,0.000005285,0
1604083928.406716976,0.000005285,0
1604083929.407074853,0.000005285,0
1604083930.407406105,0.000005285,0
1604083931.407738639,0.000005285,0
1604083932.408104752,0.000005285,0
1604083933.408453979,0.000005285,0
1604083934.408795100,0.000005285,0
1604083935.409150558,0.000005285,0
1604083936.409500762,0.000005285,0
1604083937.409859469,0.000005285,0
1604083938.410235700,0.000005285,0
1604083939.410615934,0.000005285,0
1604083940.410988246,0.000005285,0
1604083941.411385248,0.000005285,0
1604083942.411679069,0.000005285,0
1604083943.411965024,0.000005285,0
1604083944.412269558,0.000005285,0
1604083945.412581206,0.000005285,0
1604083946.412894636,0.000005285,0
1604083947.413190867,0.000005285,0
1604083948.413495768,0.000005285,0
1604083949.413674415,0.000005285,0
1604083950.413975750,0.000005285,0
1604083951.414329367,0.000005285,0
1604083952.414643321,0.000005285,0
1604083953.414927001,0.000005285,0
1604083954.415298630,0.000005285,0
1604083955.415576596,0.000005285,0
1604083956.415833436,0.000005285,0
1604083957.418131877,0.000005285,0
1604083958.418422336,0.000005285,0
1604083959.418704114,0.000005285,0
1604083960.418991637,0.000005285,0
1604083961.419301848,0.000005285,0
1604083962.419674470,0.000005285,0
1604083963.420001911,0.000005285,0
1604083964.420296393,0.000005285,0
1604083965.420577398,0.000005285,0
1604083966.420865110,0.000005285,0
1604083967.421139640,0.000005285,0
1604083968.421439600,0.000005285,0
1604083969.421750916,0.000005285,0
1604083970.422038309,0.000005285,0
1604083971.422362799,0.000005285,0
1604083972.422659959,0.000005285,0
1604083973.422885568,0.000005285,0
1604083974.423197013,0.000005285,0
1604083975.423504332,0.000005285,0
1604083976.423792117,0.000005285,0
1604083977.424089703,0.000005285,0
1604083978.424384292,0.000005285,0
1604083979.424686921,0.000005285,0
1604083980.425063350,0.000005285,0
1604083981.425463746,0.000005285,0
1604083982.425826960,0.000005285,0
1604083983.426146066,0.000005285,0
1604083984.426443529,0.000005285,0
1604083985.426757327,0.000005285,0
1604083986.427109407,0.000005285,0
1604083987.427431676,0.000005285,0
1604083988.427733059,0.000005285,0
1604083989.428052372,0.000005285,0
1604083990.428352577,0.000005285,0
1604083991.428717137,0.000005285,0
1604083992.429071181,0.000005285,0
1604083993.429394174,0.000005285,0
1604083994.429699374,0.000005285,0
1604083995.430023874,0.000005285,0
1604083996.430335358,0.000005285,0
1604083997.430681920,0.000005285,0
1604083998.431035040,0.000005285,0
1604083999.431362738,0.000005285,0
1604084000.431687217,0.000005285,0
1604084001.432088273,0.000005285,0
1604084002.432387963,0.000005285,0
1604084003.432694711,0.000005285,0
1604084004.433029036,0.000005285,0
1604084005.433313606,0.000005285,0
1604084006.433597845,0.000005285,0
1604084007.433912384,0.000005285,0
1604084008.434209686,0.000005285,0
1604084009.434516860,0.000005285,0
1604084010.434853075,0.000005285,0
1604084011.435236923,0.000005285,0
1604084012.435459404,0.000005285,0
1604084013.435744702,0.000005285,0
1604084014.436106670,0.000005285,0
1604084015.436407012,0.000005285,0
1604084016.436709153,0.000005285,0
1604084017.437008038,0.000005285,0
1604084018.437309982,0.000005285,0
1604084019.437586873,0.000005285,0
1604084020.437872452,0.000005285,0
1604084021.438230794,0.000005285,0
1604084022.438577879,0.000005285,0
1604084023.438871560,0.000005285,0
1604084024.439178633,0.000005285,0
1604084025.439456672,0.000005285,0
1604084026.439739121,0.000005285,0
1604084027.440029536,0.000005285,0
1604084028.440330158,0.000005285,0
1604084029.440617190,0.000005285,0
1604084030.440928077,0.000005285,0
1604084031.441267874,0.000005285,0
1604084032.441568637,0.000005285,0
1604084033.441907291,0.000005285,0
1604084034.442228726,0.000005285,0
1604084035.442529776,0.000005285,0
1604084036.442819198,0.000005285,0
1604084037.443106865,0.000005285,0
1604084038.443395627,0.000005285,0
1604084039.443691132,0.000005285,0
1604084040.443993232,0.000005285,0
1604084041.444351947,0.000005285,0
1604084042.444701404,0.000005285,0
1604084043.444997384,0.000005285,0
1604084044.445364828,0.000005285,0
1604084045.445663387,0.000005285,0
1604084046.445975597,0.000005285,0
1604084047.446269143,0.000005285,0
1604084048.446560710,0.000005285,0
1604084049.446842021,0.000005285,0
1604084050.447147556,0.000005285,0
1604084051.447461039,0.000005285,0
1604084052.447822431,0.000005285,0
1604084053.448177215,0.000005285,0
1604084054.448520835,0.000005285,0
1604084055.448869124,0.000005285,0
1604084056.449185120,0.000005285,0
1604084057.449548044,0.000005285,0
1604084058.449877045,0.000005285,0
1604084059.450184030,0.000005285,0
1604084060.450522462,0.000005285,0
1604084061.450931470,0.000005285,0
1604084062.451261704,0.000005285,0
1604084063.451574884,0.000005285,0
1604084064.451889160,0.000005285,0
1604084065.452184494,0.000005285,0
1604084066.452503812,0.000005285,0
1604084067.452806855,0.000005285,0
1604084068.453106567,0.000005285,0
1604084069.453424670,0.000005285,0
1604084070.453757035,0.000005285,0
1604084071.454099161,0.000005285,0
1604084072.454416013,0.000005285,0
1604084073.454703811,0.000005285,0
1604084074.454995112,0.000005285,0
1604084075.455348915,0.000005285,0
1604084076.455677480,0.000005285,0
1604084077.455955085,0.000005285,0
1604084078.456240840,0.000005285,0
1604084079.456521098,0.000005285,0
1604084080.456811006,0.000005285,0
1604084081.457176064,0.000005285,0
1604084082.457519939,0.000005285,0
1604084083.457815262,0.000005285,0
1604084084.458102180,0.000005285,0
1604084085.458378988,0.000005285,0
1604084086.458663781,0.000005285,0
1604084087.458959299,0.000005285,0
1604084088.459320170,0.000005285,0
1604084089.459654913,0.000005285,0
1604084090.459987400,0.000005285,0
1604084091.460359222,0.000005285,0
1604084092.460699344,0.000005285,0
1604084093.461044523,0.000005285,0
1604084094.461399741,0.000005285,0
1604084095.461731850,0.000005285,0
1604084096.462091591,0.000005285,0
1604084097.462428057,0.000005285,0
1604084098.462764302,0.000005285,0
1604084099.463104161,0.000005285,0
1604084100.463454967,0.000005285,0
1604084101.463862071,0.000005285,0
1604084102.464271362,0.000005285,0
1604084103.464643896,0.000005285,0
1604084104.464984285,0.000005285,0
1604084105.465396620,0.000005285,0
1604084106.465763475,0.000005285,0
1604084107.466106630,0.000005285,0
1604084108.466447657,0.000005285,0
1604084109.466783297,0.000005285,0
1604084110.467116902,0.000005285,0
1604084111.467534990,0.000005285,0
1604084112.467957692,0.000005285,0
1604084113.468311341,0.000005285,0
1604084114.468658158,0.000005285,0
1604084115.469005218,0.000005285,0
1604084116.469383262,0.000005285,0
1604084117.469826066,0.000005285,0
1604084118.470215706,0.000005285,0
1604084119.470577312,0.000005285,0
1604084120.470963678,0.000005285,0
1604084121.471411065,0.000005285,0
1604084122.471709492,0.000005285,0
1604084123.472093383,0.000005285,0
1604084124.472381407,0.000005285,0
1604084125.472702673,0.000005285,0
1604084126.473030904,0.000005285,0
1604084127.473268897,0.000005285,0
1604084128.474442848,0.000005285,0
1604084129.474773325,0.000005285,0
1604084130.475122416,0.000005285,0
1604084131.475508509,0.000005285,0
