Time;Hour;0x00;QoS 1;BE 1;BE 3;BE 4;BE 2;QoS 2
29;2020-11-08T22:56:23+01:00;0.001856;0;0;10.059520000000001;10.085536;0;0
30;2020-11-08T22:56:24+01:00;0;0;0;3.9024;3.876384;0;0
31;2020-11-08T22:56:25+01:00;0;0;0;0;0;0;0
32;2020-11-08T22:56:26+01:00;0;0;0;0;0;0;0
33;2020-11-08T22:56:27+01:00;0;0;0;0;0;0;0
34;2020-11-08T22:56:28+01:00;0;0;0;0;0;0;0
35;2020-11-08T22:56:29+01:00;0;0;0;0.20812799999999998;0.199456;0;0
36;2020-11-08T22:56:30+01:00;0;0;0;0.199456;0.20812799999999998;0;0
37;2020-11-08T22:56:31+01:00;0;0;0;0.20812799999999998;0.199456;0;0
38;2020-11-08T22:56:32+01:00;0;0;0;0.199456;0.20812799999999998;0;0
39;2020-11-08T22:56:33+01:00;0;0;0;0.20812799999999998;0.199456;0;0
40;2020-11-08T22:56:34+01:00;0;0;0;0;0;0;0
41;2020-11-08T22:56:35+01:00;0;0;0;0.199456;0.20812799999999998;0;0
42;2020-11-08T22:56:36+01:00;0;0;0;0.20812799999999998;0.199456;0;0
43;2020-11-08T22:56:37+01:00;0;0;0;0.199456;0.20812799999999998;0;0
44;2020-11-08T22:56:38+01:00;0;0;0;0.20812799999999998;0.199456;0;0
45;2020-11-08T22:56:39+01:00;0;0;0;0.199456;0.20812799999999998;0;0
46;2020-11-08T22:56:40+01:00;0;0;0;0.20812799999999998;0.199456;0;0
47;2020-11-08T22:56:41+01:00;0;0;0;0;0;0;0
48;2020-11-08T22:56:42+01:00;0;0;0;0.199456;0.20812799999999998;0;0
49;2020-11-08T22:56:43+01:00;0;0;0;0.20812799999999998;0.199456;0;0
50;2020-11-08T22:56:44+01:00;0;0;0;0.199456;0.20812799999999998;0;0
51;2020-11-08T22:56:45+01:00;0;0;0;0.20812799999999998;0.199456;0;0
52;2020-11-08T22:56:46+01:00;0;0;0;0.199456;0.20812799999999998;0;0
53;2020-11-08T22:56:47+01:00;0;0;0;0;0;0;0
54;2020-11-08T22:56:48+01:00;0;0;0;0.20812799999999998;0.199456;0;0
55;2020-11-08T22:56:49+01:00;0;0;0;0.199456;0.20812799999999998;0;0
56;2020-11-08T22:56:50+01:00;0;0;0;0.20812799999999998;0.199456;0;0
57;2020-11-08T22:56:51+01:00;0;0;0;0.06937600000000001;0.052031999999999995;0;0
58;2020-11-08T22:56:52+01:00;0;0;0;0;0;0;0
59;2020-11-08T22:56:53+01:00;0;0;0;0;0;0;0
60;2020-11-08T22:56:54+01:00;0;0;0;0;0;0;0
61;2020-11-08T22:56:55+01:00;0;0;0;0;0;0;0
62;2020-11-08T22:56:56+01:00;0;0;0;0;0;0;0
63;2020-11-08T22:56:57+01:00;0;0;0;0;0;0;0
64;2020-11-08T22:56:58+01:00;0;0;0;0;0;0;0
65;2020-11-08T22:56:59+01:00;0;0;0;0;0;0;0
66;2020-11-08T22:57:00+01:00;0;0;0;0;0;0;0
67;2020-11-08T22:57:01+01:00;0;0;0;0;0;0;0
68;2020-11-08T22:57:02+01:00;0;0;0;0;0;0;0
69;2020-11-08T22:57:03+01:00;0;0;0;0;0;0;0
70;2020-11-08T22:57:04+01:00;0;0;0;0;0;0;0
71;2020-11-08T22:57:05+01:00;0;0;0;0;1.231424;0;0
72;2020-11-08T22:57:06+01:00;0.000928;0;0;0;9.010208;0;0
73;2020-11-08T22:57:07+01:00;0.000928;0;0;0;7.882848;0;0
74;2020-11-08T22:57:08+01:00;0.001856;0;0;0;7.71808;0;0
75;2020-11-08T22:57:09+01:00;0.001552;0;0;0;9.964128;0;0
76;2020-11-08T22:57:10+01:00;0.000928;0;0;0;8.793408;0;0
77;2020-11-08T22:57:11+01:00;0.001856;0;0;0;10.649216000000001;0;0
78;2020-11-08T22:57:12+01:00;0.001856;0;0;0;7.579328;0;0
79;2020-11-08T22:57:13+01:00;0.000928;0;0;0;9.01888;0;0
80;2020-11-08T22:57:14+01:00;0.000928;0;0;0;9.27904;0;0
81;2020-11-08T22:57:15+01:00;0.001856;0;0;0;9.391776;0;0
82;2020-11-08T22:57:16+01:00;0.000928;0;0;0;8.186368;0;0
83;2020-11-08T22:57:17+01:00;0.000928;0;0;0;9.530528;0;0
84;2020-11-08T22:57:18+01:00;0.001856;0;0;0;10.571168;0;0
85;2020-11-08T22:57:19+01:00;0.001856;0;0;0;9.053567999999999;0;0
86;2020-11-08T22:57:20+01:00;0.001856;0;0;0;11.091488;0;0
87;2020-11-08T22:57:21+01:00;0.000928;0;0;0;7.622688;0;0
88;2020-11-08T22:57:22+01:00;0.001856;0;0;0;9.513183999999999;0;0
89;2020-11-08T22:57:23+01:00;0.001856;0;0;0;8.377152;0;0
90;2020-11-08T22:57:24+01:00;0.001856;0;0;0;8.307776;0;0
91;2020-11-08T22:57:25+01:00;0;0;0;0;0.407584;0;0
92;2020-11-08T22:57:26+01:00;0;0;0;0;0;0;0
93;2020-11-08T22:57:27+01:00;0;0;0;0;0;0;0
94;2020-11-08T22:57:28+01:00;0;0;0;0;0;0;0
95;2020-11-08T22:57:29+01:00;0;0;0;0;0.407584;0;0
96;2020-11-08T22:57:30+01:00;0;0;0;0;0.407584;0;0
97;2020-11-08T22:57:31+01:00;0;0;0;0;0.407584;0;0
98;2020-11-08T22:57:32+01:00;0;0;0;0;0;0;0
99;2020-11-08T22:57:33+01:00;0;0;0;0;0.407584;0;0
100;2020-11-08T22:57:34+01:00;0;0;0;0;0.407584;0;0
101;2020-11-08T22:57:35+01:00;0;0;0;0;0.407584;0;0
102;2020-11-08T22:57:36+01:00;0;0;0;0;0.23414400000000002;0;0
103;2020-11-08T22:57:37+01:00;0;0;0;0;0.17344;0;0
104;2020-11-08T22:57:38+01:00;0;0;0;0;0.407584;0;0
105;2020-11-08T22:57:39+01:00;0;0;0;0;0.329536;0;0
106;2020-11-08T22:57:40+01:00;0;0;0;0;0;0;0
107;2020-11-08T22:57:41+01:00;0;0;0;0;0;0;0
108;2020-11-08T22:57:42+01:00;0;0;0;0;0;0;0
109;2020-11-08T22:57:43+01:00;0;0;0;0;0;0;0
110;2020-11-08T22:57:44+01:00;0;0;0;0;0;0;0
111;2020-11-08T22:57:45+01:00;0;0;0;0;0;0;0
112;2020-11-08T22:57:46+01:00;0;0;0;0;0;0;0
113;2020-11-08T22:57:47+01:00;0;0;0;0;0;0;0
114;2020-11-08T22:57:48+01:00;0;0;0;0;0;0;0
115;2020-11-08T22:57:49+01:00;0;0;0;0;0;0;0
116;2020-11-08T22:57:50+01:00;0;0;0;0;0;0;0
117;2020-11-08T22:57:51+01:00;0;0;0;0;0;0;0
118;2020-11-08T22:57:52+01:00;0;0;0;0;0;0;0
119;2020-11-08T22:57:53+01:00;0;0;0;0;0;0;0
120;2020-11-08T22:57:54+01:00;0;0;0;0;0;0;0
121;2020-11-08T22:57:55+01:00;0;0;0;0;0;0;0
122;2020-11-08T22:57:56+01:00;0;0;0;0;0;0;0
123;2020-11-08T22:57:57+01:00;0;0;0;0;0;0;0
124;2020-11-08T22:57:58+01:00;0;0;0;0;0;0;0
125;2020-11-08T22:57:59+01:00;0;0;0;0;0;0;0
126;2020-11-08T22:58:00+01:00;0;0;0;0;0;0;0
127;2020-11-08T22:58:01+01:00;0;0;0;0;0;0;0
128;2020-11-08T22:58:02+01:00;0;0;0;0;0;0;0
129;2020-11-08T22:58:03+01:00;0;0;0;0;0;0;0
130;2020-11-08T22:58:04+01:00;0;0;0;0;0;0;0
131;2020-11-08T22:58:05+01:00;0;0;0;0;4.804288;null;null
132;2020-11-08T22:58:06+01:00;0.000928;0;0;0;6.105087999999999;0;0
133;2020-11-08T22:58:07+01:00;0.000928;0;0;0;0;0;0
134;2020-11-08T22:58:08+01:00;0.000928;0;0;0;0;0;0
135;2020-11-08T22:58:09+01:00;0.000928;0;0;0;0;0;0
136;2020-11-08T22:58:10+01:00;0.000928;0;0;0;0;0;0
137;2020-11-08T22:58:11+01:00;0.000928;0;0;0;0;0;0
138;2020-11-08T22:58:12+01:00;0.000928;0;0;0;0;0;0
139;2020-11-08T22:58:13+01:00;0.000928;0;0;0;0;0;0
140;2020-11-08T22:58:14+01:00;0.000928;0;0;0;0;0;0
141;2020-11-08T22:58:15+01:00;0.001552;0;0;0;0;0;0
142;2020-11-08T22:58:16+01:00;0.000928;0;0;0;0;0;0
143;2020-11-08T22:58:17+01:00;0.000928;0;0;0;0;0;0
144;2020-11-08T22:58:18+01:00;0.000928;0;0;0;0;0;0
145;2020-11-08T22:58:19+01:00;0.007232000000000001;0;0;0;0;0;0
146;2020-11-08T22:58:20+01:00;0.001856;0;0;0;0;0;0
147;2020-11-08T22:58:21+01:00;0.0043360000000000004;0;0;0;0;0;0
148;2020-11-08T22:58:22+01:00;0.001856;0;0;0;0;0;0
149;2020-11-08T22:58:23+01:00;0.001856;0;0;0;0;0;0
150;2020-11-08T22:58:24+01:00;0.003408;0;0;0;0;0;0
151;2020-11-08T22:58:25+01:00;0.002784;0;0;0;0;0;0
152;2020-11-08T22:58:26+01:00;0.00496;0;0;0;0;0;0
153;2020-11-08T22:58:27+01:00;0.0052640000000000004;0;null;null;null;null;null
154;2020-11-08T22:58:28+01:00;0.003408;0;0;0;0;0;0
155;2020-11-08T22:58:29+01:00;0.006607999999999999;0;0;0;0;0;0
156;2020-11-08T22:58:30+01:00;0.001856;0;0;0;0;0;0
157;2020-11-08T22:58:31+01:00;0.002784;0;0;0;0;0;0
158;2020-11-08T22:58:32+01:00;0.002784;0;0;0;0;0;0
159;2020-11-08T22:58:33+01:00;0.002784;0;0;0;0;0;0
160;2020-11-08T22:58:34+01:00;0.002784;0;0;0;0;0;0
161;2020-11-08T22:58:35+01:00;0.002784;0;0;0;0;0;0
162;2020-11-08T22:58:36+01:00;0.002784;0;0;0;0;0;0
163;2020-11-08T22:58:37+01:00;0.003408;0;0;0;0;0;0
164;2020-11-08T22:58:38+01:00;0.002784;0;0;0;0;0;0
165;2020-11-08T22:58:39+01:00;0.002784;0;0;0;0;0;0
166;2020-11-08T22:58:40+01:00;0.001856;0;0;0;0;0;0
167;2020-11-08T22:58:41+01:00;0.003712;0;0;0;0;0;0
168;2020-11-08T22:58:42+01:00;0.002784;0;0;0;0;0;0
169;2020-11-08T22:58:43+01:00;0.001856;0;0;0;0;0;0
170;2020-11-08T22:58:44+01:00;0.001856;0;0;0;0;0;0
171;2020-11-08T22:58:45+01:00;0.00248;0;0;0;0;0;0
172;2020-11-08T22:58:46+01:00;0.001856;0;0;0;0;0;0
173;2020-11-08T22:58:47+01:00;0.001856;0;0;0;0;0;0
174;2020-11-08T22:58:48+01:00;0.000928;0;0;0;0;0;0
175;2020-11-08T22:58:49+01:00;0.001856;0;0;0;0;0;0
176;2020-11-08T22:58:50+01:00;0.001856;0;0;0;0;0;0
177;2020-11-08T22:58:51+01:00;0.001856;0;0;0;0;0;0
178;2020-11-08T22:58:52+01:00;0.001856;0;0;0;0;0;0
179;2020-11-08T22:58:53+01:00;0.001856;0;0;0;0;0;0
180;2020-11-08T22:58:54+01:00;0.001856;0;0;0;0;0;0
181;2020-11-08T22:58:55+01:00;0.001856;0;0;0;0;0;0
182;2020-11-08T22:58:56+01:00;0.001856;0;0;0;0;0;0
183;2020-11-08T22:58:57+01:00;0.001856;0;0;0;0;0;0
184;2020-11-08T22:58:58+01:00;0.001856;0;0;0;0;0;0
185;2020-11-08T22:58:59+01:00;0.00496;0;0;0;0;0;0
186;2020-11-08T22:59:00+01:00;0.002784;0;0;0;0;0;0
187;2020-11-08T22:59:01+01:00;0.002784;0;0;0;0;0;0
188;2020-11-08T22:59:02+01:00;0.001856;0;0;0;0;0;0
189;2020-11-08T22:59:03+01:00;0.002784;0;0;0;0;0;0
190;2020-11-08T22:59:04+01:00;0;0;0;0;0;0;0
191;2020-11-08T22:59:05+01:00;0;0;0;0;0;0;0
192;2020-11-08T22:59:06+01:00;0;0;0;0;0;0;0
193;2020-11-08T22:59:07+01:00;0;0;0;0;0;0;0
194;2020-11-08T22:59:08+01:00;0;0;0;0;0;0;0
195;2020-11-08T22:59:09+01:00;0;0;0;0;0;0;0
196;2020-11-08T22:59:10+01:00;0;0;0;0;0;0;0
197;2020-11-08T22:59:11+01:00;0;0;0;0;0;0;0
198;2020-11-08T22:59:12+01:00;0;0;0;0;0;0;0
199;2020-11-08T22:59:13+01:00;0;0;0;0;0;0;0
200;2020-11-08T22:59:14+01:00;0;0;0;0;0;0;0
201;2020-11-08T22:59:15+01:00;0;0;0;0;0;0;0
202;2020-11-08T22:59:16+01:00;0;0;0;0;0;0;0
203;2020-11-08T22:59:17+01:00;0;0;0;0;0;0;0
204;2020-11-08T22:59:18+01:00;0;0;0;0;0;0;0
205;2020-11-08T22:59:19+01:00;0;0;0;0;0;0;0
206;2020-11-08T22:59:20+01:00;0;0;0;0;0;0;0
207;2020-11-08T22:59:21+01:00;0;0;0;0;0;0;0
208;2020-11-08T22:59:22+01:00;0;0;0;0;0;0;0
209;2020-11-08T22:59:23+01:00;0;0;0;0;0;0;0
210;2020-11-08T22:59:24+01:00;0;0;0;0;0.8672000000000001;0;0
211;2020-11-08T22:59:25+01:00;0;0;0;0.052031999999999995;4.093184;0;0.052031999999999995
212;2020-11-08T22:59:26+01:00;0.003712;0;0;1.153376;1.014624;null;null
213;2020-11-08T22:59:27+01:00;0.001856;0;0;0.6330560000000001;0.26016;0;0.10406399999999999
214;2020-11-08T22:59:28+01:00;0.002784;0;0;0.7718079999999999;0.294848;0;0.156096
215;2020-11-08T22:59:29+01:00;0.001856;0;0;0.9365760000000001;0.268832;0;0.268832
216;2020-11-08T22:59:30+01:00;0.002784;0;0;1.014624;0.41625599999999996;0;0.286176
217;2020-11-08T22:59:31+01:00;0.002784;0;0;0.9192319999999999;0.511648;0;0.485632
218;2020-11-08T22:59:32+01:00;0.002784;0;0;1.188064;0.676416;0;0.598368
219;2020-11-08T22:59:33+01:00;0.002784;0;0;0.979936;0.5550080000000001;0;0.52032
220;2020-11-08T22:59:34+01:00;0.003712;0;0;1.196736;null;null;null
221;2020-11-08T22:59:35+01:00;0.001856;0;0;0.815168;0.47696;0;0.6070399999999999
222;2020-11-08T22:59:36+01:00;0.002784;0;0;1.075328;0.589696;0;0.537664
223;2020-11-08T22:59:37+01:00;0.002784;0;0;0.979936;0.572352;0;0.502976
224;2020-11-08T22:59:38+01:00;0.001856;0;0;0.47696;0.26016;0;0.242816
225;2020-11-08T22:59:39+01:00;0.00248;0;0;0.641728;0.398912;0;0.364224
226;2020-11-08T22:59:40+01:00;0.002784;0;0;0.719776;0.398912;0;0.27750400000000003
227;2020-11-08T22:59:41+01:00;0.002784;0;0;1.084;0.589696;null;null
228;2020-11-08T22:59:42+01:00;0.001856;0;0;0.8585280000000001;0.41625599999999996;0;0.589696
229;2020-11-08T22:59:43+01:00;0;0;0;0.13875200000000001;0;0;0.04336
230;2020-11-08T22:59:44+01:00;0.072784;0;0;0.338208;0.225472;0;0.251488
231;2020-11-08T22:59:45+01:00;0.001552;0;0;0.008672000000000001;0.320864;0;0.008672000000000001
232;2020-11-08T22:59:46+01:00;0.001552;0;0;0;0.078048;0;0
233;2020-11-08T22:59:47+01:00;0.001552;0;0;0.008672000000000001;0.398912;0;0.008672000000000001
234;2020-11-08T22:59:48+01:00;0.001552;0;0;0.09539199999999999;3.668256;0;0.09539199999999999
235;2020-11-08T22:59:49+01:00;0.000928;0;0;0.10406399999999999;3.9457600000000004;0;0.10406399999999999
236;2020-11-08T22:59:50+01:00;0.000928;0;0;0.121408;4.396704;0;0.121408
237;2020-11-08T22:59:51+01:00;0.000928;0;0;0.10406399999999999;4.07584;0;0.10406399999999999
238;2020-11-08T22:59:52+01:00;0.000928;0;0;0.09539199999999999;3.55552;0;0.09539199999999999
239;2020-11-08T22:59:53+01:00;0.000928;0;0;0.10406399999999999;4.084512;0;0.10406399999999999
240;2020-11-08T22:59:54+01:00;0.000928;0;0;0.112736;4.414048;0;0.112736
241;2020-11-08T22:59:55+01:00;0.000928;0;0;0.09539199999999999;3.477472;0;0.09539199999999999
242;2020-11-08T22:59:56+01:00;0.000928;0;0;0.121408;4.526783999999999;0;0.121408
243;2020-11-08T22:59:57+01:00;0.000928;0;0;0.08672;3.503488;0;0.08672
244;2020-11-08T22:59:58+01:00;0.000928;0;0;0.10406399999999999;3.893728;0;0.10406399999999999
245;2020-11-08T22:59:59+01:00;0.000928;0;0;0.13008;4.847648;0;0.13008
246;2020-11-08T23:00:00+01:00;0.000928;0;0;0.08672;3.278016;0;0.08672
247;2020-11-08T23:00:01+01:00;0.000928;0;0;0.09539199999999999;3.720288;0;0.09539199999999999
248;2020-11-08T23:00:02+01:00;0.000928;0;0;0.09539199999999999;3.5121599999999997;0;0.09539199999999999
249;2020-11-08T23:00:03+01:00;0.000928;0;0;0.09539199999999999;3.798336;0;0.09539199999999999
250;2020-11-08T23:00:04+01:00;0.000928;0;0;0.199456;1.612992;0;0.199456
251;2020-11-08T23:00:05+01:00;0;0;0;0;0;0;0
252;2020-11-08T23:00:06+01:00;0;0;0;0;0.407584;0;0
253;2020-11-08T23:00:07+01:00;0;0;0;0;0;0;0
254;2020-11-08T23:00:08+01:00;0;0;0;0.026015999999999997;0.7631359999999999;0;0.026015999999999997
255;2020-11-08T23:00:09+01:00;0;0;0;0.008672000000000001;0.39024000000000003;0;0.008672000000000001
256;2020-11-08T23:00:10+01:00;0;0;0;0.008672000000000001;0.39024000000000003;0;0.008672000000000001
257;2020-11-08T23:00:11+01:00;0;0;0;0.008672000000000001;0.39024000000000003;0;0.008672000000000001
258;2020-11-08T23:00:12+01:00;0;0;0;0.008672000000000001;0.39024000000000003;0;0.008672000000000001
259;2020-11-08T23:00:13+01:00;0;0;0;0.026015999999999997;0.7631359999999999;0;0.026015999999999997
260;2020-11-08T23:00:14+01:00;0;0;0;0.008672000000000001;0.39024000000000003;0;0.008672000000000001
261;2020-11-08T23:00:15+01:00;0;0;0;0.112736;0.182112;0;0.112736
262;2020-11-08T23:00:16+01:00;0;0;0;0.20812799999999998;0;0;0.199456
263;2020-11-08T23:00:17+01:00;0;0;0;0.199456;0;0;0.20812799999999998
264;2020-11-08T23:00:18+01:00;0;0;0;0.20812799999999998;0;0;0.199456
265;2020-11-08T23:00:19+01:00;0;0;0;0;0;0;0
266;2020-11-08T23:00:20+01:00;0;0;0;0.199456;0;0;0.20812799999999998
267;2020-11-08T23:00:21+01:00;0;0;0;0.20812799999999998;0;0;0.199456
268;2020-11-08T23:00:22+01:00;0;0;0;0.199456;0;0;0.20812799999999998
269;2020-11-08T23:00:23+01:00;0;0;0;0;0;0;0
270;2020-11-08T23:00:24+01:00;0;0;0;0.268832;0;0;0.26016
271;2020-11-08T23:00:25+01:00;0;0;0;0.112736;0.112736;0;0.121408
272;2020-11-08T23:00:26+01:00;0;0;0;0;0;0;0
273;2020-11-08T23:00:27+01:00;0.001856;0;0;0.199456;0.199456;0;0.199456
274;2020-11-08T23:00:28+01:00;0.000928;0;0;0.112736;0.10406399999999999;0;0.10406399999999999
275;2020-11-08T23:00:29+01:00;0.000928;0;0;0.121408;0.13008;0;0.13008
276;2020-11-08T23:00:30+01:00;0.000928;0;0;0.026015999999999997;0.34688;0;0.026015999999999997
277;2020-11-08T23:00:31+01:00;0.001552;0;0;0.034688000000000004;0.320864;0;0.034688000000000004
278;2020-11-08T23:00:32+01:00;0.001552;0;0;0.078048;1.2574400000000001;0;0.078048
279;2020-11-08T23:00:33+01:00;0.000928;0;0;0;10.909376;0;0
280;2020-11-08T23:00:34+01:00;0.000928;0;0;0;10.423744000000001;0;0
281;2020-11-08T23:00:35+01:00;0.000928;0;0;0;10.068192;0;0
282;2020-11-08T23:00:36+01:00;0.000928;0;0;0;10.102879999999999;0;0
283;2020-11-08T23:00:37+01:00;0.000928;0;0;0;10.232959999999999;0;0
284;2020-11-08T23:00:38+01:00;0.000928;0;0;0;10.14624;0;0
285;2020-11-08T23:00:39+01:00;0.000928;0;0;0;10.475776;0;0
286;2020-11-08T23:00:40+01:00;0.000928;0;0;0;10.683904;0;0
287;2020-11-08T23:00:41+01:00;0.000928;0;0;0;10.683904;0;0
288;2020-11-08T23:00:42+01:00;0.000928;0;0;0;10.068192;0;0
289;2020-11-08T23:00:43+01:00;0.000928;0;0;0;9.305056;0;0
290;2020-11-08T23:00:44+01:00;0;0;0;0;3.6335680000000004;0;0
291;2020-11-08T23:00:45+01:00;0;0;0;0;0;0;0
292;2020-11-08T23:00:46+01:00;0;0;0;0;0;0;0
293;2020-11-08T23:00:47+01:00;0;0;0;0;0.407584;0;0
294;2020-11-08T23:00:48+01:00;0;0;0;0;0.407584;0;0
295;2020-11-08T23:00:49+01:00;0;0;0;0;0.407584;0;0
296;2020-11-08T23:00:50+01:00;0;0;0;0;0;0;0
297;2020-11-08T23:00:51+01:00;0;0;0;0;0.407584;0;0
298;2020-11-08T23:00:52+01:00;0;0;0;0;0.407584;0;0
299;2020-11-08T23:00:53+01:00;0;0;0;0;0.407584;0;0
300;2020-11-08T23:00:54+01:00;0;0;0;0;0;0;0
301;2020-11-08T23:00:55+01:00;0;0;0;0;0.407584;0;0
302;2020-11-08T23:00:56+01:00;0;0;0;0;0.407584;0;0
303;2020-11-08T23:00:57+01:00;0;0;0;0;0.407584;0;0
304;2020-11-08T23:00:58+01:00;0;0;0;0;0.026015999999999997;0;0
305;2020-11-08T23:00:59+01:00;0;0;0;0;0;0;0
306;2020-11-08T23:01:00+01:00;0;0;0;0;0;0;0
307;2020-11-08T23:01:01+01:00;0;0;0;0;0;0;0
308;2020-11-08T23:01:02+01:00;0;0;0;0;0;0;0
309;2020-11-08T23:01:03+01:00;0;0;0;0;0;0;0
310;2020-11-08T23:01:04+01:00;0;0;0;0;0;0;0
311;2020-11-08T23:01:05+01:00;0;0;0;0;0;0;0
312;2020-11-08T23:01:06+01:00;0;0;0;0;0;0;0
313;2020-11-08T23:01:07+01:00;0;0;0;0;0;0;0
314;2020-11-08T23:01:08+01:00;0;0;0;0;0;0;0
315;2020-11-08T23:01:09+01:00;0;0;0;0;0;0;0
316;2020-11-08T23:01:10+01:00;0;0;0;0;0;0;0
317;2020-11-08T23:01:11+01:00;0;0;0;0;0;0;0
318;2020-11-08T23:01:12+01:00;0;0;0;0;0;0;0
319;2020-11-08T23:01:13+01:00;0;0;0;0;0;0;0
320;2020-11-08T23:01:14+01:00;0;0;0;0;0;0;0
321;2020-11-08T23:01:15+01:00;0;0;0;0;0;0;0
322;2020-11-08T23:01:16+01:00;0;0;0;0;0;0;0
323;2020-11-08T23:01:17+01:00;0;0;0;0;0;0;0
324;2020-11-08T23:01:18+01:00;0;0;0;0;0;0;0
325;2020-11-08T23:01:19+01:00;0;0;0;0;0;0;0
326;2020-11-08T23:01:20+01:00;0;0;0;0;0;0;0
327;2020-11-08T23:01:21+01:00;0;0;0;0;0;0;0
328;2020-11-08T23:01:22+01:00;0;0;0;0;0;0;0
329;2020-11-08T23:01:23+01:00;0;0;0;0;0;0;0
330;2020-11-08T23:01:24+01:00;0;0;0;0;0;0;0
331;2020-11-08T23:01:25+01:00;0;0;0.251488;0;0.251488;0;1.439552
332;2020-11-08T23:01:26+01:00;0.002784;0;0.893216;0;0.95392;0;0.979936
333;2020-11-08T23:01:27+01:00;0.002784;0;0.95392;0;1.066656;0;0.9192319999999999
334;2020-11-08T23:01:28+01:00;0.001856;0;1.031968;0;1.222752;0;1.0579839999999998
335;2020-11-08T23:01:29+01:00;0.002784;0;2.08128;0;2.306752;0;2.0726080000000002
336;2020-11-08T23:01:30+01:00;0.002784;0;2.653632;0;2.653632;0;2.636288
337;2020-11-08T23:01:31+01:00;0.002784;0;3.1999679999999997;0;3.1999679999999997;0;3.2346559999999998
338;2020-11-08T23:01:32+01:00;0.002784;0;2.6969920000000003;0;2.8097280000000002;0;2.77504
339;2020-11-08T23:01:33+01:00;0.002784;0;2.73168;0;2.627616;0;2.64496
340;2020-11-08T23:01:34+01:00;0.001856;0;2.983168;0;2.9918400000000003;0;2.9744960000000003
341;2020-11-08T23:01:35+01:00;0.002784;0;2.636288;0;2.627616;0;2.653632
342;2020-11-08T23:01:36+01:00;0.002784;0;3.043872;0;3.0351999999999997;0;3.0091840000000003
343;2020-11-08T23:01:37+01:00;0.002784;0;2.2460479999999996;0;2.25472;0;2.25472
344;2020-11-08T23:01:38+01:00;0.002784;0;1.5175999999999998;0;1.508928;0;1.4135360000000001
345;2020-11-08T23:01:39+01:00;0.001856;0;1.222752;0;1.222752;0;1.162048
346;2020-11-08T23:01:40+01:00;0.002784;0;0.95392;0;0.971264;0;0.797824
347;2020-11-08T23:01:41+01:00;0.002784;0;3.3213760000000003;0;3.312704;null;2.228704
348;2020-11-08T23:01:42+01:00;0.003408;0;1.6736959999999999;0;1.3701759999999998;0;1.6650239999999998
349;2020-11-08T23:01:43+01:00;0.10592;0;1.5349439999999999;0;0.147424;0;1.500256
350;2020-11-08T23:01:44+01:00;0.053888;0;0.659072;0;0.728448;0;0.7024320000000001
351;2020-11-08T23:01:45+01:00;0.000928;0;0.034688000000000004;0;0.719776;0;0.034688000000000004
352;2020-11-08T23:01:46+01:00;0.000928;0;0.112736;0;2.21136;0;0.112736
353;2020-11-08T23:01:47+01:00;0.000928;0;0.09539199999999999;0;3.798336;0;0.09539199999999999
