Datetime;STA 5;STA 1;STA 4;STA 6;STA 2;STA 3
2021-01-06T12:36:15+01:00;null;-45;null;null;-44;null
2021-01-06T12:36:17+01:00;null;-45;null;null;-44;null
2021-01-06T12:36:18+01:00;null;null;null;null;-44;null
2021-01-06T12:36:36+01:00;-74;null;null;null;null;null
2021-01-06T12:36:37+01:00;-74;null;null;null;null;null
2021-01-06T12:36:38+01:00;-75;null;null;null;null;null
2021-01-06T12:36:39+01:00;-74;null;null;null;null;null
2021-01-06T12:36:40+01:00;-74;null;null;null;null;null
2021-01-06T12:36:42+01:00;-74;null;null;null;null;null
2021-01-06T12:36:43+01:00;-74;null;null;null;null;null
2021-01-06T12:36:48+01:00;null;null;-55;null;null;null
2021-01-06T12:36:49+01:00;null;null;-55;null;null;null
2021-01-06T12:36:50+01:00;null;null;-55;null;null;null
2021-01-06T12:36:51+01:00;null;null;-55;null;null;null
2021-01-06T12:36:52+01:00;null;null;-55;null;null;null
2021-01-06T12:36:53+01:00;null;null;-55;null;null;null
2021-01-06T12:36:55+01:00;null;null;null;-74;null;null
2021-01-06T12:36:56+01:00;null;null;null;-74;null;null
2021-01-06T12:36:57+01:00;null;null;null;-74;null;null
2021-01-06T12:36:59+01:00;null;null;null;-74;null;null
2021-01-06T12:37:00+01:00;null;null;null;-74;null;null
2021-01-06T12:37:04+01:00;null;null;null;null;null;-52
2021-01-06T12:37:05+01:00;null;null;null;null;null;-52
2021-01-06T12:37:06+01:00;null;null;null;null;null;-52
2021-01-06T12:37:07+01:00;null;null;null;null;null;-52
2021-01-06T12:37:08+01:00;null;null;null;null;null;-52
2021-01-06T12:37:09+01:00;null;-45;null;null;null;-52
2021-01-06T12:37:10+01:00;null;-45;null;null;-45;null
2021-01-06T12:37:11+01:00;null;-44;null;null;-44;null
2021-01-06T12:37:12+01:00;null;-44;null;null;-44;null
2021-01-06T12:37:13+01:00;null;-44;null;null;-44;null
2021-01-06T12:37:14+01:00;null;-44;null;null;-44;null
2021-01-06T12:37:15+01:00;null;-44;null;null;-44;null
2021-01-06T12:37:17+01:00;null;-44;null;null;-44;null
2021-01-06T12:37:18+01:00;null;-44;null;null;-44;null
2021-01-06T12:37:19+01:00;null;null;null;null;-44;null
2021-01-06T12:37:47+01:00;null;null;-51;null;null;null
2021-01-06T12:37:49+01:00;null;null;-51;null;null;null
2021-01-06T12:37:50+01:00;null;null;-51;null;null;null
2021-01-06T12:37:52+01:00;null;null;-51;null;null;null
2021-01-06T12:37:53+01:00;null;null;-51;null;null;null
2021-01-06T12:37:55+01:00;null;null;null;-75;null;null
2021-01-06T12:37:56+01:00;null;null;null;-76;null;null
2021-01-06T12:37:57+01:00;null;null;null;-76;null;null
2021-01-06T12:37:58+01:00;null;null;null;-76;null;null
2021-01-06T12:38:00+01:00;null;null;null;-76;null;null
2021-01-06T12:38:04+01:00;null;null;null;null;null;-54
2021-01-06T12:38:06+01:00;null;null;null;null;null;-54
2021-01-06T12:38:07+01:00;null;null;null;null;null;-54
2021-01-06T12:38:08+01:00;null;null;null;null;null;-54
2021-01-06T12:38:09+01:00;null;-49;null;null;null;-54
2021-01-06T12:38:10+01:00;null;-46;null;null;-46;null
2021-01-06T12:38:11+01:00;null;-45;null;null;-45;null
2021-01-06T12:38:12+01:00;null;-45;null;null;-44;null
2021-01-06T12:38:13+01:00;null;-45;null;null;-44;null
2021-01-06T12:38:14+01:00;null;-45;null;null;-44;null
2021-01-06T12:38:15+01:00;null;-45;null;null;-44;null
2021-01-06T12:38:16+01:00;null;-45;null;null;-44;null
2021-01-06T12:38:17+01:00;null;-45;null;null;-44;null
2021-01-06T12:38:18+01:00;null;null;null;null;-44;null
2021-01-06T12:38:48+01:00;null;null;-55;null;null;null
2021-01-06T12:38:49+01:00;null;null;-55;null;null;null
2021-01-06T12:38:51+01:00;null;null;-55;null;null;null
2021-01-06T12:38:52+01:00;null;null;-55;null;null;null
2021-01-06T12:38:55+01:00;null;null;null;-74;null;null
2021-01-06T12:38:57+01:00;null;null;null;-74;null;null
2021-01-06T12:38:59+01:00;null;null;null;-74;null;null
2021-01-06T12:39:00+01:00;null;null;null;-74;null;null
2021-01-06T12:39:03+01:00;null;null;null;null;null;-53
2021-01-06T12:39:05+01:00;null;null;null;null;null;-53
2021-01-06T12:39:06+01:00;null;null;null;null;null;-53
2021-01-06T12:39:07+01:00;null;null;null;null;null;-53
2021-01-06T12:39:08+01:00;null;null;null;null;null;-53
2021-01-06T12:39:09+01:00;null;-48;null;null;null;-53
2021-01-06T12:39:10+01:00;null;-46;null;null;-45;null
2021-01-06T12:39:11+01:00;null;-45;null;null;-44;null
2021-01-06T12:39:12+01:00;null;-45;null;null;-44;null
2021-01-06T12:39:13+01:00;null;-45;null;null;-44;null
2021-01-06T12:39:14+01:00;null;-45;null;null;-44;null
2021-01-06T12:39:15+01:00;null;-45;null;null;-44;null
2021-01-06T12:39:16+01:00;null;-45;null;null;-44;null
2021-01-06T12:39:17+01:00;null;-45;null;null;-44;null
2021-01-06T12:39:48+01:00;null;null;-56;null;null;null
2021-01-06T12:39:49+01:00;null;null;-56;null;null;null
2021-01-06T12:39:50+01:00;null;null;-56;null;null;null
2021-01-06T12:39:51+01:00;null;null;-56;null;null;null
2021-01-06T12:39:52+01:00;null;null;-56;null;null;null
2021-01-06T12:39:53+01:00;null;null;-56;null;null;null
2021-01-06T12:39:55+01:00;null;null;null;-72;null;null
2021-01-06T12:39:56+01:00;null;null;null;-73;null;null
2021-01-06T12:39:57+01:00;null;null;null;-73;null;null
2021-01-06T12:39:59+01:00;null;null;null;-73;null;null
2021-01-06T12:40:00+01:00;null;null;null;-73;null;null
2021-01-06T12:40:04+01:00;null;null;null;null;null;-56
2021-01-06T12:40:05+01:00;null;null;null;null;null;-56
2021-01-06T12:40:06+01:00;null;null;null;null;null;-56
2021-01-06T12:40:07+01:00;null;null;null;null;null;-56
2021-01-06T12:40:08+01:00;null;null;null;null;null;-56
2021-01-06T12:40:11+01:00;null;-46;null;null;null;-56
2021-01-06T12:40:12+01:00;null;-45;null;null;-45;null
2021-01-06T12:40:14+01:00;null;-45;null;null;-44;null
2021-01-06T12:40:15+01:00;null;-44;null;null;-44;null
2021-01-06T12:40:16+01:00;null;-44;null;null;-44;null
2021-01-06T12:40:17+01:00;null;-44;null;null;-44;null
2021-01-06T12:40:18+01:00;null;-44;null;null;-44;null
2021-01-06T12:40:19+01:00;null;-44;null;null;-44;null
2021-01-06T12:40:20+01:00;null;-44;null;null;-44;null
2021-01-06T12:40:21+01:00;null;null;null;null;-44;null
2021-01-06T12:40:44+01:00;null;0;null;null;null;null
2021-01-06T12:40:45+01:00;null;-41;null;null;null;null
2021-01-06T12:40:46+01:00;null;-41;null;null;null;null
2021-01-06T12:40:47+01:00;null;-41;null;null;null;null
2021-01-06T12:40:48+01:00;null;-41;null;null;null;null
2021-01-06T12:40:49+01:00;null;-41;-52;null;null;null
2021-01-06T12:40:50+01:00;null;-41;-52;null;null;null
2021-01-06T12:40:51+01:00;null;-41;-52;null;null;null
2021-01-06T12:40:52+01:00;null;-41;-52;null;null;null
2021-01-06T12:40:53+01:00;null;null;-52;null;null;null
2021-01-06T12:40:55+01:00;null;null;null;-74;-43;null
2021-01-06T12:40:56+01:00;null;null;null;-74;-43;null
2021-01-06T12:40:57+01:00;null;null;null;-74;-43;null
2021-01-06T12:40:58+01:00;null;null;null;-74;-43;null
2021-01-06T12:40:59+01:00;null;null;null;-74;-43;null
2021-01-06T12:41:00+01:00;null;null;null;-74;-43;null
2021-01-06T12:41:01+01:00;null;null;null;null;-43;null
2021-01-06T12:41:02+01:00;null;null;null;null;-43;null
2021-01-06T12:41:04+01:00;null;null;null;null;-43;-51
2021-01-06T12:41:05+01:00;null;null;null;null;null;-68
2021-01-06T12:41:06+01:00;null;null;null;null;null;-68
2021-01-06T12:41:07+01:00;null;null;null;null;null;-68
2021-01-06T12:41:08+01:00;null;null;null;null;null;-68
2021-01-06T12:41:09+01:00;null;-47;null;null;null;-68
2021-01-06T12:41:10+01:00;null;-45;null;null;-46;null
2021-01-06T12:41:11+01:00;null;-45;null;null;-45;null
2021-01-06T12:41:12+01:00;null;-44;null;null;-44;null
2021-01-06T12:41:13+01:00;null;-44;null;null;-44;null
2021-01-06T12:41:15+01:00;null;-44;null;null;-44;null
2021-01-06T12:41:16+01:00;null;-44;null;null;-44;null
2021-01-06T12:41:17+01:00;null;-44;null;null;-44;null
2021-01-06T12:41:18+01:00;null;null;null;null;-44;null
2021-01-06T12:41:48+01:00;null;null;-52;null;null;null
2021-01-06T12:41:49+01:00;null;null;-52;null;null;null
2021-01-06T12:41:50+01:00;null;null;-52;null;null;null
2021-01-06T12:41:51+01:00;null;null;-52;null;null;null
2021-01-06T12:41:52+01:00;null;null;-52;null;null;null
2021-01-06T12:41:53+01:00;null;null;-52;null;null;null
2021-01-06T12:41:55+01:00;null;null;null;-74;null;null
2021-01-06T12:41:56+01:00;null;null;null;-74;null;null
2021-01-06T12:41:57+01:00;null;null;null;-74;null;null
2021-01-06T12:41:58+01:00;null;null;null;-74;null;null
2021-01-06T12:41:59+01:00;null;null;null;-74;null;null
2021-01-06T12:42:00+01:00;null;null;null;-74;null;null
2021-01-06T12:42:04+01:00;null;null;null;null;null;-54
2021-01-06T12:42:05+01:00;null;null;null;null;null;-54
2021-01-06T12:42:07+01:00;null;null;null;null;null;-54
2021-01-06T12:42:08+01:00;null;-48;null;null;null;-54
2021-01-06T12:42:10+01:00;null;-46;null;null;-44;null
2021-01-06T12:42:11+01:00;null;-45;null;null;-44;null
2021-01-06T12:42:12+01:00;null;-45;null;null;-44;null
2021-01-06T12:42:13+01:00;null;-45;null;null;-44;null
2021-01-06T12:42:14+01:00;null;-45;null;null;-44;null
2021-01-06T12:42:15+01:00;null;-45;null;null;-44;null
2021-01-06T12:42:16+01:00;null;-45;null;null;-44;null
2021-01-06T12:42:17+01:00;null;-45;null;null;-44;null
2021-01-06T12:42:18+01:00;null;null;null;null;-44;null
2021-01-06T12:42:48+01:00;null;null;-52;null;null;null
2021-01-06T12:42:49+01:00;null;null;-52;null;null;null
2021-01-06T12:42:50+01:00;null;null;-52;null;null;null
2021-01-06T12:42:51+01:00;null;null;-52;null;null;null
2021-01-06T12:42:52+01:00;null;null;-52;null;null;null
2021-01-06T12:42:53+01:00;null;null;-52;null;null;null
2021-01-06T12:42:55+01:00;null;null;null;-74;null;null
2021-01-06T12:42:56+01:00;null;null;null;-74;null;null
2021-01-06T12:42:57+01:00;null;null;null;-74;null;null
2021-01-06T12:42:59+01:00;null;null;null;-74;null;null
2021-01-06T12:43:00+01:00;null;null;null;-74;null;null
2021-01-06T12:43:04+01:00;null;null;null;null;null;-51
2021-01-06T12:43:05+01:00;null;null;null;null;null;-51
2021-01-06T12:43:06+01:00;null;null;null;null;null;-51
2021-01-06T12:43:07+01:00;null;null;null;null;null;-51
2021-01-06T12:43:08+01:00;null;null;null;null;null;-51
2021-01-06T12:43:09+01:00;null;-49;null;null;null;-51
2021-01-06T12:43:10+01:00;null;-46;null;null;-44;null
2021-01-06T12:43:12+01:00;null;-45;null;null;-44;null
2021-01-06T12:43:13+01:00;null;-45;null;null;-44;null
2021-01-06T12:43:14+01:00;null;-45;null;null;-44;null
2021-01-06T12:43:15+01:00;null;-45;null;null;-44;null
2021-01-06T12:43:16+01:00;null;-45;null;null;-44;null
2021-01-06T12:43:17+01:00;null;-45;null;null;-44;null
2021-01-06T12:43:18+01:00;null;null;null;null;-44;null
2021-01-06T12:43:51+01:00;null;null;-52;null;null;null
2021-01-06T12:43:52+01:00;null;null;-52;null;null;null
2021-01-06T12:43:53+01:00;null;null;-52;null;null;null
2021-01-06T12:43:55+01:00;null;null;-52;null;null;null
2021-01-06T12:43:56+01:00;null;null;-52;null;null;null
2021-01-06T12:43:57+01:00;null;null;-52;null;null;null
2021-01-06T12:43:59+01:00;null;null;null;-72;null;null
2021-01-06T12:44:00+01:00;null;null;null;-72;null;null
2021-01-06T12:44:02+01:00;null;null;null;-72;null;null
2021-01-06T12:44:03+01:00;null;null;null;-72;null;null
2021-01-06T12:44:04+01:00;null;null;null;-72;null;null
2021-01-06T12:44:06+01:00;null;null;null;-72;null;null
2021-01-06T12:44:12+01:00;null;null;null;null;null;-54
2021-01-06T12:44:13+01:00;null;null;null;null;null;-54
2021-01-06T12:44:15+01:00;null;null;null;null;null;-54
2021-01-06T12:44:16+01:00;null;null;null;null;null;-54
2021-01-06T12:44:17+01:00;null;null;null;null;null;-54
2021-01-06T12:44:21+01:00;null;-48;null;null;-43;null
2021-01-06T12:44:22+01:00;null;-47;null;null;-47;null
2021-01-06T12:44:23+01:00;null;-46;null;null;-45;null
2021-01-06T12:44:25+01:00;null;-45;null;null;-45;null
2021-01-06T12:44:26+01:00;null;-45;null;null;-44;null
2021-01-06T12:44:28+01:00;null;-45;null;null;-44;null
2021-01-06T12:44:29+01:00;null;-45;null;null;-44;null
2021-01-06T12:44:30+01:00;null;-45;null;null;-44;null
2021-01-06T12:44:31+01:00;null;-45;null;null;-44;null
2021-01-06T12:44:33+01:00;null;null;null;null;-44;null
