sep=;
"Time";"0x00";"0x01";"0x02";"0x03";"0x08";"0x20"
"2020-06-23T00:35:44+02:00";0.163;0;0;0;0;0
"2020-06-23T00:35:45+02:00";0.136;0;0;0;0;0
"2020-06-23T00:35:46+02:00";0.131;0;0;0;0;0
"2020-06-23T00:35:47+02:00";0.125;0;0;0;0;0
"2020-06-23T00:35:48+02:00";0.121;0;0;0;0;0
"2020-06-23T00:35:49+02:00";0.123;0;0;0;0;0
"2020-06-23T00:35:50+02:00";0.105;0;0;0;0;0
"2020-06-23T00:35:51+02:00";0.115;0;0;0;0;0
"2020-06-23T00:35:52+02:00";0.125;0;0;0;0;0
"2020-06-23T00:35:53+02:00";0.124;0;0;0;0;0
"2020-06-23T00:35:54+02:00";0.125;0;0;0;0;0
"2020-06-23T00:35:55+02:00";0.111;0;0;0;0;0
"2020-06-23T00:35:56+02:00";0.111;0;0;0;0;0
"2020-06-23T00:35:57+02:00";0.12;0;0;0;0;0
"2020-06-23T00:35:58+02:00";0.129;0;0;0;0;0
"2020-06-23T00:35:59+02:00";0.118;0;0;0;0;0
"2020-06-23T00:36:00+02:00";0.119;0;0;0;0;0
"2020-06-23T00:36:01+02:00";0.114;0;0;0;0;0
"2020-06-23T00:36:02+02:00";0.123;0;0;0;0;0
"2020-06-23T00:36:03+02:00";0.177;0;0;0;0;0
"2020-06-23T00:36:04+02:00";0.163;0;0;0;0;0
"2020-06-23T00:36:05+02:00";0.136;0;0;0;0;0
"2020-06-23T00:36:06+02:00";0.106;0;0;0;0;0
"2020-06-23T00:36:07+02:00";0.114;0;0;0;0;0
"2020-06-23T00:36:08+02:00";0.119;0;0;0;0;0
"2020-06-23T00:36:09+02:00";0.114;0;0;0;0;0
"2020-06-23T00:36:10+02:00";0.14;0;0;0;0;0
"2020-06-23T00:36:11+02:00";0.113;0;0;0;0;0
"2020-06-23T00:36:12+02:00";0.167;0;0;0;0;0
"2020-06-23T00:36:13+02:00";0.118;0;0;0;0;0
"2020-06-23T00:36:14+02:00";0.124;0;0;0;0;0
"2020-06-23T00:36:15+02:00";0.11;0;0;0;0;0
"2020-06-23T00:36:16+02:00";0.105;0;0;0;0;0
"2020-06-23T00:36:17+02:00";0.115;0;0;0;0;0
"2020-06-23T00:36:18+02:00";0.12;0;0;0;0;0
"2020-06-23T00:36:19+02:00";0.124;0;0;0;0;0
"2020-06-23T00:36:20+02:00";0.123;0;0;0;0;0
"2020-06-23T00:36:21+02:00";0.111;0;0;0;0;0
"2020-06-23T00:36:22+02:00";0.155;0;0;0;0;0
"2020-06-23T00:36:23+02:00";0.174;0;0;0;0;0
"2020-06-23T00:36:24+02:00";0.144;0;0;0;0;0
"2020-06-23T00:36:25+02:00";0.108;0;0;0;0;0
"2020-06-23T00:36:26+02:00";0.115;0;0;0;0;0
"2020-06-23T00:36:27+02:00";0.115;0;0;0;0;0
"2020-06-23T00:36:28+02:00";0.124;0;0;0;0;0
"2020-06-23T00:36:29+02:00";0.126;0;0;0;0;0
"2020-06-23T00:36:30+02:00";0.153;0;0;0;0;0
"2020-06-23T00:36:31+02:00";0.113;0;0;0;0;0
"2020-06-23T00:36:32+02:00";0.115;0;0;0;0;0
"2020-06-23T00:36:33+02:00";0.121;0;0;0;0;0
"2020-06-23T00:36:34+02:00";0.12;0;0;0;0;0
"2020-06-23T00:36:35+02:00";0.102;0;0;0;0;0
"2020-06-23T00:36:36+02:00";0.102;0;0;0;0;0
"2020-06-23T00:36:37+02:00";0.102;0;0;0;0;0
"2020-06-23T00:36:38+02:00";0.128;0;0;0;0;0
"2020-06-23T00:36:39+02:00";0.129;0;0;0;0;0
"2020-06-23T00:36:40+02:00";0.119;0;0;0;0;0
"2020-06-23T00:36:41+02:00";0.114;0;0;0;0;0
"2020-06-23T00:36:42+02:00";0.152;0;0;0;0;0
"2020-06-23T00:36:43+02:00";0.131;0;0;0;0;0
"2020-06-23T00:36:44+02:00";0.121;0;0;0;0;0
"2020-06-23T00:36:45+02:00";0.115;0;0;0;0;0
"2020-06-23T00:36:46+02:00";0.111;0;0;0;0;0
"2020-06-23T00:36:47+02:00";0.121;0;0;0;0;0
"2020-06-23T00:36:48+02:00";0.118;0;0;0;0;0
"2020-06-23T00:36:49+02:00";0.127;0;0;0;0;0
"2020-06-23T00:36:50+02:00";0.122;0;0;0;0;0
"2020-06-23T00:36:51+02:00";0.111;0;0;0;0;0
"2020-06-23T00:36:52+02:00";0.123;0;0;0;0;0
"2020-06-23T00:36:53+02:00";0.129;0;0;0;0;0
"2020-06-23T00:36:54+02:00";0.12;0;0;0;0;0
"2020-06-23T00:36:55+02:00";0.116;0;0;0;0;0
"2020-06-23T00:36:56+02:00";0.117;0;0;0;0;0
"2020-06-23T00:36:57+02:00";0.117;0;0;0;0;0
"2020-06-23T00:36:58+02:00";0.114;0;0;0;0;0
"2020-06-23T00:36:59+02:00";0.115;0;0;0;0;0
"2020-06-23T00:37:00+02:00";0.137;0;0;0;0;0
"2020-06-23T00:37:01+02:00";0.105;0;0;0;0;0
"2020-06-23T00:37:02+02:00";0.174;0;0;0;0;0
"2020-06-23T00:37:03+02:00";0.165;0;0;0;0;0
"2020-06-23T00:37:04+02:00";0.122;0;0;0;0;0
"2020-06-23T00:37:05+02:00";0.108;0;0;0;0;0
"2020-06-23T00:37:06+02:00";0.105;0;0;0;0;0
"2020-06-23T00:37:07+02:00";0.115;0;0;0;0;0
"2020-06-23T00:37:08+02:00";0.104;0;0;0;0;0
"2020-06-23T00:37:09+02:00";0.123;0;0;0;0;0
"2020-06-23T00:37:10+02:00";0.135;0;0;0;0;0
"2020-06-23T00:37:11+02:00";0.115;0;0;0;0;0
"2020-06-23T00:37:12+02:00";0.115;0;0;0;0;0
"2020-06-23T00:37:13+02:00";0.109;0;0;0;0;0
"2020-06-23T00:37:14+02:00";0.121;0;0;0;0;0
"2020-06-23T00:37:15+02:00";0.123;0;0;0;0;0
"2020-06-23T00:37:16+02:00";0.099;0;0;0;0;0
"2020-06-23T00:37:17+02:00";0.116;0;0;0;0;0
"2020-06-23T00:37:18+02:00";0.119;0;0;0;0;0
"2020-06-23T00:37:19+02:00";0.108;0;0;0;0;0
"2020-06-23T00:37:20+02:00";0.126;0;0;0;0;0
"2020-06-23T00:37:21+02:00";0.126;0;0;0;0;0
"2020-06-23T00:37:22+02:00";0.116;0;0;0;0;0
"2020-06-23T00:37:23+02:00";0.153;0;0;0;0;0
"2020-06-23T00:37:24+02:00";0.137;0;0;0;0;0
"2020-06-23T00:37:25+02:00";0.125;0;0;0;0;0
"2020-06-23T00:37:26+02:00";0.1;0;0;0;0;0
"2020-06-23T00:37:27+02:00";0.114;0;0;0;0;0
"2020-06-23T00:37:28+02:00";0.112;0;0;0;0;0
"2020-06-23T00:37:29+02:00";0.119;0;0;0;0;0
"2020-06-23T00:37:30+02:00";0.122;0;0;0;0;0
"2020-06-23T00:37:31+02:00";0.114;0;0;0;0;0
"2020-06-23T00:37:32+02:00";0.107;0;0;0;0.11;0
"2020-06-23T00:37:33+02:00";0.138;0;0;0;0.113;0
"2020-06-23T00:37:34+02:00";0.104;0;0;0;0.112;0
"2020-06-23T00:37:35+02:00";0.117;0;0;0;0.114;0
"2020-06-23T00:37:36+02:00";0.096;0;0;0;0.109;0
"2020-06-23T00:37:37+02:00";0.124;0;0;0;0.11;0
"2020-06-23T00:37:38+02:00";0.104;0;0;0;0.103;0
"2020-06-23T00:37:39+02:00";0.125;0;0;0;0.097;0
"2020-06-23T00:37:40+02:00";0.134;0;0;0;0.094;0
"2020-06-23T00:37:41+02:00";0.104;0;0;0;0.115;0
"2020-06-23T00:37:42+02:00";0.233;0;0;0;0.117;0
"2020-06-23T00:37:43+02:00";0.19;0;0;0;0.108;0
"2020-06-23T00:37:44+02:00";0.113;0;0;0;0.102;0
"2020-06-23T00:37:45+02:00";0.26;0;0;0;0.118;0
"2020-06-23T00:37:46+02:00";0.163;0;0;0;0.14;0
"2020-06-23T00:37:47+02:00";0.135;0;0;0;0.105;0
"2020-06-23T00:37:48+02:00";0.135;0;0;0;0.113;0
"2020-06-23T00:37:49+02:00";0.13;0;0;0;0.123;0
"2020-06-23T00:37:50+02:00";0.154;0;0;0;0.112;0
"2020-06-23T00:37:51+02:00";0.125;0;0;0;0.111;0
"2020-06-23T00:37:52+02:00";0.108;0;0;0;0.106;0
"2020-06-23T00:37:53+02:00";0.126;0;0;0;0.108;0
"2020-06-23T00:37:54+02:00";0.16;0;0;0;0.101;0
"2020-06-23T00:37:55+02:00";0.129;0;0;0;0.106;0
"2020-06-23T00:37:56+02:00";0.085;0;0;0;0.106;0
"2020-06-23T00:37:57+02:00";0.138;0;0;0;0.1;0
"2020-06-23T00:37:58+02:00";0.107;0;0;0;0.105;0
"2020-06-23T00:37:59+02:00";0.123;0;0;0;0.108;0
"2020-06-23T00:38:00+02:00";0.169;0;0;0;0.112;0
"2020-06-23T00:38:01+02:00";0.092;0;0;0;0.128;0
"2020-06-23T00:38:02+02:00";0.152;0;0;0;0.137;0
"2020-06-23T00:38:03+02:00";0.109;0;0;0;0.127;0
"2020-06-23T00:38:04+02:00";0.141;0;0;0;0.102;0
"2020-06-23T00:38:05+02:00";0.107;0;0;0;0.104;0
"2020-06-23T00:38:06+02:00";0.125;0;0;0;0.101;0
"2020-06-23T00:38:07+02:00";0.167;0;0;0;0.107;0
"2020-06-23T00:38:08+02:00";0.143;0;0;0;0.103;0
"2020-06-23T00:38:09+02:00";0.119;0;0;0;0.115;0
"2020-06-23T00:38:10+02:00";0.134;0;0;0;0.104;0
"2020-06-23T00:38:11+02:00";0.092;0;0;0;0.114;0
