Time;Hour;STA 6;STA 5;STA 4;STA 3;STA 2;STA 1
365;2020-11-09T19:13:20+01:00;1;0;0;0;0;0
366;2020-11-09T19:13:21+01:00;1;0;0;0;0;0
367;2020-11-09T19:13:22+01:00;1;0;0;0;0;0
368;2020-11-09T19:13:23+01:00;1;0;0;0;0;0
369;2020-11-09T19:13:24+01:00;1;0;0;0;0;0
370;2020-11-09T19:13:25+01:00;1;0;0;0;0;0
371;2020-11-09T19:13:26+01:00;1;0;0;0;0;0
372;2020-11-09T19:13:27+01:00;1;0;0;0;0;0
373;2020-11-09T19:13:28+01:00;1;0;0;0;0;0
374;2020-11-09T19:13:29+01:00;1;0;0;0;0;0
375;2020-11-09T19:13:30+01:00;1;0;0;0;0;0
376;2020-11-09T19:13:31+01:00;1;0;0;0;0;0
377;2020-11-09T19:13:32+01:00;1;0;0;0;0;0
378;2020-11-09T19:13:33+01:00;1;0;0;0;0;0
379;2020-11-09T19:13:34+01:00;1;0;0;0;0;0
380;2020-11-09T19:13:35+01:00;1;0;0;0;0;0
381;2020-11-09T19:13:36+01:00;1;0;0;0;0;0
382;2020-11-09T19:13:37+01:00;1;0;0;0;0;0
383;2020-11-09T19:13:38+01:00;1;0;0;0;0;0
384;2020-11-09T19:13:39+01:00;1;0;0;0;0;0
385;2020-11-09T19:13:40+01:00;1;0;0;0;0;0
386;2020-11-09T19:13:41+01:00;1;0;0;0;0;0
387;2020-11-09T19:13:42+01:00;1;0;0;0;0;0
388;2020-11-09T19:13:43+01:00;1;0;0;0;0;0
389;2020-11-09T19:13:44+01:00;1;0;0;0;0;0
390;2020-11-09T19:13:45+01:00;1;0;0;0;0;0
391;2020-11-09T19:13:46+01:00;1;0;0;0;0;0
392;2020-11-09T19:13:47+01:00;1;0;0;0;0;0
393;2020-11-09T19:13:48+01:00;1;0;0;0;0;0
394;2020-11-09T19:13:49+01:00;1;0;0;0;0;0
395;2020-11-09T19:13:50+01:00;1;0;0;0;0;0
396;2020-11-09T19:13:51+01:00;1;0;0;0;0;0
397;2020-11-09T19:13:52+01:00;1;0;0;0;0;0
398;2020-11-09T19:13:53+01:00;1;0;0;0;0;0
399;2020-11-09T19:13:54+01:00;1;0;0;0;0;0
400;2020-11-09T19:13:55+01:00;1;0;0;0;0;0
401;2020-11-09T19:13:56+01:00;1;0;0;0;0;0
402;2020-11-09T19:13:57+01:00;1;0;0;0;0;0
403;2020-11-09T19:13:58+01:00;1;0;0;0;0;0
404;2020-11-09T19:13:59+01:00;1;0;0;0;0;0
405;2020-11-09T19:14:00+01:00;1;0;0;0;0;0
406;2020-11-09T19:14:01+01:00;1;0;0;0;0;0
407;2020-11-09T19:14:02+01:00;1;0;0;0;0;0
408;2020-11-09T19:14:03+01:00;1;0;0;0;0;0
409;2020-11-09T19:14:04+01:00;1;0;0;0;0;0
410;2020-11-09T19:14:05+01:00;1;0;0;0;0;0
411;2020-11-09T19:14:06+01:00;1;0;0;0;0;0
412;2020-11-09T19:14:07+01:00;1;0;0;0;0;0
413;2020-11-09T19:14:08+01:00;1;0;0;0;0;0
414;2020-11-09T19:14:09+01:00;1;0;0;0;0;0
415;2020-11-09T19:14:10+01:00;1;0;0;0;0;0
416;2020-11-09T19:14:11+01:00;1;0;0;0;0;0
417;2020-11-09T19:14:12+01:00;1;0;0;0;0;0
418;2020-11-09T19:14:13+01:00;1;0;0;0;0;0
419;2020-11-09T19:14:14+01:00;1;0;0;0;0;0
420;2020-11-09T19:14:15+01:00;1;0;0;0;0;0
421;2020-11-09T19:14:16+01:00;1;0;0;0;0;0
422;2020-11-09T19:14:17+01:00;1;0;0;0;0;0
423;2020-11-09T19:14:18+01:00;1;0;0;0;0;0
424;2020-11-09T19:14:19+01:00;1;0;0;0;0;0
425;2020-11-09T19:14:20+01:00;1;0;0;0;0;0
426;2020-11-09T19:14:21+01:00;1;0;0;0;0;0
427;2020-11-09T19:14:22+01:00;1;0;0;0;0;0
428;2020-11-09T19:14:23+01:00;1;0;0;0;0;0
429;2020-11-09T19:14:24+01:00;1;0;0;0;0;0
430;2020-11-09T19:14:25+01:00;1;0;0;0;0;0
431;2020-11-09T19:14:26+01:00;1;0;0;0;0;0
432;2020-11-09T19:14:27+01:00;1;0;0;0;0;0
