Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
86;2020-06-28T17:00:32+02:00;0.389;0.1;0;0;0;0
87;2020-06-28T17:00:33+02:00;0.385;0.087;0;0;0;0
88;2020-06-28T17:00:34+02:00;0.385;0.088;0;0;0;0
89;2020-06-28T17:00:35+02:00;0.404;0.093;0;0;0;0
90;2020-06-28T17:00:36+02:00;0.399;0.109;0;0;0;0
91;2020-06-28T17:00:37+02:00;0.414;0.097;null;null;null;null
92;2020-06-28T17:00:38+02:00;0.376;0.106;0;0;0;0
93;2020-06-28T17:00:39+02:00;0.376;0.106;0;0;0;0
94;2020-06-28T17:00:40+02:00;0.375;0.09;0;0;0;0
95;2020-06-28T17:00:41+02:00;0.275;0.101;0;0;0;0
96;2020-06-28T17:00:42+02:00;0.365;0.096;0;0;0;0
97;2020-06-28T17:00:43+02:00;0.365;0.097;0;0;0;0
98;2020-06-28T17:00:44+02:00;0.388;0.093;0;0;0;0
99;2020-06-28T17:00:45+02:00;0.377;0.091;0;0;0;0
100;2020-06-28T17:00:46+02:00;0.394;0.093;0;0;0;0
101;2020-06-28T17:00:47+02:00;0.395;0.12;0;0;0.121;0
102;2020-06-28T17:00:48+02:00;0.547;0.142;0;0;0.14;0
103;2020-06-28T17:00:49+02:00;0.547;0.12;0;0;0.144;0
104;2020-06-28T17:00:50+02:00;0.393;0.137;0;0;0.137;0
105;2020-06-28T17:00:51+02:00;0.357;0.121;0;0;0.113;0
106;2020-06-28T17:00:52+02:00;0.409;0.135;0;0;0.146;0
107;2020-06-28T17:00:53+02:00;0.492;0.126;0;0;0.123;0
108;2020-06-28T17:00:54+02:00;0.474;0.134;0;0;0.134;0
109;2020-06-28T17:00:55+02:00;0.333;0.132;0;0;0.139;0
110;2020-06-28T17:00:56+02:00;0.322;0.121;0;0;0.125;0
111;2020-06-28T17:00:57+02:00;0.384;0.134;0;0;0.131;0
112;2020-06-28T17:00:58+02:00;0.384;0.121;0;0;0.12;0
113;2020-06-28T17:00:59+02:00;0.316;0.116;0;0;0.14;0
114;2020-06-28T17:01:00+02:00;0.298;0.135;0;0;0.136;0
115;2020-06-28T17:01:01+02:00;0.258;0.14;0;0;0.139;0
116;2020-06-28T17:01:02+02:00;0.276;0.135;0;0;0.137;0
117;2020-06-28T17:01:03+02:00;0.296;0.116;0;0;0.117;0
118;2020-06-28T17:01:04+02:00;0.254;0.126;0;0;0.137;0
119;2020-06-28T17:01:05+02:00;0.3;0.164;0;0;0.15;0
120;2020-06-28T17:01:06+02:00;0.259;0.155;0;0;0.128;0
121;2020-06-28T17:01:07+02:00;0.292;0.142;0;0;0.153;0
122;2020-06-28T17:01:08+02:00;0.292;0.124;0;0;0.125;0
123;2020-06-28T17:01:09+02:00;0.224;0.143;0;0;0.132;0
124;2020-06-28T17:01:10+02:00;0.228;0.129;0;0;0.123;0
125;2020-06-28T17:01:11+02:00;0.293;24.935;0;0;38.598;0
126;2020-06-28T17:01:12+02:00;43.217;73.94;0;0;334.733;0
127;2020-06-28T17:01:13+02:00;0.808;10.715;0;0;105.04;0
128;2020-06-28T17:01:14+02:00;0.271;0.122;0;0;0.141;0
129;2020-06-28T17:01:15+02:00;0.271;0.144;0;0;0.136;0
130;2020-06-28T17:01:16+02:00;0.503;0.124;0;0;0.127;0
131;2020-06-28T17:01:17+02:00;0.208;0.111;0;0;0.115;0
132;2020-06-28T17:01:18+02:00;0.211;0.098;0;0;0;0
133;2020-06-28T17:01:19+02:00;0.323;0.112;0;0;0;0
134;2020-06-28T17:01:20+02:00;0.276;0.116;0;0;0;0
135;2020-06-28T17:01:21+02:00;0.253;0.101;0;0;0;0
136;2020-06-28T17:01:22+02:00;0.242;0.094;0;0;0;0
137;2020-06-28T17:01:23+02:00;0.412;0.103;0;0;0;0
138;2020-06-28T17:01:24+02:00;0.418;0.099;0;0;0;0
139;2020-06-28T17:01:25+02:00;0.32;0.123;0;0;0;0
140;2020-06-28T17:01:26+02:00;0.239;0.099;0;0;0;0
141;2020-06-28T17:01:27+02:00;0.239;0.095;0;0;0;0
142;2020-06-28T17:01:28+02:00;0.266;0.102;0;0;0;0
143;2020-06-28T17:01:29+02:00;0.278;0.089;0;0;0;0
144;2020-06-28T17:01:30+02:00;0.292;0.102;0;0;0;0
145;2020-06-28T17:01:31+02:00;0.284;0.091;0;0;0;0
146;2020-06-28T17:01:32+02:00;0.243;0.096;0;0;0;0
147;2020-06-28T17:01:33+02:00;0.243;0.101;0;0;0;0
148;2020-06-28T17:01:34+02:00;0.241;0.087;0;0;0;0
149;2020-06-28T17:01:35+02:00;0.254;0.099;0;0;0;0
150;2020-06-28T17:01:36+02:00;0.219;0.104;0;0;0;0
151;2020-06-28T17:01:37+02:00;0.261;0.108;0;0;0;0
152;2020-06-28T17:01:38+02:00;0.261;0.092;0;0;0;0
153;2020-06-28T17:01:39+02:00;0.25;0.104;0;0;0;0
154;2020-06-28T17:01:40+02:00;0.221;0.097;0;0;0;0
155;2020-06-28T17:01:41+02:00;0.225;0.097;0;0;0;0
156;2020-06-28T17:01:42+02:00;0.225;0.1;0;0;0;0
157;2020-06-28T17:01:43+02:00;0.22;0.101;0;0;0;0
158;2020-06-28T17:01:44+02:00;0.234;0.123;0;0;0;0
159;2020-06-28T17:01:45+02:00;0.252;0.1;0;0;0;0
160;2020-06-28T17:01:46+02:00;0.193;0.097;0;0;0;0
161;2020-06-28T17:01:47+02:00;0.193;0.091;0;0;0;0
162;2020-06-28T17:01:48+02:00;4.396;2.919;31.593;63.869;0;0
163;2020-06-28T17:01:49+02:00;23.699;13.853;445.883;446.737;0;0
164;2020-06-28T17:01:50+02:00;15.599;13.003;624.126;624.086;0;0
165;2020-06-28T17:01:51+02:00;12.762;12.959;566.83;565.937;0;0
166;2020-06-28T17:01:52+02:00;12.762;15.063;609.388;608.89;0;0
167;2020-06-28T17:01:53+02:00;25.097;11.351;529.791;529.782;0;0
168;2020-06-28T17:01:54+02:00;12.22;14.562;559.514;560.151;0;0
169;2020-06-28T17:01:55+02:00;23.769;12.239;539.498;538.769;0;0
170;2020-06-28T17:01:56+02:00;15.441;12.296;601.072;601.611;0;0
171;2020-06-28T17:01:57+02:00;14.165;10.193;535.324;535.132;0;0
172;2020-06-28T17:01:58+02:00;9.879;11.751;561.671;561.116;0;0
173;2020-06-28T17:01:59+02:00;20.889;11.685;518.057;518.222;0;0
174;2020-06-28T17:02:00+02:00;20.889;12.03;550.292;550.355;0;0
175;2020-06-28T17:02:01+02:00;24.021;11.393;554.558;553.859;0;0
176;2020-06-28T17:02:02+02:00;7.556;13.282;513.26;513.546;0;0
177;2020-06-28T17:02:03+02:00;10.785;14.241;562.144;562.535;0;0
178;2020-06-28T17:02:04+02:00;17.377;12.361;549.632;549.894;0;0
179;2020-06-28T17:02:05+02:00;15.842;12.575;586.598;586.32;0;0
180;2020-06-28T17:02:06+02:00;25.733;15.189;603.667;604.045;0;0
181;2020-06-28T17:02:07+02:00;19.755;13.418;583.963;583.174;0;0
182;2020-06-28T17:02:08+02:00;13.085;13.304;585.125;585.883;0;0
183;2020-06-28T17:02:09+02:00;13.085;14.874;586.632;586.083;0;0
184;2020-06-28T17:02:10+02:00;13.426;12.171;548.811;549.013;0;0
185;2020-06-28T17:02:11+02:00;6.597;11.683;532.334;531.936;0;0
186;2020-06-28T17:02:12+02:00;19.237;11.174;525.466;525.115;0;0
187;2020-06-28T17:02:13+02:00;16.407;11.433;526.966;526.65;0;0
188;2020-06-28T17:02:14+02:00;21.096;13.341;534.594;535.187;0;0
189;2020-06-28T17:02:15+02:00;12.988;12.415;553.297;552.774;0;0
190;2020-06-28T17:02:16+02:00;8.291;12.047;565.743;565.326;0;0
191;2020-06-28T17:02:17+02:00;20.4;11.032;512.676;513.31;0;0
192;2020-06-28T17:02:18+02:00;10.826;13.628;565.049;565.698;0;0
193;2020-06-28T17:02:19+02:00;10.826;14.806;589.245;589.881;0;0
194;2020-06-28T17:02:20+02:00;11.116;13.471;577.956;577.357;0;0
195;2020-06-28T17:02:21+02:00;14.836;14.023;648.016;647.887;0;0
196;2020-06-28T17:02:22+02:00;6.631;11.32;525.21;524.62;0;0
197;2020-06-28T17:02:23+02:00;19.465;12.561;558.389;558.539;0;0
198;2020-06-28T17:02:24+02:00;14.849;13.704;555.989;556.815;0;0
199;2020-06-28T17:02:25+02:00;10.718;13.281;551.888;551.611;0;0
200;2020-06-28T17:02:26+02:00;21.111;13.372;594.113;594.67;0;0
201;2020-06-28T17:02:27+02:00;20.982;16.685;529.663;530.289;0;0
202;2020-06-28T17:02:28+02:00;73.603;82.491;46.032;45.775;0;0
203;2020-06-28T17:02:29+02:00;64.142;124.958;688.422;689.862;0;0
204;2020-06-28T17:02:30+02:00;67.127;343.778;266.681;262.206;0;0
205;2020-06-28T17:02:31+02:00;67.127;173.813;47.45;45.28;0;0
206;2020-06-28T17:02:32+02:00;58.432;84.914;811.893;815.062;0;0
207;2020-06-28T17:02:33+02:00;76.991;228.922;210.135;213.444;0;0
208;2020-06-28T17:02:34+02:00;35.333;254.491;182.854;182.568;0;0
209;2020-06-28T17:02:35+02:00;8.928;11.963;761.421;757.908;0;0
210;2020-06-28T17:02:36+02:00;8.928;12.08;573.304;573.104;0;0
211;2020-06-28T17:02:37+02:00;20.462;12.581;581.609;580.911;0;0
212;2020-06-28T17:02:38+02:00;7.752;11.994;532.306;529.103;0;0
213;2020-06-28T17:02:39+02:00;7.752;11.655;543.455;543.706;0;0
214;2020-06-28T17:02:40+02:00;16.639;10.314;539.091;540.201;0;0
215;2020-06-28T17:02:41+02:00;4.188;12.18;532.575;532.965;0;0
216;2020-06-28T17:02:42+02:00;14.442;9.952;569.339;568.887;0;0
217;2020-06-28T17:02:43+02:00;10.916;10.497;528.491;528.335;0;0
218;2020-06-28T17:02:44+02:00;14.564;10.589;545.34;545.947;0;0
219;2020-06-28T17:02:45+02:00;8.62;9.971;540.732;540.679;0;0
220;2020-06-28T17:02:46+02:00;8.62;11.235;564.878;564.871;0;0
221;2020-06-28T17:02:47+02:00;10.877;9.817;516.111;515.577;0;0
222;2020-06-28T17:02:48+02:00;18.193;11.199;563.612;563.472;0;0
223;2020-06-28T17:02:49+02:00;14.695;11.282;511.092;510.673;0;0
224;2020-06-28T17:02:50+02:00;10.685;10.744;569.91;569.445;0;0
225;2020-06-28T17:02:51+02:00;11.681;11.346;523.962;523.921;0;0
226;2020-06-28T17:02:52+02:00;13.689;10.206;547.703;548.043;0;0
227;2020-06-28T17:02:53+02:00;12.668;13.086;543.639;543.77;0;0
228;2020-06-28T17:02:54+02:00;12.864;13.192;557.455;557.85;0;0
229;2020-06-28T17:02:55+02:00;6.268;10.645;508.455;508.426;0;0
230;2020-06-28T17:02:56+02:00;17.229;13.506;626.589;626.839;0;0
231;2020-06-28T17:02:57+02:00;20.149;11.419;538.153;538.182;0;null
232;2020-06-28T17:02:58+02:00;14.349;12.881;502.687;503.571;0;0
233;2020-06-28T17:02:59+02:00;14.349;14.352;567.018;566.828;0;0
234;2020-06-28T17:03:00+02:00;15.467;11.878;538.438;538.909;0;0
235;2020-06-28T17:03:01+02:00;10.981;14.381;569.019;568.153;0;0
236;2020-06-28T17:03:02+02:00;25.706;13.6;542.719;542.149;0;0
237;2020-06-28T17:03:03+02:00;25.706;13.291;583.538;583.393;0;0
238;2020-06-28T17:03:04+02:00;9.247;12.963;598.863;599.188;0;0
239;2020-06-28T17:03:05+02:00;20.853;12.593;593.883;594.463;0;0
240;2020-06-28T17:03:06+02:00;14.349;10.46;532.628;532.82;0;0
241;2020-06-28T17:03:07+02:00;10.029;11.069;529.053;529.505;0;0
242;2020-06-28T17:03:08+02:00;10.979;13.333;522.338;522.306;0;0
243;2020-06-28T17:03:09+02:00;14.352;13.87;576.021;576.769;0;0
244;2020-06-28T17:03:10+02:00;12.681;11.801;579.04;579.728;0;0
245;2020-06-28T17:03:11+02:00;21.646;12.354;545.53;545.818;0;0
246;2020-06-28T17:03:12+02:00;21.646;10.534;486.17;486.58;0;0
247;2020-06-28T17:03:13+02:00;12.106;12.463;517.438;518.11;0;0
248;2020-06-28T17:03:14+02:00;15.712;14.021;543.308;542.266;0;0
249;2020-06-28T17:03:15+02:00;12.259;11.341;565.249;565.525;0;0
250;2020-06-28T17:03:16+02:00;17.647;14.911;617.967;618.306;0;0
251;2020-06-28T17:03:17+02:00;17.207;11.805;518.36;518.367;0;0
252;2020-06-28T17:03:18+02:00;25.079;12.748;570.075;570.385;0;0
253;2020-06-28T17:03:19+02:00;14.614;12.262;534.2;534.293;0;0
254;2020-06-28T17:03:20+02:00;10.434;11.771;540.06;539.965;0;0
255;2020-06-28T17:03:21+02:00;15.514;14.17;578.839;578.399;0;0
256;2020-06-28T17:03:22+02:00;25.25;12.435;556.337;556.665;0;0
257;2020-06-28T17:03:23+02:00;25.25;10.794;518.449;518.746;0;0
258;2020-06-28T17:03:24+02:00;12.821;10.754;522.893;522.575;0;0
259;2020-06-28T17:03:25+02:00;9.484;13.469;546.854;546.655;0;0
260;2020-06-28T17:03:26+02:00;11.809;13.073;573.292;573.783;0;0
261;2020-06-28T17:03:27+02:00;6.133;15.18;550.132;550.305;0;0
262;2020-06-28T17:03:28+02:00;38.218;106.102;28.948;29.775;0;0
263;2020-06-28T17:03:29+02:00;46.322;179.581;705.03;707.818;0;0
264;2020-06-28T17:03:30+02:00;87.247;351.98;252.927;252.086;0;0
265;2020-06-28T17:03:31+02:00;49.78;252.591;138.03;138.903;0;0
266;2020-06-28T17:03:32+02:00;49.78;208.658;993.029;991.524;0;0
267;2020-06-28T17:03:33+02:00;102.754;311.569;203.747;198.325;0;0
268;2020-06-28T17:03:34+02:00;120.996;384.964;287.009;287.308;0;0
269;2020-06-28T17:03:35+02:00;10.232;15.968;830.068;831.309;0;0
270;2020-06-28T17:03:36+02:00;8.536;10.781;513.288;513.306;0;0
271;2020-06-28T17:03:37+02:00;15.543;9.752;481.037;480.67;0;0
272;2020-06-28T17:03:38+02:00;23.584;11.184;555.187;551.699;0;0
273;2020-06-28T17:03:39+02:00;7.155;10.37;585.156;585.085;0;0
274;2020-06-28T17:03:40+02:00;6.943;9.39;519.702;520.142;0;0
275;2020-06-28T17:03:41+02:00;14.664;10.599;537.325;537.432;0;0
276;2020-06-28T17:03:42+02:00;14.664;11.306;563.515;564.346;0;0
277;2020-06-28T17:03:43+02:00;16.892;9.22;525.633;526.646;0;0
278;2020-06-28T17:03:44+02:00;13.762;9.896;531.708;531.201;0;0
279;2020-06-28T17:03:45+02:00;24.252;12.736;527.122;527.47;0;0
280;2020-06-28T17:03:46+02:00;12.231;10.338;575.635;574.969;0;0
281;2020-06-28T17:03:47+02:00;12.215;10.066;505.431;505.33;0;0
282;2020-06-28T17:03:48+02:00;6.193;11.351;539.678;539.923;0;0
283;2020-06-28T17:03:49+02:00;9.15;11.317;563.582;563.081;0;0
284;2020-06-28T17:03:50+02:00;17.545;12.328;556.321;556.202;0;0
285;2020-06-28T17:03:51+02:00;18.044;10.535;533.97;534.006;0;0
286;2020-06-28T17:03:52+02:00;18.044;12.792;570.899;571.013;0;0
287;2020-06-28T17:03:53+02:00;19.939;11.494;557.132;557.926;0;0
288;2020-06-28T17:03:54+02:00;18.901;10.441;525.525;526.097;0;0
289;2020-06-28T17:03:55+02:00;11.586;11.067;503.539;503.733;0;0
290;2020-06-28T17:03:56+02:00;13.114;11.716;533.39;535.454;0;0
291;2020-06-28T17:03:57+02:00;12.094;10.2;543.341;542.772;0;0
292;2020-06-28T17:03:58+02:00;12.094;11.293;486.78;486.874;0;0
293;2020-06-28T17:03:59+02:00;6.095;10.879;522.824;522.802;0;0
294;2020-06-28T17:04:00+02:00;22.174;12.421;503.543;503.045;0;0
295;2020-06-28T17:04:01+02:00;12.819;13.987;561.217;560.783;0;0
296;2020-06-28T17:04:02+02:00;8.643;12.622;569.81;569.509;0;0
297;2020-06-28T17:04:03+02:00;12.454;14.184;592.184;591.979;0;0
298;2020-06-28T17:04:04+02:00;20.175;12.389;556.868;556.451;0;0
299;2020-06-28T17:04:05+02:00;13.508;15.305;569.15;568.944;0;0
300;2020-06-28T17:04:06+02:00;17.356;11.917;534.697;534.277;0;0
301;2020-06-28T17:04:07+02:00;16.145;11.43;529.658;530.507;0;0
